withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.1173780000003717,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
1,1,1,0.8830058000003191,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
2,1,1,2.0669222000001355,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
3,1,1,0.966692299999977,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
4,1,1,1.4821572000000742,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
5,1,1,0.8015797999996721,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
6,1,1,0.8167363000002297,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
7,1,1,1.4171368000002076,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
8,1,1,0.7171963999999207,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
9,1,1,0.90262279999979,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
10,1,1,0.9676759999997557,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
11,1,1,0.9011921999999686,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
12,1,1,0.832984099999976,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
13,1,1,0.8831528000000617,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
14,1,1,0.9502281999998559,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
15,1,1,0.6843113999998423,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
16,1,1,0.9997930999998061,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
17,1,1,0.6339686000001166,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
18,1,1,0.7672623999997086,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
19,1,1,0.7023628000001736,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
20,1,1,0.8841168999997535,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
21,1,1,1.1348181999996996,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
22,1,1,0.5654978999996274,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
23,1,1,0.6824784000000363,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
0,1,2,1.0351243999998587,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
1,1,2,0.9681691999999202,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
2,1,2,0.8999837000001207,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
3,1,2,0.7501589999997123,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
4,1,2,0.5841068999998242,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
5,1,2,0.8330617000001439,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
6,1,2,0.5664514000000054,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
7,1,2,0.901224799999909,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
8,1,2,0.4343658000002506,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
9,1,2,0.7670469999998204,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
10,1,2,0.5832557000003362,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
11,1,2,0.817310599999928,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
12,1,2,0.4163501999996697,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
13,1,2,0.6001175999999759,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
14,1,2,0.5664157999999588,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
15,1,2,1.3504950000001372,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
16,1,2,0.5340160999999171,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
17,1,2,0.4995577999998204,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
18,1,2,0.9154697999997552,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
19,1,2,0.6674659000000247,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Woman,Right,
