withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.68454359999987,['c'],0,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
1,1,1,1.267054399999779,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
2,1,1,0.7173229999998512,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
3,1,1,0.9178976000002876,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
4,1,1,0.7172489999998106,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
5,1,1,0.9183011999998598,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
6,1,1,0.6828245000001516,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
7,1,1,0.899022099999911,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
8,1,1,0.6681852000001527,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
9,1,1,0.7679098999997223,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
10,1,1,0.48423430000002554,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
11,1,1,0.5345737000002373,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
12,1,1,0.8334793999997601,['c'],0,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
13,1,1,0.5502261999999973,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
14,1,1,1.1656270000003133,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
15,1,1,0.5838886999999886,['c'],0,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
16,1,1,0.667235299999902,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
17,1,1,0.5656110999998418,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
18,1,1,0.5166147999998429,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
19,1,1,0.5318757999998525,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
20,1,1,0.6838544000002003,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
21,1,1,0.5828686999998354,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
22,1,1,0.5849076999998033,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
23,1,1,0.6850205000000642,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
0,1,2,0.7161044999998012,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
1,1,2,0.6499765000003208,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
2,1,2,0.45239170000013473,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
3,1,2,0.6332535999999891,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
4,1,2,0.5339438000000882,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
5,1,2,0.5505726999999752,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
6,1,2,0.616129600000022,['c'],0,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
7,1,2,0.5824144999996861,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
8,1,2,0.6007872999998654,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
9,1,2,0.4995509000000311,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
10,1,2,0.6509707000000162,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
11,1,2,0.61819609999975,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
12,1,2,0.48382489999994505,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
13,1,2,0.4010582000000795,['c'],0,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
14,1,2,0.5672734999998283,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
15,1,2,0.6336146999997254,['n'],0,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
16,1,2,0.48304219999999987,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
17,1,2,0.6176126999998814,['n'],1,right,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
18,1,2,0.548845700000129,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
19,1,2,0.466545700000097,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
20,1,2,0.8171915000002627,['c'],1,left,none,-99,-99,0.5,-99,0,none,5,19,Woman,Right,
