withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,4.465950400000111,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
1,1,1,2.6662528000001657,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
2,1,1,2.5356564000003345,['c'],0,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
3,1,1,2.5648512000002484,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
4,1,1,1.4854960000002393,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
5,1,1,1.2662786999999298,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
6,1,1,1.8345719999997527,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
7,1,1,4.23279679999996,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
8,1,1,2.6326748999999836,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
9,1,1,5.015421300000071,x,-99,left,none,-99,-99,0.5,-99,1,none,2,19,Woman,Right,
10,1,1,2.317587300000014,['n'],0,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
11,1,1,1.9488966999997501,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
12,1,1,1.2671172999998817,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
13,1,1,0.9338705000000118,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
14,1,1,3.2990184000000227,['n'],0,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
15,1,1,2.5014118999997663,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
16,1,1,1.4179565000004004,['n'],0,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
17,1,1,1.384062399999948,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
18,1,1,1.2486679000003278,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
19,1,1,2.415878899999825,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
20,1,1,2.217083999999886,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
21,1,1,2.017174300000079,['c'],0,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
22,1,1,1.0513464000000567,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
23,1,1,1.2669417000001886,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
0,1,2,3.0999909000001935,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
1,1,2,2.0009009999998852,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
2,1,2,1.0173173999996834,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
3,1,2,2.1178264999998646,['n'],0,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
4,1,2,1.4183568000003106,['n'],0,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
5,1,2,1.466182800000297,['c'],0,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
6,1,2,3.0666784000000007,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
7,1,2,0.9848379999998542,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
8,1,2,1.84897890000002,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
9,1,2,1.4008681000000252,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
10,1,2,2.199995999999828,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
11,1,2,1.9658188999997037,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
12,1,2,1.167859199999839,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
13,1,2,1.1999491999999918,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
14,1,2,0.7839311000002454,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
15,1,2,1.3175616999997146,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
16,1,2,1.2986605999994936,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
17,1,2,0.9334207000001697,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
18,1,2,1.0337921000000279,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
19,1,2,0.6844762000000628,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
20,1,2,1.182465300000331,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
21,1,2,0.7664899000001242,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
22,1,2,0.7999048000001494,['n'],1,right,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
23,1,2,2.151327100000344,['c'],1,left,none,-99,-99,0.5,-99,0,none,2,19,Woman,Right,
