withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,3.4326710999998795,['n'],0,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
1,1,1,0.9507441999999173,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
2,1,1,2.3675702999998975,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
3,1,1,1.516820899999857,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
4,1,1,4.932779400000072,['n'],0,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
5,1,1,1.0507250999999087,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
6,1,1,2.0827432000000954,['n'],0,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
7,1,1,0.7171992999997201,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
8,1,1,1.0169369000000188,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
9,1,1,0.9996918000001642,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
10,1,1,0.9676614999998492,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
11,1,1,1.1326556999997592,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
12,1,1,1.199711600000228,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
13,1,1,1.617032399999971,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
14,1,1,0.8317856999997275,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
15,1,1,1.3182965000000877,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
16,1,1,0.6677173000002767,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
17,1,1,0.7005352999999559,['n'],1,right,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
18,1,1,0.8672827999998844,['c'],1,left,none,-99,-99,0.5,-99,0,none,1,17,Woman,Right,
