withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,3.0500293000004604,['n'],0,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
1,1,1,5.0159019000002445,x,-99,left,none,-99,-99,0.5,-99,1,none,13,17,Woman,Right,
2,1,1,2.283511499999804,['n'],0,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
3,1,1,2.233619999999064,['c'],0,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
4,1,1,4.150365600000441,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
5,1,1,3.150042000001122,['c'],0,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
6,1,1,3.0820120999997016,['c'],0,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
7,1,1,2.33408369999961,['c'],0,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
8,1,1,4.716847900001085,['n'],0,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
9,1,1,5.015881699999227,x,-99,left,none,-99,-99,0.5,-99,1,none,13,17,Woman,Right,
10,1,1,4.765006800000265,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
11,1,1,2.417612299999746,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
12,1,1,4.033483900000647,['c'],0,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
13,1,1,4.350173200000427,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
14,1,1,1.7503195000008418,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
15,1,1,2.667038199999297,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
16,1,1,3.083463599999959,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
17,1,1,0.8332208000010723,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
18,1,1,0.8336352000005718,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
19,1,1,0.7001349000001937,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
20,1,1,0.7832768000007491,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
21,1,1,1.4828429000008327,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
22,1,1,0.5840616000004957,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
23,1,1,1.0179258999996819,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
0,1,2,0.7673517000002903,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
1,1,2,0.7331745999999839,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
2,1,2,0.5845155000006343,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
3,1,2,0.5003159000007145,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
4,1,2,0.43268109999917215,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
5,1,2,0.5670962000003783,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
6,1,2,0.4503578000003472,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
7,1,2,0.46599289999903704,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
8,1,2,0.5674305000011373,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
9,1,2,0.4343085999989853,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
10,1,2,0.34891939999943133,['n'],0,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
11,1,2,0.6830721000005724,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
12,1,2,0.44996079999873473,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
13,1,2,0.5500100999997812,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
14,1,2,0.46710630000052333,['c'],1,left,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
15,1,2,0.46693409999897995,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
16,1,2,0.5005848999990121,['n'],1,right,none,-99,-99,0.5,-99,0,none,13,17,Woman,Right,
