withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,3.9341283000003386,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
1,1,1,1.8006376999983331,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
2,1,1,4.317391700000371,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
3,1,1,0.7991374000012001,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
4,1,1,2.8504894000016066,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
5,1,1,5.016084100001535,x,-99,left,none,-99,-99,0.5,-99,1,none,14,18,Woman,Right,
6,1,1,1.083730000000287,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
7,1,1,3.199412099998881,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
8,1,1,2.2343236999986402,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
9,1,1,3.3836112999997567,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
10,1,1,1.8838274999998248,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
11,1,1,2.20110989999921,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
12,1,1,1.2830794000001333,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
13,1,1,0.6835062999998627,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
14,1,1,0.6004099000001588,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
15,1,1,2.068181700000423,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
16,1,1,1.0157404999990831,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
17,1,1,0.9509711999999126,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
18,1,1,2.000207400000363,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
19,1,1,3.2006313999991107,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
20,1,1,0.8347407000001112,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
21,1,1,0.8164723999998387,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
22,1,1,1.0336702999993577,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
23,1,1,1.4341504000003624,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
0,1,2,1.2345948000001954,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
1,1,2,0.7170224000001326,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
2,1,2,0.6511087000017142,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
3,1,2,0.8675158999994892,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
4,1,2,1.8173733000003267,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
5,1,2,2.1004090000005817,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
6,1,2,2.8332059000003937,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
7,1,2,1.216859199999817,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
8,1,2,1.3514472999995633,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
9,1,2,0.8826986000003672,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
10,1,2,2.467720599999666,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
11,1,2,1.5004427000003489,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
12,1,2,1.9343518000005133,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
13,1,2,1.2343547000000399,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
14,1,2,1.1504586999999447,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
15,1,2,1.2170161999983975,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
16,1,2,1.8506328999992547,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
17,1,2,3.3003367000001163,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
18,1,2,2.01714979999997,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
19,1,2,1.4827559999994264,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
20,1,2,0.800418400000126,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
21,1,2,2.332767200001399,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
22,1,2,1.315738199999032,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
23,1,2,1.4844213999986096,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
0,1,3,1.284351999998762,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
1,1,3,1.0674596999997448,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
2,1,3,1.3666851999987557,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
3,1,3,0.41632019999997283,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
4,1,3,0.45110439999916707,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
5,1,3,0.9006294999999227,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
6,1,3,2.100908000000345,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
7,1,3,1.3995281999996223,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
8,1,3,0.9003914999993867,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
9,1,3,1.9007849999998143,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
10,1,3,1.250772199999119,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
11,1,3,1.4006056999987777,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
12,1,3,1.1331331999990653,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
13,1,3,0.9678746999998111,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
14,1,3,1.0508160999997926,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
15,1,3,1.0666903000001184,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
16,1,3,2.217509500000233,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
17,1,3,1.3330100000002858,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
18,1,3,0.4161858999996184,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
19,1,3,0.9674498999993375,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
20,1,3,0.849848199999542,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
21,1,3,0.4176390000011452,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
22,1,3,0.4831761000004917,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
23,1,3,2.9830400999999256,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
0,1,4,2.767182600000524,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
1,1,4,1.4336335000007239,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
2,1,4,2.4661575999998604,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
3,1,4,2.616687699999602,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
4,1,4,1.9836170999988099,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
5,1,4,1.8008270999998786,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
6,1,4,2.350179000000935,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
7,1,4,1.5501287999995839,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
8,1,4,0.9507417000004352,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
9,1,4,1.7661165999998047,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
10,1,4,0.5669749999997293,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
11,1,4,1.6003436999999394,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
12,1,4,1.816677400000117,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
13,1,4,2.78358549999939,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
14,1,4,1.9341947000011714,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
15,1,4,2.766868100001375,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
16,1,4,2.266873900000064,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
17,1,4,2.2505670999998983,['c'],0,right,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
18,1,4,1.0846330000003945,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
19,1,4,2.8827530999988085,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,18,Woman,Right,
