withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.11648360000072,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
1,1,1,1.8681336999998166,['n'],0,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
2,1,1,1.0171276000000944,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
3,1,1,0.6996024999989459,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
4,1,1,0.9331583000002865,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
5,1,1,0.6349101000014343,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
6,1,1,1.0011324000006425,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
7,1,1,0.550679099998888,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
8,1,1,0.5341771999992488,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
9,1,1,0.6840204000000085,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
10,1,1,0.43421809999927063,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
11,1,1,0.6832240999992791,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
12,1,1,0.7326597000010224,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
13,1,1,0.9504157999999734,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
14,1,1,0.8328087000008964,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
15,1,1,0.6338888999998744,['n'],0,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
16,1,1,0.7161505999993096,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
17,1,1,0.6666094000011071,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
18,1,1,0.733100800000102,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
19,1,1,0.5317850999999791,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
20,1,1,1.2349090999996406,['n'],0,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
21,1,1,0.7666888000003382,['n'],0,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
22,1,1,1.0003501999999571,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
23,1,1,0.9005166000006284,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
0,1,2,0.9676898999987316,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
1,1,2,0.616751600000498,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
2,1,2,0.6495728999998391,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
3,1,2,0.6507626000002347,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
4,1,2,0.6005033000001276,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
5,1,2,0.6002973999984533,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
6,1,2,0.701119800000015,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
7,1,2,0.6509592999991582,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
8,1,2,0.5848167000003741,['c'],0,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
9,1,2,0.7004887999992206,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
10,1,2,0.7672578000001522,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
11,1,2,0.5502427000010357,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
12,1,2,0.6496297999983653,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
13,1,2,1.1670247999991261,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
14,1,2,0.7334461999998894,['n'],0,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
15,1,2,1.0006037000002834,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
16,1,2,0.5671915000002627,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
17,1,2,0.6015870000010182,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
18,1,2,0.4501901000003272,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
19,1,2,0.5847377000009146,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
20,1,2,0.5843487999991339,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
21,1,2,0.7166887000003044,['c'],1,left,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
22,1,2,0.5336060999998153,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
23,1,2,0.5995726999990438,['n'],1,right,none,-99,-99,0.5,-99,0,none,16,18,Woman,Right,
0,2,1,1.1842613999997411,['c'],1,left,none,-99,-99,0.4,-99,0,none,16,18,Woman,Right,
1,2,1,0.6832102999997005,['n'],1,right,none,-99,-99,0.1,-99,0,none,16,18,Woman,Right,
2,2,1,0.6176759999998467,['n'],1,right,none,-99,-99,0.2,-99,0,none,16,18,Woman,Right,
3,2,1,0.49954239999897254,['n'],0,left,none,-99,-99,0.4,-99,0,none,16,18,Woman,Right,
4,2,1,0.76786600000014,['c'],1,left,none,-99,-99,0.4,-99,0,none,16,18,Woman,Right,
