withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.5835800999998355,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
1,1,1,0.600960700000087,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
2,1,1,0.8164805999999771,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
3,1,1,0.6171685999997862,['n'],1,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
4,1,1,0.8340071000002354,['n'],1,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
5,1,1,0.8159869999999501,['c'],0,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
6,1,1,0.9180219999998371,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
7,1,1,0.6844867999998314,['n'],1,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
8,1,1,1.136522000000241,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
9,1,1,0.8517164999998386,['n'],0,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
10,1,1,0.633198700000321,['c'],0,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
11,1,1,0.69984710000017,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
12,1,1,0.6344850999998926,['n'],1,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
13,1,1,0.6671529999998711,['n'],1,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
14,1,1,0.9838603999996849,['c'],1,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
15,1,1,0.5841353999999228,['n'],0,left,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
16,1,1,0.9172668999999587,['c'],0,right,none,-99,-99,0.5,-99,0,none,18,18,Woman,Right,
