withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.0343690999998216,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
1,1,1,0.7337496999989526,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
2,1,1,0.5843920999996044,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
3,1,1,0.5333568999994895,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
4,1,1,0.6012056999989,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
5,1,1,0.6847207999999227,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
6,1,1,0.7834270000003016,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
7,1,1,0.9663188000013179,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
8,1,1,0.7005361999999877,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
9,1,1,0.5837482000006275,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
10,1,1,0.6007183000001532,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
11,1,1,0.6660275000012916,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
12,1,1,0.4839217999997345,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
13,1,1,0.6494879000001674,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
14,1,1,0.9155582999992475,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
15,1,1,0.6996333999995841,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
16,1,1,0.5836523999987548,['c'],0,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
17,1,1,0.6004788999998709,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
18,1,1,0.6330782000004547,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
19,1,1,1.2334504999998899,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
20,1,1,0.8179170000003069,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
21,1,1,0.48409730000093987,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
22,1,1,0.6339777000011964,['n'],1,right,none,-99,-99,0.5,0,none,32,18,Woman,Right,
23,1,1,0.5671232000004238,['c'],1,left,none,-99,-99,0.5,0,none,32,18,Woman,Right,
0,2,1,2.7336951999986923,['c'],1,left,none,-99,-99,0.1,0,none,32,18,Woman,Right,
1,2,1,0.5506399999994755,['n'],1,right,none,-99,-99,0.2,0,none,32,18,Woman,Right,
2,2,1,0.6009116999994149,['n'],1,right,none,-99,-99,0.2,0,none,32,18,Woman,Right,
3,2,1,0.43356910000147764,['c'],1,left,none,-99,-99,0.4,0,none,32,18,Woman,Right,
4,2,1,0.4665423999995255,['n'],1,right,none,-99,-99,0.1,0,none,32,18,Woman,Right,
5,2,1,0.6824722000001202,['n'],1,right,none,-99,-99,0.2,0,none,32,18,Woman,Right,
6,2,1,0.48341790000085894,['c'],1,left,none,-99,-99,0.2,0,none,32,18,Woman,Right,
7,2,1,0.45074879999992845,['c'],1,left,none,-99,-99,0.1,0,none,32,18,Woman,Right,
8,2,1,0.6671291999991809,['n'],1,right,none,-99,-99,0.2,0,none,32,18,Woman,Right,
9,2,1,0.5003600000000006,['n'],1,right,none,-99,-99,0.4,0,none,32,18,Woman,Right,
10,2,1,0.4997714000000997,['c'],1,left,none,-99,-99,0.2,0,none,32,18,Woman,Right,
11,2,1,0.45133999999961816,['n'],1,right,none,-99,-99,0.4,0,none,32,18,Woman,Right,
12,2,1,0.5179337999998097,['n'],1,right,none,-99,-99,0.2,0,none,32,18,Woman,Right,
13,2,1,0.8825725999995484,['c'],0,right,none,-99,-99,0.1,0,none,32,18,Woman,Right,
14,2,1,0.46768080000038026,['c'],1,left,none,-99,-99,0.4,0,none,32,18,Woman,Right,
15,2,1,0.5010267999987263,['c'],1,left,none,-99,-99,0.1,0,none,32,18,Woman,Right,
16,2,1,0.617521800000759,['c'],1,left,none,-99,-99,0.4,0,none,32,18,Woman,Right,
17,2,1,0.5007888000000094,['c'],1,left,none,-99,-99,0.4,0,none,32,18,Woman,Right,
18,2,1,0.5337868000005983,['c'],1,left,none,-99,-99,0.4,0,none,32,18,Woman,Right,
19,2,1,0.4835179000001517,['n'],1,right,none,-99,-99,0.4,0,none,32,18,Woman,Right,
20,2,1,0.4678426999998919,['c'],0,right,none,-99,-99,0.1,0,none,32,18,Woman,Right,
21,2,1,0.4661362000006193,['c'],1,left,none,-99,-99,0.2,0,none,32,18,Woman,Right,
22,2,1,0.6837289000013698,['n'],1,right,none,-99,-99,0.1,0,none,32,18,Woman,Right,
23,2,1,0.4835385000005772,['c'],1,left,none,-99,-99,0.1,0,none,32,18,Woman,Right,
0,3,1,1.2676830000000336,['c'],1,left,['0'],1,1.683242799999789,0.4,0,none,32,18,Woman,Right,
1,3,1,2.0839774000014586,['n'],1,right,['9'],2,1.9681309999996301,0.1,0,none,32,18,Woman,Right,
2,3,1,0.9012743999992381,['n'],0,left,['2'],5,2.367529099999956,0.1,0,none,32,18,Woman,Right,
3,3,1,0.7349034999988362,['c'],1,left,['2'],5,1.1501396999992721,0.4,0,none,32,18,Woman,Right,
4,3,1,1.0342789999995148,['n'],1,right,['8'],3,1.385252500000206,0.2,0,none,32,18,Woman,Right,
5,3,1,0.7149606000002677,['n'],1,right,['2'],5,0.9174873000010848,0.4,0,none,32,18,Woman,Right,
6,3,1,0.7997897000004741,['c'],0,right,['1'],6,0.7509005000010802,0.1,0,none,32,18,Woman,Right,
7,3,1,1.4165706999992835,['c'],1,left,['0'],1,0.8674238999992667,0.2,0,none,32,18,Woman,Right,
8,3,1,1.5011532999997144,['c'],0,right,['9'],2,1.2657727000005252,0.1,0,none,32,18,Woman,Right,
9,3,1,1.7513550000003306,['n'],1,right,['9'],2,0.7849224999990838,0.4,0,none,32,18,Woman,Right,
10,3,1,2.867002999999386,['c'],1,left,['3'],4,1.251507599999968,0.1,0,none,32,18,Woman,Right,
11,3,1,1.3004548999997496,['n'],1,right,['8'],3,1.6522657000004983,0.2,0,none,32,18,Woman,Right,
12,3,1,1.766540900000109,['c'],0,right,['2'],5,1.0507310000011785,0.1,0,none,32,18,Woman,Right,
13,3,1,1.7007785999994667,['c'],1,left,['9'],2,3.050904300000184,0.2,0,none,32,18,Woman,Right,
14,3,1,0.884471699999267,['c'],1,left,['1'],6,0.6680004999998346,0.4,0,none,32,18,Woman,Right,
15,3,1,0.7339931999995315,['c'],1,left,['1'],6,0.8348555000011402,0.2,0,none,32,18,Woman,Right,
16,3,1,0.6842398000007961,['c'],1,left,['1'],6,0.36645839999982854,0.4,0,none,32,18,Woman,Right,
