withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000240600000325,x,-99,left,none,-99,-99,0.5,-99,1,none,12,19,Woman,Right,
1,1,1,0.9326721999987058,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
2,1,1,1.2345456000002741,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
3,1,1,0.8167175999988103,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
4,1,1,0.6508384000007936,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
5,1,1,0.9835215999992215,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
6,1,1,0.7000356999997166,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
7,1,1,0.6519813999984763,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
8,1,1,0.7825823999992281,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
9,1,1,0.6337917000000743,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
10,1,1,0.9008768999992753,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
11,1,1,0.7664159000014479,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
12,1,1,0.6836260999989463,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
13,1,1,0.7659330999995291,['c'],0,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
14,1,1,1.3508796000005532,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
15,1,1,1.3996938000000227,['n'],0,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
16,1,1,1.6165509000002203,['n'],0,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
17,1,1,0.6170746999996481,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
18,1,1,0.7655647999999928,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
19,1,1,0.8342437999999675,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
20,1,1,0.5831152000009752,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
21,1,1,0.6173013999996328,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
22,1,1,0.6998328999998193,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
23,1,1,0.7672973999997339,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
0,1,2,0.6172212000001309,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
1,1,2,0.6011116000008769,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
2,1,2,0.5836914000010438,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
3,1,2,0.46752010000091104,['n'],1,right,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
4,1,2,0.53454789999887,['c'],1,left,none,-99,-99,0.5,-99,0,none,12,19,Woman,Right,
