withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
17,1,2,0.4676015000004554,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
18,1,2,0.6321263000008912,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
19,1,2,0.9847172999998293,['c'],0,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
20,1,2,0.6184771000007458,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
21,1,2,0.6182528999997885,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
22,1,2,1.6504531999999017,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
23,1,2,1.8005267999997159,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
0,1,3,0.8342099000001326,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
1,1,3,0.6660673000005772,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
2,1,3,0.516912000000957,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
3,1,3,0.43412419999913254,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
4,1,3,0.38453649999974004,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
5,1,3,0.33322360000056506,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
6,1,3,0.36615010000059556,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
7,1,3,0.4166760999996768,['n'],0,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
8,1,3,0.4326932999993005,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
9,1,3,0.43421200000011595,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
10,1,3,0.41697260000000824,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
11,1,3,1.1183483999993769,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
12,1,3,0.46730980000029376,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
13,1,3,0.5174169000001712,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
14,1,3,0.6173275000001013,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
15,1,3,0.43384299999888754,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
16,1,3,0.584095600001092,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
17,1,3,0.4012896999993245,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
18,1,3,0.3666388999990886,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
19,1,3,0.38468009999996866,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
20,1,3,0.36698580000120273,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
21,1,3,0.4664757999998983,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
22,1,3,0.5332226999998966,['c'],1,left,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
23,1,3,0.35097790000145324,['n'],1,right,none,-99,-99,0.5,-99,0,none,25,18,Woman,Right,
0,2,1,0.9498872000003757,['c'],1,left,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
1,2,1,1.484727600000042,['c'],0,right,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
2,2,1,0.6173531000004004,['c'],1,left,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
3,2,1,0.7837738999987778,['n'],0,left,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
4,2,1,1.0335482000009506,['n'],1,right,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
5,2,1,0.5170464000002539,['c'],1,left,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
6,2,1,0.5166137999985949,['n'],1,right,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
7,2,1,0.5681163000008382,['c'],1,left,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
8,2,1,0.5679105999988678,['n'],1,right,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
9,2,1,0.4180223000003025,['c'],1,left,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
10,2,1,0.5343966999989789,['n'],1,right,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
11,2,1,0.7342502999999851,['n'],1,right,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
12,2,1,0.5007198000002973,['n'],1,right,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
13,2,1,1.76603729999988,['c'],1,left,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
14,2,1,1.417918400000417,['n'],1,right,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
15,2,1,0.5175227999989147,['n'],1,right,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
16,2,1,0.3842260000001261,['n'],0,left,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
17,2,1,0.6012600000012753,['n'],1,right,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
18,2,1,1.3493742999999085,['n'],1,right,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
19,2,1,0.4844133000005968,['c'],1,left,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
20,2,1,0.5344569999997475,['n'],1,right,none,-99,-99,0.1,-99,0,none,25,18,Woman,Right,
21,2,1,0.7006046999995306,['n'],0,left,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
22,2,1,0.5005550999994739,['n'],0,left,none,-99,-99,0.2,-99,0,none,25,18,Woman,Right,
23,2,1,0.5679029000002629,['n'],0,left,none,-99,-99,0.4,-99,0,none,25,18,Woman,Right,
0,3,1,1.2182248999997682,['c'],1,left,['u'],1,1.6233083000006445,0.2,1,0,none,25,18,Woman,Right,
1,3,1,0.7680502000002889,['n'],1,right,['u'],1,0.5906255000008969,0.4,1,0,none,25,18,Woman,Right,
2,3,1,1.4843299000003753,['c'],1,left,['e'],0,0.5946236999989196,0.2,0,0,none,25,18,Woman,Right,
3,3,1,0.9689451000012923,['n'],1,right,['u'],1,0.2825801000017236,0.4,1,0,none,25,18,Woman,Right,
4,3,1,0.7848011000005499,['c'],1,left,['e'],0,0.2635076000005938,0.2,0,0,none,25,18,Woman,Right,
5,3,1,1.9681321000007301,['c'],1,left,['u'],1,0.611712300000363,0.4,1,0,none,25,18,Woman,Right,
6,3,1,1.0850694000000658,['c'],1,left,['u'],1,0.5505758999988757,0.4,1,0,none,25,18,Woman,Right,
7,3,1,3.1006578000014997,['n'],1,right,['e'],0,0.4428579000013997,0.2,0,0,none,25,18,Woman,Right,
8,3,1,1.8005130999990797,['c'],1,left,['e'],0,0.47201590000076976,0.1,0,0,none,25,18,Woman,Right,
9,3,1,2.684129999999641,['c'],1,left,['e'],0,0.8163561999990634,0.1,0,0,none,25,18,Woman,Right,
10,3,1,3.30083089999971,['c'],1,left,['e'],0,0.94620919999943,0.2,0,0,none,25,18,Woman,Right,
11,3,1,1.8498607000001357,['n'],1,right,['e'],0,0.4573580000014772,0.1,0,0,none,25,18,Woman,Right,
12,3,1,0.6838943000002473,['n'],1,right,['u'],1,0.46562119999907736,0.4,1,0,none,25,18,Woman,Right,
13,3,1,1.3665878000010707,['n'],1,right,['u'],1,0.5743855999990046,0.1,1,0,none,25,18,Woman,Right,
14,3,1,2.51779549999992,['n'],1,right,['e'],0,0.3294636000009632,0.1,0,0,none,25,18,Woman,Right,
15,3,1,2.2992702000010468,['n'],0,left,['e'],0,0.7753928999991331,0.4,1,0,none,25,18,Woman,Right,
16,3,1,2.550322799999776,['n'],0,left,['e'],0,0.537091700000019,0.1,1,0,none,25,18,Woman,Right,
17,3,1,4.767681899998934,['n'],1,right,['e'],0,0.6348893999984284,0.2,0,0,none,25,18,Woman,Right,
18,3,1,0.7179882000000362,['n'],0,left,['e'],0,0.2833991999996215,0.1,1,0,none,25,18,Woman,Right,
19,3,1,2.4678145999987464,['n'],1,right,['e'],0,1.6834928000007494,0.2,0,0,none,25,18,Woman,Right,
20,3,1,0.6323948000008386,['n'],1,right,['u'],1,0.3499479000001884,0.2,1,0,none,25,18,Woman,Right,
21,3,1,1.7668933999993897,['n'],1,right,['e'],0,0.7986552000002121,0.4,0,0,none,25,18,Woman,Right,
22,3,1,1.683990100000301,['c'],1,left,['e'],0,0.32175700000152574,0.4,0,0,none,25,18,Woman,Right,
23,3,1,1.2836545999998634,['c'],0,right,['e'],0,0.2808677000011812,0.1,1,0,none,25,18,Woman,Right,
0,4,1,4.48465109999961,['n'],0,left,['e'],0,2.3005048999984865,0.1,1,0,AccAcc,25,18,Woman,Right,
1,4,1,5.016696500000762,x,-99,right,none,-99,-99,0.1,-99,1,AccAcc,25,18,Woman,Right,
2,4,1,1.3503407000007428,['n'],0,left,['e'],0,0.4392758000012691,0.1,1,0,AccAcc,25,18,Woman,Right,
3,4,1,1.8003766000001633,['c'],1,left,['e'],0,2.2083748999993986,0.2,0,0,AccAcc,25,18,Woman,Right,
4,4,1,1.4672700000010082,['n'],0,left,['e'],0,1.360213299998577,0.2,1,0,AccAcc,25,18,Woman,Right,
5,4,1,2.0183350999996037,['n'],1,right,['e'],0,0.7799443999992945,0.4,0,0,AccAcc,25,18,Woman,Right,
6,4,1,3.266906700000618,['c'],0,right,['e'],0,0.9085969000007026,0.4,1,0,AccAcc,25,18,Woman,Right,
7,4,1,2.9505724999999074,['c'],1,left,['e'],0,0.48573660000147356,0.1,0,0,AccAcc,25,18,Woman,Right,
8,4,1,3.2837155000015628,['n'],1,right,['e'],0,1.3128453000008449,0.1,0,0,AccAcc,25,18,Woman,Right,
9,4,1,1.4179105000002892,['c'],1,left,['e'],0,0.6153204000002006,0.4,0,0,AccAcc,25,18,Woman,Right,
10,4,1,2.584944100000939,['n'],1,right,['e'],0,0.7442672999986826,0.4,0,0,AccAcc,25,18,Woman,Right,
11,4,1,3.8516724000000977,['c'],0,right,['e'],0,1.4917270000005374,0.1,1,0,AccAcc,25,18,Woman,Right,
12,4,1,2.4508528000005754,['n'],0,left,['e'],0,1.3529680999999982,0.2,1,0,AccAcc,25,18,Woman,Right,
13,4,1,1.6347015999999712,['c'],1,left,['u'],1,1.2999901000002865,0.2,1,0,AccAcc,25,18,Woman,Right,
14,4,1,1.633566200000132,['n'],1,right,['e'],0,0.7532362999991165,0.2,0,0,AccAcc,25,18,Woman,Right,
15,4,1,2.7332607000007556,['c'],1,left,['e'],0,3.5450500000006286,0.1,0,0,AccAcc,25,18,Woman,Right,
16,4,1,3.084829900000841,['c'],1,left,['e'],0,1.2662972999987687,0.4,0,0,AccAcc,25,18,Woman,Right,
17,4,1,1.1002242999984446,['n'],1,right,['e'],0,1.062864500001524,0.2,0,0,AccAcc,25,18,Woman,Right,
18,4,1,3.0344843000002584,['c'],0,right,['e'],0,2.7564658999999665,0.1,1,0,AccAcc,25,18,Woman,Right,
19,4,1,1.2677605999997468,['n'],1,right,['u'],1,0.42249730000003183,0.4,1,0,AccAcc,25,18,Woman,Right,
20,4,1,2.1011584999996558,['c'],1,left,['e'],0,2.4520692999994935,0.4,0,0,AccAcc,25,18,Woman,Right,
21,4,1,0.833672700000534,['n'],1,right,['u'],1,1.235364899999695,0.2,1,0,AccAcc,25,18,Woman,Right,
22,4,1,3.451108799999929,['c'],0,right,['e'],0,1.0347213999993983,0.2,1,0,AccAcc,25,18,Woman,Right,
23,4,1,3.2011689000009937,['n'],0,left,['e'],0,0.9478890999998839,0.4,1,0,AccAcc,25,18,Woman,Right,
24,4,1,3.001217799999722,['c'],1,left,['e'],0,1.0802813000009337,0.1,0,0,AccAcc,25,18,Woman,Right,
25,4,1,2.20138709999992,['c'],1,left,['e'],0,0.9357860999989498,0.1,0,0,AccAcc,25,18,Woman,Right,
26,4,1,0.5671024000002944,['n'],1,right,['u'],1,1.374009400000432,0.4,1,0,AccAcc,25,18,Woman,Right,
27,4,1,1.1155574999993405,['n'],1,right,['u'],1,0.9104884000007587,0.4,1,0,AccAcc,25,18,Woman,Right,
28,4,1,1.185367199999746,['c'],0,right,['e'],0,2.603986599999189,0.4,1,0,AccAcc,25,18,Woman,Right,
29,4,1,2.8016975999998976,['n'],1,right,['e'],0,0.7104323000003205,0.2,0,0,AccAcc,25,18,Woman,Right,
30,4,1,0.8348261999999522,['c'],1,left,['u'],1,0.5716477000005398,0.4,1,0,AccAcc,25,18,Woman,Right,
31,4,1,2.6335184999988996,['c'],1,left,['e'],0,0.445970099999613,0.1,0,0,AccAcc,25,18,Woman,Right,
32,4,1,0.9176731000006839,['n'],0,left,['u'],1,0.6818304999997054,0.4,0,0,AccAcc,25,18,Woman,Right,
33,4,1,2.6009514999987005,['c'],0,right,['u'],1,3.032755199999883,0.4,0,0,AccAcc,25,18,Woman,Right,
34,4,1,1.5830933000015648,['c'],0,right,['e'],0,0.8189796999995451,0.1,1,0,AccAcc,25,18,Woman,Right,
35,4,1,2.7506680999995297,['n'],1,right,['u'],1,0.5199900999996316,0.4,1,0,AccAcc,25,18,Woman,Right,
36,4,1,4.001422499999535,['n'],1,right,['e'],0,1.1884223999986716,0.2,0,0,AccAcc,25,18,Woman,Right,
37,4,1,2.6006672000003164,['c'],0,right,['e'],0,3.439820300000065,0.2,1,0,AccAcc,25,18,Woman,Right,
38,4,1,1.1010958000006212,['n'],1,right,['e'],0,2.0129964999996446,0.4,0,0,AccAcc,25,18,Woman,Right,
39,4,1,3.467753700000685,['c'],0,right,['e'],0,1.6361572999994678,0.2,1,0,AccAcc,25,18,Woman,Right,
40,4,1,2.584389600000577,['c'],1,left,['u'],1,0.7821893999989697,0.4,1,0,AccAcc,25,18,Woman,Right,
41,4,1,2.134553500000038,['n'],0,left,['e'],0,1.1317605999993248,0.1,1,0,AccAcc,25,18,Woman,Right,
42,4,1,2.900835799999186,['c'],1,left,['e'],0,0.7170909999986179,0.2,0,0,AccAcc,25,18,Woman,Right,
43,4,1,1.8500375999992684,['n'],1,right,['u'],1,0.6967973999999231,0.1,1,0,AccAcc,25,18,Woman,Right,
44,4,1,2.0172201999994286,['c'],1,left,['e'],0,0.7665143000012904,0.1,0,0,AccAcc,25,18,Woman,Right,
45,4,1,2.999023100001068,['n'],1,right,['u'],1,1.0029465999996319,0.2,1,0,AccAcc,25,18,Woman,Right,
46,4,1,3.1012941999997565,['n'],1,right,['e'],0,1.8489108000012493,0.2,0,0,AccAcc,25,18,Woman,Right,
47,4,1,1.467825100000482,['c'],1,left,['u'],1,1.1118740000001708,0.4,1,0,AccAcc,25,18,Woman,Right,
48,4,1,2.7341360000009445,['c'],1,left,['e'],0,0.6880372999985411,0.2,0,0,AccAcc,25,18,Woman,Right,
49,4,1,2.451419299999543,['c'],1,left,['e'],0,2.1011983000007604,0.1,0,0,AccAcc,25,18,Woman,Right,
50,4,1,0.9850801000011415,['n'],1,right,['u'],1,0.49231220000001485,0.1,1,0,AccAcc,25,18,Woman,Right,
51,4,1,1.6014107999999396,['c'],0,right,['e'],0,0.9875015999987227,0.2,1,0,AccAcc,25,18,Woman,Right,
52,4,1,3.051354600000195,['c'],1,left,['e'],0,0.7004034000001411,0.4,0,0,AccAcc,25,18,Woman,Right,
53,4,1,1.3844074999997247,['n'],0,left,['e'],0,0.5874522000012803,0.1,1,0,AccAcc,25,18,Woman,Right,
54,4,1,2.7655238999996072,['c'],0,right,['e'],0,1.017661500000031,0.1,1,0,AccAcc,25,18,Woman,Right,
55,4,1,3.666721800000232,['c'],1,left,['e'],0,0.47907519999898796,0.1,0,0,AccAcc,25,18,Woman,Right,
56,4,1,0.967688900000212,['n'],1,right,['u'],1,0.4875218000015593,0.2,1,0,AccAcc,25,18,Woman,Right,
57,4,1,2.4003271000001405,['c'],1,left,['e'],0,2.8546607999996922,0.4,0,0,AccAcc,25,18,Woman,Right,
58,4,1,2.2175845999990997,['n'],0,left,['e'],0,0.6066464000014093,0.2,1,0,AccAcc,25,18,Woman,Right,
59,4,1,1.3500554999991436,['n'],0,left,['e'],0,0.4193142000003718,0.2,1,0,AccAcc,25,18,Woman,Right,
0,5,1,1.0488210000003164,['n'],1,right,['e'],0,2.361204999999245,0.4,0,0,FastAcc,25,18,Woman,Right,
1,5,1,1.01782810000077,['c'],1,left,['e'],0,3.5403279999991355,0.1,0,0,FastAcc,25,18,Woman,Right,
2,5,1,0.4684938999998849,['n'],1,right,['u'],1,0.8386230000014621,0.4,1,0,FastAcc,25,18,Woman,Right,
3,5,1,0.9350964999994176,['n'],1,right,['e'],0,2.4341923000010866,0.2,0,0,FastAcc,25,18,Woman,Right,
4,5,1,0.7009914999998728,['n'],1,right,['e'],0,2.7914462000007916,0.1,0,0,FastAcc,25,18,Woman,Right,
5,5,1,1.1004864999995334,['c'],1,left,['u'],1,1.486526099999537,0.4,1,0,FastAcc,25,18,Woman,Right,
6,5,1,1.1356696999991982,['c'],1,left,['u'],1,1.4484434000005422,0.4,1,0,FastAcc,25,18,Woman,Right,
7,5,1,1.9510014000006777,['n'],0,left,['e'],0,1.8268380999998044,0.1,1,0,FastAcc,25,18,Woman,Right,
8,5,1,0.6669411000002583,['n'],1,right,['e'],0,1.9540637000009156,0.1,0,0,FastAcc,25,18,Woman,Right,
9,5,1,0.767214999999851,['n'],0,left,['e'],0,2.5836961999993946,0.1,1,0,FastAcc,25,18,Woman,Right,
10,5,1,0.932215200000428,['n'],0,left,['e'],0,2.398854200000642,0.2,1,0,FastAcc,25,18,Woman,Right,
11,5,1,3.6004241999999067,['n'],0,left,['e'],0,1.232085300000108,0.1,1,0,FastAcc,25,18,Woman,Right,
12,5,1,1.1667928999995638,['c'],1,left,['e'],0,2.019482399999106,0.1,0,0,FastAcc,25,18,Woman,Right,
13,5,1,0.601512699999148,['n'],1,right,['e'],0,1.7242366999998922,0.4,0,0,FastAcc,25,18,Woman,Right,
14,5,1,1.6500813999991806,['n'],1,right,['e'],0,0.7761907000003703,0.1,0,0,FastAcc,25,18,Woman,Right,
15,5,1,0.6827300999993895,['n'],0,left,['e'],0,0.7217433999994682,0.4,1,0,FastAcc,25,18,Woman,Right,
16,5,1,0.8677184000007401,['n'],1,right,['u'],1,0.25947350000024016,0.2,1,0,FastAcc,25,18,Woman,Right,
17,5,1,1.268035000000964,['n'],1,right,['u'],1,1.9130136000003404,0.4,1,0,FastAcc,25,18,Woman,Right,
18,5,1,0.5341922000006889,['c'],1,left,['u'],1,1.4812283999999636,0.2,1,0,FastAcc,25,18,Woman,Right,
19,5,1,0.8339432999982819,['n'],1,right,['e'],0,1.5192237999999634,0.1,0,0,FastAcc,25,18,Woman,Right,
20,5,1,1.017948400000023,['n'],1,right,['e'],0,2.092276399998809,0.1,0,0,FastAcc,25,18,Woman,Right,
21,5,1,2.015539300000455,['n'],1,right,['e'],0,0.6843829999997979,0.2,0,0,FastAcc,25,18,Woman,Right,
22,5,1,0.6022893999997905,['n'],0,left,['e'],0,0.5697658999997657,0.1,1,0,FastAcc,25,18,Woman,Right,
23,5,1,0.617699200000061,['n'],0,left,['e'],0,0.7966209999995044,0.1,1,0,FastAcc,25,18,Woman,Right,
24,5,1,0.7175962999990588,['n'],0,left,['e'],0,1.1702186999991682,0.1,1,0,FastAcc,25,18,Woman,Right,
25,5,1,0.8179825999995955,['n'],1,right,['u'],1,2.629238200001055,0.1,1,0,FastAcc,25,18,Woman,Right,
26,5,1,0.6346147999993264,['n'],1,right,['u'],1,1.2373168999984046,0.2,1,0,FastAcc,25,18,Woman,Right,
27,5,1,1.6836759999987407,['n'],0,left,['e'],0,1.4428612000010617,0.2,1,0,FastAcc,25,18,Woman,Right,
28,5,1,1.3014117000002443,['c'],1,left,['e'],0,2.1519850000004226,0.2,0,0,FastAcc,25,18,Woman,Right,
29,5,1,0.8018387000010989,['n'],1,right,['u'],1,1.1724539999995613,0.2,1,0,FastAcc,25,18,Woman,Right,
30,5,1,3.067608100000143,['c'],1,left,['e'],0,1.549532300001374,0.1,0,0,FastAcc,25,18,Woman,Right,
31,5,1,0.9152075000001787,['c'],1,left,['e'],0,1.4387270999995962,0.4,0,0,FastAcc,25,18,Woman,Right,
32,5,1,0.6013645000002725,['n'],1,right,['u'],1,1.0225009999994654,0.4,1,0,FastAcc,25,18,Woman,Right,
33,5,1,1.0174337999997078,['n'],0,left,['u'],1,1.1674517999999807,0.1,0,0,FastAcc,25,18,Woman,Right,
34,5,1,0.5834293999996589,['n'],1,right,['e'],0,2.076554600000236,0.2,0,0,FastAcc,25,18,Woman,Right,
35,5,1,0.8680140000014944,['c'],0,right,['u'],1,1.5128054999986489,0.2,0,0,FastAcc,25,18,Woman,Right,
36,5,1,0.600497199999154,['n'],0,left,['e'],0,1.5585338000000775,0.4,1,0,FastAcc,25,18,Woman,Right,
37,5,1,0.667268499999409,['n'],0,left,['e'],0,1.3921953000008216,0.4,1,0,FastAcc,25,18,Woman,Right,
38,5,1,0.4840524999999616,['n'],0,left,['e'],0,1.160438200000499,0.2,1,0,FastAcc,25,18,Woman,Right,
39,5,1,1.1181780000006256,['c'],1,left,['e'],0,0.5603095000005851,0.1,0,0,FastAcc,25,18,Woman,Right,
40,5,1,0.5341442999997525,['n'],1,right,['e'],0,1.0303948999990098,0.4,0,0,FastAcc,25,18,Woman,Right,
41,5,1,0.534571700000015,['n'],1,right,['u'],1,0.9862573999998858,0.4,1,0,FastAcc,25,18,Woman,Right,
42,5,1,0.9335443999989366,['c'],0,right,['e'],0,1.856476200000543,0.2,1,0,FastAcc,25,18,Woman,Right,
43,5,1,1.017005000001518,['c'],1,left,['u'],1,1.1035532000005333,0.4,1,0,FastAcc,25,18,Woman,Right,
44,5,1,0.8680881000000227,['c'],0,right,['e'],0,1.2193834000008792,0.1,1,0,FastAcc,25,18,Woman,Right,
45,5,1,0.8508858000004693,['n'],1,right,['u'],1,1.2349662999986322,0.4,1,0,FastAcc,25,18,Woman,Right,
46,5,1,1.7491028000004007,['c'],0,right,['e'],0,0.7983175999997911,0.2,1,0,FastAcc,25,18,Woman,Right,
47,5,1,0.634582100001353,['n'],0,left,['e'],0,0.7430343000014545,0.2,1,0,FastAcc,25,18,Woman,Right,
48,5,1,0.5828285000006872,['n'],0,left,['e'],0,1.1417507999994996,0.4,1,0,FastAcc,25,18,Woman,Right,
49,5,1,0.8166436000010435,['n'],1,right,['e'],0,1.0656013999996503,0.4,0,0,FastAcc,25,18,Woman,Right,
50,5,1,1.200752900000225,['n'],1,right,['e'],0,0.9132943999993586,0.2,0,0,FastAcc,25,18,Woman,Right,
51,5,1,0.9003861999990477,['c'],1,left,['e'],0,1.1302025000004505,0.4,0,0,FastAcc,25,18,Woman,Right,
52,5,1,0.8669035000002623,['n'],1,right,['e'],0,1.3568015000000742,0.2,0,0,FastAcc,25,18,Woman,Right,
53,5,1,1.4174330000005284,['n'],1,right,['e'],0,2.0963485000011133,0.2,0,0,FastAcc,25,18,Woman,Right,
