withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.5173749000005046,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
1,1,1,1.6170321000008698,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
2,1,1,0.950670700000046,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
3,1,1,0.8167544999996608,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
4,1,1,0.6014142999993055,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
5,1,1,0.6014605000000302,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
6,1,1,3.216322400001445,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
7,1,1,0.8505239999994956,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
8,1,1,0.5675396000006003,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
9,1,1,0.4838270000000193,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
10,1,1,0.6162748999995529,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
11,1,1,0.48443570000017644,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
12,1,1,0.5168219999995927,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
13,1,1,0.4335352999987663,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
14,1,1,0.8677936000003683,['c'],0,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
15,1,1,0.6171689999991941,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
16,1,1,0.568859999999404,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
17,1,1,0.8494137000016053,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
18,1,1,0.8346008000007714,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
19,1,1,0.6170041000004858,['c'],0,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
20,1,1,1.1512617000007594,['c'],0,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
21,1,1,1.0182494000000588,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
22,1,1,2.315577800000028,['n'],1,right,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
23,1,1,0.9003104000003077,['c'],1,left,none,-99,-99,0.5,-99,0,none,11,19,Woman,Right,
0,2,1,0.6338181000010081,['n'],1,right,none,-99,-99,0.4,-99,0,none,11,19,Woman,Right,
1,2,1,0.5504068000009283,['c'],1,left,none,-99,-99,0.4,-99,0,none,11,19,Woman,Right,
2,2,1,0.8512743999999657,['c'],1,left,none,-99,-99,0.2,-99,0,none,11,19,Woman,Right,
3,2,1,0.6837317999998049,['n'],1,right,none,-99,-99,0.1,-99,0,none,11,19,Woman,Right,
4,2,1,0.8344538000001194,['c'],0,right,none,-99,-99,0.4,-99,0,none,11,19,Woman,Right,
5,2,1,2.1177600999999413,['c'],1,left,none,-99,-99,0.2,-99,0,none,11,19,Woman,Right,
