withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.084228300000177,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
1,1,1,1.8347020000001066,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
2,1,1,0.8173557999998593,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
3,1,1,1.0343509000013,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
4,1,1,0.8498703999994177,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
5,1,1,0.734075299998949,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
6,1,1,0.7506349999985105,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
7,1,1,0.5848011999987648,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
8,1,1,1.2840095999999903,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
9,1,1,0.7168001999998523,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
10,1,1,0.7342200000002777,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
11,1,1,0.6842319000006682,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
12,1,1,0.8995367000006809,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
13,1,1,0.7512332000005699,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
14,1,1,0.6678224999996019,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
15,1,1,0.8153726000000461,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
16,1,1,0.6668633000008413,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
17,1,1,0.7513168000004953,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
18,1,1,0.9998429999996006,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
19,1,1,0.8651874999995925,['c'],1,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
20,1,1,0.9998629000001529,['n'],0,left,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
21,1,1,0.6858262000005197,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
22,1,1,0.9837100999993709,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
23,1,1,0.700145099999645,['n'],1,right,none,-99,-99,0.5,-99,0,none,14,19,Woman,Right,
0,2,1,1.7680049999999028,['c'],1,left,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
1,2,1,2.1169325999999273,['n'],1,right,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
2,2,1,1.20065219999924,['n'],1,right,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
3,2,1,0.816295499998887,['c'],1,left,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
4,2,1,0.5686332000004768,['n'],1,right,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
5,2,1,0.7339644000003318,['c'],1,left,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
6,2,1,0.8339068000004772,['n'],1,right,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
7,2,1,0.7007272999999259,['c'],1,left,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
8,2,1,0.9012081000000762,['c'],0,right,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
9,2,1,2.0324099999997998,['n'],0,left,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
10,2,1,2.2662715000005846,['n'],1,right,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
11,2,1,1.900660199999038,['c'],1,left,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
12,2,1,1.51678659999925,['n'],1,right,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
13,2,1,1.7824629999995523,['c'],1,left,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
14,2,1,1.4010276999997586,['c'],1,left,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
15,2,1,0.7164331000003585,['c'],1,left,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
16,2,1,0.700317200000427,['n'],1,right,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
17,2,1,0.6346197000002576,['c'],1,left,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
18,2,1,0.651025799999843,['n'],1,right,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
19,2,1,1.9167527999998129,['c'],0,right,none,-99,-99,0.1,-99,0,none,14,19,Woman,Right,
20,2,1,3.117122899999231,['c'],1,left,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
21,2,1,0.667220900000757,['n'],1,right,none,-99,-99,0.2,-99,0,none,14,19,Woman,Right,
22,2,1,0.633937499998865,['c'],1,left,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
23,2,1,0.6679117999992741,['n'],1,right,none,-99,-99,0.4,-99,0,none,14,19,Woman,Right,
0,3,1,2.2855725000008533,['n'],1,right,['e'],1,0.18086199999925157,0.4,1,0,none,14,19,Woman,Right,
1,3,1,2.167636800000764,['c'],1,left,['e'],1,2.5894843000005494,0.2,1,0,none,14,19,Woman,Right,
2,3,1,1.9844456000009814,['c'],0,right,['u'],0,0.9097844000007171,0.1,1,0,none,14,19,Woman,Right,
3,3,1,1.7014937000003556,['c'],1,left,['u'],0,0.7319979000003514,0.4,0,0,none,14,19,Woman,Right,
4,3,1,1.1342297999999573,['c'],1,left,['e'],1,0.40774140000030457,0.4,1,0,none,14,19,Woman,Right,
5,3,1,0.6516219000004639,['n'],1,right,['e'],1,0.4041388999994524,0.4,1,0,none,14,19,Woman,Right,
6,3,1,1.700751800000944,['n'],1,right,['u'],0,0.79112079999868,0.1,0,0,none,14,19,Woman,Right,
7,3,1,1.3344051999993098,['c'],1,left,['e'],1,0.6641724999990402,0.2,1,0,none,14,19,Woman,Right,
8,3,1,0.7517790000001696,['c'],1,left,['e'],1,0.4700379999994766,0.4,1,0,none,14,19,Woman,Right,
9,3,1,1.48434239999915,['c'],1,left,['u'],0,0.7501733999997668,0.1,0,0,none,14,19,Woman,Right,
10,3,1,1.267848800000138,['n'],1,right,['u'],0,1.0598981000002823,0.2,0,0,none,14,19,Woman,Right,
