withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.5169312000000446,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
1,1,1,0.783128300000044,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
2,1,1,1.066849300000058,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
3,1,1,1.2332725999999639,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
4,1,1,1.265142800000035,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
5,1,1,0.7513619000000062,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
6,1,1,1.89948609999999,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
7,1,1,1.1998392000000422,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
8,1,1,1.766981200000032,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
9,1,1,1.9838225999999395,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
10,1,1,0.8668135000000348,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
11,1,1,1.0514173000000255,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
12,1,1,1.2502009999999473,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
13,1,1,0.651109799999972,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
14,1,1,0.6658198000000084,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
15,1,1,0.5003025000000889,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
16,1,1,0.7344309999999723,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
17,1,1,0.5003351000000293,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
18,1,1,0.5000051000000667,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
19,1,1,0.5165252000000464,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
20,1,1,0.5511526999999887,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
21,1,1,0.5322743000000401,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
22,1,1,0.5496831000000384,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
23,1,1,0.5161354000000529,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
0,1,2,1.117934900000023,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
1,1,2,0.6004903000000468,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
2,1,2,0.5335701000000199,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
3,1,2,0.7671160999999529,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
4,1,2,0.433052699999962,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
5,1,2,0.48337900000001355,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
6,1,2,0.5338932999999315,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
7,1,2,0.3505742999999484,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
8,1,2,0.5004400999999916,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
9,1,2,0.4339531000000534,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
10,1,2,0.5152987000000167,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
11,1,2,0.45044319999999516,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
12,1,2,0.3829928000000109,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
13,1,2,0.24975339999991775,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
14,1,2,0.4510949000000437,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
15,1,2,0.5833977999999433,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
16,1,2,0.28364399999998113,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
17,1,2,0.5167721999999912,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
18,1,2,0.4832324999999855,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
19,1,2,0.43567140000004656,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
20,1,2,0.39988960000005136,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
21,1,2,0.44907530000000406,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
22,1,2,0.49985659999993004,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
23,1,2,1.4345048000000133,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
0,1,3,0.9510702000000038,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
1,1,3,0.8167703999999958,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
2,1,3,0.5009602000000086,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
3,1,3,0.6170520000000579,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
4,1,3,0.5351435000000038,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
5,1,3,0.9657406999999694,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
6,1,3,0.8003529000000071,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
7,1,3,0.9336953000000676,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
8,1,3,0.8350331000000324,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
9,1,3,0.7330444000000398,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
10,1,3,0.668195800000035,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
11,1,3,0.7338223000000426,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
12,1,3,0.7321848999999929,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
13,1,3,0.6505087000000458,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
14,1,3,0.4501847000001362,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
15,1,3,0.6337409999998727,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
16,1,3,0.5010353000000123,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
17,1,3,0.5664948999999524,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
18,1,3,0.4165677000000869,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
19,1,3,0.616251899999952,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
20,1,3,0.5333949999999277,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
21,1,3,0.6494007999999667,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
22,1,3,0.5331115000001319,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
23,1,3,0.5677548999999544,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
0,1,4,0.7515210999999908,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
1,1,4,0.43438140000012027,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
2,1,4,0.48351739999998244,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
3,1,4,0.3833792000000358,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
4,1,4,0.41551619999995637,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
5,1,4,0.3672727999999097,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
6,1,4,0.2842689999999948,['n'],0,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
7,1,4,0.4503102000001036,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
8,1,4,0.3648052999999436,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
9,1,4,0.6681923999999526,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
10,1,4,0.5184409000000869,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
11,1,4,0.383310100000017,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
12,1,4,0.4162015000001702,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
13,1,4,0.3836719999999332,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
14,1,4,0.3008197999999993,['c'],0,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
15,1,4,0.5836663000000044,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
16,1,4,0.3992176000001564,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
17,1,4,0.4170635000000402,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
18,1,4,0.40041420000011385,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
19,1,4,0.43535449999990306,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
20,1,4,0.3669347000000016,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
21,1,4,0.467062100000021,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
22,1,4,0.39988949999997203,['c'],1,left,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
23,1,4,0.41707210000004125,['n'],1,right,none,-99,-99,0.5,-99,0,none,3,18,Man,Right,
0,2,1,0.5671464000001833,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
1,2,1,0.5502082000000428,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
2,2,1,0.6169977000001836,['n'],1,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
3,2,1,0.5160640999999941,['c'],0,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
4,2,1,0.8670190000000275,['n'],1,right,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
5,2,1,0.600904299999911,['c'],1,left,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
6,2,1,0.6677409999999782,['c'],0,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
7,2,1,0.5336399000000256,['n'],1,right,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
8,2,1,0.45124889999988227,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
9,2,1,0.4997074000000339,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
10,2,1,0.7346989000000121,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
11,2,1,0.45086270000001605,['n'],0,left,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
12,2,1,0.5838057000000845,['c'],0,right,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
13,2,1,0.4997031000000334,['c'],1,left,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
14,2,1,0.6519921999999951,['n'],1,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
15,2,1,0.9664674999999079,['n'],1,right,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
16,2,1,0.3839033000001564,['n'],0,left,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
17,2,1,0.600164199999881,['n'],0,left,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
18,2,1,0.666725900000074,['c'],0,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
19,2,1,0.7502171000000999,['c'],1,left,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
20,2,1,0.7490546999999879,['n'],1,right,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
21,2,1,0.466512400000056,['n'],1,right,none,-99,-99,0.2,-99,0,none,3,18,Man,Right,
22,2,1,0.4665769000000637,['c'],1,left,none,-99,-99,0.1,-99,0,none,3,18,Man,Right,
23,2,1,0.5502868999999464,['n'],1,right,none,-99,-99,0.4,-99,0,none,3,18,Man,Right,
0,3,1,0.750472899999977,['n'],1,right,['u'],1,3.335288300000002,0.4,1,0,none,3,18,Man,Right,
1,3,1,1.1506663000000117,['c'],0,right,['e'],0,0.39479949999986275,0.2,1,0,none,3,18,Man,Right,
2,3,1,0.8670144000000164,['n'],1,right,['u'],1,0.27080670000009377,0.2,1,0,none,3,18,Man,Right,
3,3,1,1.066296100000045,['n'],1,right,['u'],1,0.08073620000004667,0.2,1,0,none,3,18,Man,Right,
