withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.4672706000000062,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
1,1,1,1.7666605000000573,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
2,1,1,1.966592799999944,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
3,1,1,3.9329232000000047,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
4,1,1,1.0001837999999452,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
5,1,1,2.582231399999955,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
6,1,1,2.1493087999999716,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
7,1,1,4.299072899999942,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
8,1,1,2.916611399999965,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
9,1,1,2.950512300000014,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
10,1,1,2.4499219000000494,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
11,1,1,5.0151343,x,-99,left,none,-99,-99,0.5,-99,1,none,4,18,Man,Right,
12,1,1,1.5160078999999769,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
13,1,1,1.8500661000000491,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
14,1,1,1.7505978000000368,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
15,1,1,1.5834326000000374,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
16,1,1,3.2658645000000206,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
17,1,1,2.6670583999999735,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
18,1,1,2.8834059000000707,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
19,1,1,4.116365599999995,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
20,1,1,5.000215599999933,x,-99,right,none,-99,-99,0.5,-99,1,none,4,18,Man,Right,
21,1,1,1.100424500000031,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
22,1,1,3.684287799999993,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
23,1,1,1.3168783999999505,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
0,1,2,1.9182928000000175,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
1,1,2,0.7501978999999892,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
2,1,2,0.6004633999999669,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
3,1,2,0.5169984999999997,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
4,1,2,0.6170481000000336,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
5,1,2,0.7497589000000744,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
6,1,2,0.534960999999953,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
7,1,2,0.46747879999998077,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
8,1,2,0.38449019999995926,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
9,1,2,0.450475400000073,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
10,1,2,0.38435900000001766,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
11,1,2,0.29936559999998735,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
12,1,2,0.4334704000000329,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
13,1,2,0.3000140999999985,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
14,1,2,0.46729179999999815,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
15,1,2,0.4163136999999324,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
16,1,2,0.5495935000000145,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
17,1,2,0.3004131000000143,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
18,1,2,0.334139700000037,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
19,1,2,0.31724929999995766,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
20,1,2,0.48426340000003165,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
21,1,2,0.45017440000003717,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
22,1,2,0.38490589999992153,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
23,1,2,0.3991823999999724,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
0,1,3,0.41753959999994095,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
1,1,3,0.4665489000000207,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
2,1,3,0.3657468000000108,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
3,1,3,0.2838242000000264,['n'],0,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
4,1,3,0.38471609999999146,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
5,1,3,0.5336689000000661,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
6,1,3,0.3664023000000043,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
7,1,3,0.3675266999999849,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
8,1,3,0.35051770000006854,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
9,1,3,0.4013989000000038,['n'],1,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
10,1,3,0.26723470000001726,['c'],0,right,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
11,1,3,0.4003777000000355,['c'],1,left,none,-99,-99,0.5,-99,0,none,4,18,Man,Right,
