withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.1663427000000866,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
1,1,1,1.8829608999999436,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
2,1,1,0.9508150999999998,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
3,1,1,0.7663550999998279,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
4,1,1,2.03294609999989,['c'],0,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
5,1,1,0.8498250000000098,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
6,1,1,1.1997956000000158,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
7,1,1,0.9332458999999744,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
8,1,1,1.9660564999999224,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
9,1,1,0.8158501000000342,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
10,1,1,0.7169279000002007,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
11,1,1,0.7329419999998663,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
12,1,1,0.6337138999999752,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
13,1,1,1.3488882999999987,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
14,1,1,0.700123000000076,['n'],0,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
15,1,1,0.6994560000000547,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
16,1,1,1.2499577999999474,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
17,1,1,0.6333260999999766,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
18,1,1,0.6659435000001395,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
19,1,1,0.6500063999999384,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
20,1,1,1.7490235999998731,['c'],0,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
21,1,1,0.6157216000001426,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
22,1,1,0.6995750999999473,['c'],1,left,none,-99,-99,0.5,0,none,5,18,Woman,Right,
23,1,1,0.5503705999999511,['n'],1,right,none,-99,-99,0.5,0,none,5,18,Woman,Right,
0,2,1,0.9331011999997827,['c'],1,left,none,-99,-99,0.4,0,none,5,18,Woman,Right,
1,2,1,0.9168044000000464,['n'],1,right,none,-99,-99,0.1,0,none,5,18,Woman,Right,
2,2,1,0.8664750000000367,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
3,2,1,1.250757700000122,['n'],0,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
4,2,1,1.2337409000001571,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
5,2,1,0.5661466999999902,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
6,2,1,0.5670079999999871,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
7,2,1,2.7993956000000253,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
8,2,1,0.7997764000001553,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
9,2,1,0.7837114000001293,['c'],1,left,none,-99,-99,0.1,0,none,5,18,Woman,Right,
10,2,1,1.066529599999967,['n'],1,right,none,-99,-99,0.1,0,none,5,18,Woman,Right,
11,2,1,0.7498565000000781,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
12,2,1,0.6163936000000376,['c'],1,left,none,-99,-99,0.1,0,none,5,18,Woman,Right,
13,2,1,0.5490015999998832,['n'],1,right,none,-99,-99,0.2,0,none,5,18,Woman,Right,
14,2,1,0.5675383999998758,['c'],1,left,none,-99,-99,0.4,0,none,5,18,Woman,Right,
15,2,1,0.43294760000003407,['n'],1,right,none,-99,-99,0.1,0,none,5,18,Woman,Right,
16,2,1,0.6996853000000556,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
17,2,1,0.5335394000001088,['n'],0,left,none,-99,-99,0.1,0,none,5,18,Woman,Right,
18,2,1,0.48362909999991643,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
19,2,1,1.1164883999999802,['c'],0,right,none,-99,-99,0.1,0,none,5,18,Woman,Right,
20,2,1,0.6325901999998678,['c'],1,left,none,-99,-99,0.2,0,none,5,18,Woman,Right,
21,2,1,0.5497408999999607,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
22,2,1,1.6991084999999657,['c'],0,right,none,-99,-99,0.1,0,none,5,18,Woman,Right,
23,2,1,0.5499210000000403,['n'],1,right,none,-99,-99,0.4,0,none,5,18,Woman,Right,
0,3,1,1.3673123999999461,['c'],1,left,['1'],1,1.8333743999999115,0.4,0,none,5,18,Woman,Right,
1,3,1,1.4837568000000374,['n'],1,right,['9'],5,1.5171282999999676,0.1,0,none,5,18,Woman,Right,
2,3,1,1.2838257000000795,['n'],1,right,['0'],6,0.6006170999999085,0.4,0,none,5,18,Woman,Right,
3,3,1,2.6673030000001745,['n'],1,right,['8'],4,1.4671850000001996,0.1,0,none,5,18,Woman,Right,
4,3,1,1.0998162000000775,['n'],1,right,['0'],6,0.5337346000001162,0.4,0,none,5,18,Woman,Right,
5,3,1,1.150334500000099,['n'],1,right,['9'],5,0.53389930000003,0.4,0,none,5,18,Woman,Right,
6,3,1,2.3006915999999364,['c'],1,left,['3'],3,0.9836460000001352,0.1,0,none,5,18,Woman,Right,
7,3,1,1.5174924999998893,['n'],1,right,['9'],5,0.5673644000000877,0.2,0,none,5,18,Woman,Right,
8,3,1,2.5005812000001697,['c'],1,left,['3'],3,1.1171670000001086,0.1,0,none,5,18,Woman,Right,
9,3,1,1.2836437999999362,['n'],1,right,['8'],4,0.8672692000000097,0.2,0,none,5,18,Woman,Right,
10,3,1,3.382702899999913,['n'],1,right,['8'],4,0.4837841999999455,0.2,0,none,5,18,Woman,Right,
11,3,1,0.9841143999999531,['c'],1,left,['2'],2,1.1005721999999878,0.1,0,none,5,18,Woman,Right,
12,3,1,1.1334706000000097,['c'],1,left,['3'],3,0.5171738999999889,0.1,0,none,5,18,Woman,Right,
13,3,1,1.149682299999995,['c'],1,left,['2'],2,0.5338676000001215,0.2,0,none,5,18,Woman,Right,
14,3,1,1.0171084999999493,['c'],1,left,['1'],1,0.48383800000010524,0.4,0,none,5,18,Woman,Right,
15,3,1,1.6175022999998419,['c'],1,left,['2'],2,0.5506289999998444,0.4,0,none,5,18,Woman,Right,
16,3,1,1.0005323999998836,['c'],1,left,['1'],1,0.45061020000002827,0.4,0,none,5,18,Woman,Right,
17,3,1,1.3497853999999734,['n'],1,right,['8'],4,0.5169137999998838,0.2,0,none,5,18,Woman,Right,
18,3,1,0.9670512000000144,['c'],1,left,['2'],2,1.0503151000000344,0.1,0,none,5,18,Woman,Right,
19,3,1,3.816696699999966,['c'],1,left,['3'],3,0.48396760000014183,0.1,0,none,5,18,Woman,Right,
20,3,1,1.2994253000001663,['n'],1,right,['9'],5,0.6672540000001845,0.2,0,none,5,18,Woman,Right,
21,3,1,1.0339177000000745,['n'],1,right,['8'],4,0.5834910999999465,0.2,0,none,5,18,Woman,Right,
22,3,1,0.9000210000001516,['n'],1,right,['0'],6,0.5005942000000232,0.4,0,none,5,18,Woman,Right,
23,3,1,1.0841158999999152,['c'],1,left,['2'],2,0.483992599999965,0.2,0,none,5,18,Woman,Right,
0,4,1,1.2996780000000854,['n'],1,right,['9'],5,1.033877099999927,0.2,0,FastFast,5,18,Woman,Right,
1,4,1,1.7835821000001033,['c'],1,left,['3'],3,0.6170760999998492,0.1,0,FastFast,5,18,Woman,Right,
2,4,1,1.1167577000001074,['n'],1,right,['8'],4,0.48392519999993056,0.2,0,FastFast,5,18,Woman,Right,
3,4,1,1.3502653000000464,['n'],0,left,['8'],4,0.3338912000001528,0.1,0,FastFast,5,18,Woman,Right,
4,4,1,0.9169210000000021,['n'],1,right,['0'],6,0.4506653999999344,0.4,0,FastFast,5,18,Woman,Right,
5,4,1,1.182919800000036,['c'],1,left,['1'],1,0.35052059999998164,0.4,0,FastFast,5,18,Woman,Right,
6,4,1,0.8997598999999354,['c'],1,left,['2'],2,0.36718210000003637,0.2,0,FastFast,5,18,Woman,Right,
7,4,1,0.8505560999999489,['c'],1,left,['3'],3,0.4005134999999882,0.1,0,FastFast,5,18,Woman,Right,
8,4,1,0.9006279000000177,['n'],0,left,['8'],4,0.36729009999999107,0.1,0,FastFast,5,18,Woman,Right,
9,4,1,0.9500455999998394,['n'],1,right,['8'],4,0.3339791000000787,0.1,0,FastFast,5,18,Woman,Right,
10,4,1,0.816330999999991,['n'],1,right,['9'],5,0.31712340000012773,0.2,0,FastFast,5,18,Woman,Right,
11,4,1,1.0337314999999307,['n'],1,right,['8'],4,0.31707729999993717,0.2,0,FastFast,5,18,Woman,Right,
12,4,1,0.8167344999999386,['n'],1,right,['0'],6,0.2838065999999344,0.4,0,FastFast,5,18,Woman,Right,
13,4,1,0.8001993000000311,['n'],1,right,['8'],4,0.300117900000032,0.1,0,FastFast,5,18,Woman,Right,
14,4,1,0.7177785999999742,['c'],1,left,['2'],2,0.3338745999999446,0.2,0,FastFast,5,18,Woman,Right,
15,4,1,0.4667611999998371,['n'],1,right,['0'],6,0.30048509999983253,0.4,0,FastFast,5,18,Woman,Right,
16,4,1,0.6174340999998549,['n'],1,right,['0'],6,0.28397019999988515,0.4,0,FastFast,5,18,Woman,Right,
17,4,1,0.6503264000000399,['c'],1,left,['1'],1,0.33374559999992925,0.4,0,FastFast,5,18,Woman,Right,
18,4,1,0.7002187000000504,['c'],1,left,['2'],2,0.3504557000001114,0.2,0,FastFast,5,18,Woman,Right,
19,4,1,0.6506051000001207,['c'],1,left,['1'],1,0.3504488000000947,0.1,0,FastFast,5,18,Woman,Right,
20,4,1,0.5506089999998949,['n'],1,right,['0'],6,0.3004947000001721,0.4,0,FastFast,5,18,Woman,Right,
21,4,1,0.6340138000000479,['c'],0,right,['2'],2,0.31711609999979373,0.1,0,FastFast,5,18,Woman,Right,
