withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.1332941000000574,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
1,1,1,2.2667293999998037,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
2,1,1,3.33249109999997,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
3,1,1,4.616694699999925,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
4,1,1,2.616769500000146,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
5,1,1,5.0163259000000835,x,-99,left,none,-99,-99,0.5,1,none,6,18,Woman,Right,
6,1,1,1.4160374999999021,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
7,1,1,1.4672003000000586,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
8,1,1,2.5330117000000882,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
9,1,1,1.249507900000026,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
10,1,1,1.1830629000000954,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
11,1,1,1.8667974999998478,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
12,1,1,1.5495515000000069,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
13,1,1,4.399910400000181,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
14,1,1,1.5165991999999733,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
15,1,1,2.0000356999998985,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
16,1,1,0.9833319000001666,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
17,1,1,2.4996673000000555,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
18,1,1,1.382610399999976,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
19,1,1,4.149384800000007,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
20,1,1,2.2324676000000636,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
21,1,1,2.466252899999972,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
22,1,1,1.383556100000078,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
23,1,1,1.9664993000001232,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
0,1,2,1.5661514000000807,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
1,1,2,0.9830007999998998,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
2,1,2,1.3830192999998872,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
3,1,2,1.0168321000001015,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
4,1,2,1.4992070999999214,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
5,1,2,0.8665582000000995,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
6,1,2,1.0998930999999175,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
7,1,2,0.9818611999999121,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
8,1,2,0.9994203000001107,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
9,1,2,0.9500958999999511,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
10,1,2,1.1495834999998351,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
11,1,2,0.9996747000000141,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
12,1,2,0.8671308000000408,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
13,1,2,1.3824486000000888,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
14,1,2,0.9842883999999685,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
15,1,2,0.9832937999999558,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
16,1,2,0.8659344000000146,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
17,1,2,0.8330367999999453,['c'],1,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
18,1,2,1.0499798999999257,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
19,1,2,1.233420199999955,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
20,1,2,0.9165012000000843,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
21,1,2,1.3332706999999573,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
22,1,2,1.034702100000004,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
23,1,2,0.7999879999999848,['c'],0,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
0,1,3,1.4501310999999077,['n'],0,left,none,-99,-99,0.5,0,none,6,18,Woman,Right,
1,1,3,0.9327451999999994,['n'],1,right,none,-99,-99,0.5,0,none,6,18,Woman,Right,
