withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.016609400000107,x,-99,right,none,-99,-99,0.5,1,none,3,17,Woman,Right,
1,1,1,2.6660036000000673,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
2,1,1,2.433265399999982,['n'],0,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
3,1,1,1.6502239999999802,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
4,1,1,1.4998309999998582,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
5,1,1,1.1672344000000976,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
6,1,1,1.0830931000000419,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
7,1,1,2.333283600000186,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
8,1,1,1.1332275999998274,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
9,1,1,1.0157404999999926,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
10,1,1,0.7656413999998222,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
11,1,1,1.0333179000001564,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
12,1,1,0.7337094000001798,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
13,1,1,0.7002964999999222,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
14,1,1,0.7160437000000002,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
15,1,1,0.6005192000000079,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
16,1,1,0.4999278000000231,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
17,1,1,0.5336090999999215,['c'],1,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
18,1,1,0.6498464999999669,['n'],0,left,none,-99,-99,0.5,0,none,3,17,Woman,Right,
19,1,1,0.5999822000001132,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
20,1,1,0.6669045999999526,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
21,1,1,0.6168222999999671,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
22,1,1,0.4000679000000673,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
23,1,1,0.5997710999999981,['n'],1,right,none,-99,-99,0.5,0,none,3,17,Woman,Right,
0,2,1,0.7160931000000801,['n'],1,right,none,-99,-99,0.1,0,none,3,17,Woman,Right,
1,2,1,0.5333660999999665,['c'],1,left,none,-99,-99,0.1,0,none,3,17,Woman,Right,
2,2,1,0.43320989999983794,['n'],1,right,none,-99,-99,0.4,0,none,3,17,Woman,Right,
3,2,1,0.41651170000000093,['c'],1,left,none,-99,-99,0.4,0,none,3,17,Woman,Right,
4,2,1,0.48308679999991,['n'],1,right,none,-99,-99,0.2,0,none,3,17,Woman,Right,
5,2,1,0.41639779999991333,['n'],0,left,none,-99,-99,0.1,0,none,3,17,Woman,Right,
6,2,1,0.4664617000000817,['c'],1,left,none,-99,-99,0.4,0,none,3,17,Woman,Right,
7,2,1,0.45072010000012597,['c'],1,left,none,-99,-99,0.2,0,none,3,17,Woman,Right,
8,2,1,0.4996972999999798,['n'],1,right,none,-99,-99,0.4,0,none,3,17,Woman,Right,
9,2,1,0.4341698999999153,['c'],0,right,none,-99,-99,0.1,0,none,3,17,Woman,Right,
10,2,1,0.7665044999998827,['n'],0,left,none,-99,-99,0.1,0,none,3,17,Woman,Right,
11,2,1,0.43293339999991076,['c'],0,right,none,-99,-99,0.1,0,none,3,17,Woman,Right,
12,2,1,0.532667500000116,['c'],1,left,none,-99,-99,0.2,0,none,3,17,Woman,Right,
13,2,1,0.5832112000000507,['n'],1,right,none,-99,-99,0.4,0,none,3,17,Woman,Right,
14,2,1,0.5991149000001315,['c'],1,left,none,-99,-99,0.4,0,none,3,17,Woman,Right,
15,2,1,0.4500679999998738,['n'],1,right,none,-99,-99,0.2,0,none,3,17,Woman,Right,
16,2,1,0.41586069999993924,['c'],0,right,none,-99,-99,0.2,0,none,3,17,Woman,Right,
17,2,1,2.349688699999888,['n'],0,left,none,-99,-99,0.2,0,none,3,17,Woman,Right,
18,2,1,0.5172070999999505,['c'],1,left,none,-99,-99,0.4,0,none,3,17,Woman,Right,
19,2,1,0.6174546999998256,['n'],1,right,none,-99,-99,0.2,0,none,3,17,Woman,Right,
20,2,1,0.4496070000000145,['c'],1,left,none,-99,-99,0.2,0,none,3,17,Woman,Right,
21,2,1,0.483479700000089,['n'],1,right,none,-99,-99,0.4,0,none,3,17,Woman,Right,
22,2,1,0.5671394999999393,['c'],1,left,none,-99,-99,0.1,0,none,3,17,Woman,Right,
23,2,1,0.6825684000000365,['n'],1,right,none,-99,-99,0.1,0,none,3,17,Woman,Right,
0,3,1,3.3003486000000066,['n'],1,right,['3'],3,3.167339699999957,0.1,0,none,3,17,Woman,Right,
1,3,1,2.1838239999999587,['c'],1,left,['9'],5,3.417178199999853,0.4,0,none,3,17,Woman,Right,
2,3,1,2.767834700000094,['n'],1,right,['8'],4,1.9835997000000134,0.1,0,none,3,17,Woman,Right,
3,3,1,0.6998387000001003,['n'],1,right,['0'],6,2.7668297000000166,0.4,0,none,3,17,Woman,Right,
4,3,1,2.184496699999954,['c'],1,left,['9'],5,2.21727060000012,0.2,0,none,3,17,Woman,Right,
5,3,1,2.700488499999892,['n'],0,left,['8'],4,2.3341341999998804,0.1,0,none,3,17,Woman,Right,
6,3,1,0.7327874000000065,['c'],0,right,['8'],4,2.7004426000000876,0.1,0,none,3,17,Woman,Right,
7,3,1,2.033582900000056,['n'],1,right,['0'],6,1.600342499999897,0.2,0,none,3,17,Woman,Right,
8,3,1,1.1172410000001491,['n'],1,right,['9'],5,2.7170522000001256,0.2,0,none,3,17,Woman,Right,
9,3,1,1.0511199000000033,['n'],1,right,['9'],5,1.6174710000000232,0.4,0,none,3,17,Woman,Right,
10,3,1,0.8332907000001342,['n'],1,right,['0'],6,1.6336842000000615,0.1,0,none,3,17,Woman,Right,
11,3,1,1.2507442000000992,['c'],1,left,['8'],4,1.4503521999999975,0.2,0,none,3,17,Woman,Right,
12,3,1,0.816188400000101,['c'],1,left,['0'],6,2.133969200000138,0.4,0,none,3,17,Woman,Right,
13,3,1,1.4338071999998192,['c'],1,left,['9'],5,1.2173347000000376,0.2,0,none,3,17,Woman,Right,
14,3,1,0.8832933000001049,['n'],1,right,['0'],6,0.9506189000001086,0.4,0,none,3,17,Woman,Right,
15,3,1,3.9168655999999373,['n'],0,left,['9'],5,0.8505700999999135,0.1,0,none,3,17,Woman,Right,
16,3,1,0.8348753000000215,['c'],1,left,['8'],4,1.1004649000001336,0.1,0,none,3,17,Woman,Right,
17,3,1,0.933396299999913,['n'],1,right,['8'],4,0.933681100000058,0.1,0,none,3,17,Woman,Right,
