withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.599140499999976,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
1,1,1,2.1984707999999955,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
2,1,1,0.851391700000022,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
3,1,1,0.649305199999958,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
4,1,1,0.650748300000032,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
5,1,1,0.5166530000000193,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
6,1,1,0.5679007999999612,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
7,1,1,0.6004310999999234,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
8,1,1,0.7328013999999712,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
9,1,1,0.6501352999999881,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
10,1,1,0.7005378000000064,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
11,1,1,0.7848443999999972,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
12,1,1,1.2171806999999717,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
13,1,1,0.582530800000086,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
14,1,1,0.7323413000000301,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
15,1,1,0.7845359000000371,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
16,1,1,0.6989151999999876,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
17,1,1,0.8170840999999882,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
18,1,1,1.8821328000000221,['n'],0,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
19,1,1,0.7001694000000498,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
20,1,1,0.6647825999999668,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
21,1,1,0.7832171000000017,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
22,1,1,0.7334915000000137,['n'],1,right,none,-99,-99,0.5,0,none,35,24,Man,Right,
23,1,1,0.6342473999999356,['c'],1,left,none,-99,-99,0.5,0,none,35,24,Man,Right,
0,2,1,0.7340987999999697,['n'],1,right,none,-99,-99,0.2,0,none,35,24,Man,Right,
1,2,1,0.5681847000000744,['n'],1,right,none,-99,-99,0.2,0,none,35,24,Man,Right,
2,2,1,0.6007832999999891,['n'],1,right,none,-99,-99,0.2,0,none,35,24,Man,Right,
3,2,1,0.5661481999999296,['n'],1,right,none,-99,-99,0.4,0,none,35,24,Man,Right,
4,2,1,0.582919899999979,['n'],0,left,none,-99,-99,0.1,0,none,35,24,Man,Right,
5,2,1,0.6830187999998998,['n'],1,right,none,-99,-99,0.4,0,none,35,24,Man,Right,
6,2,1,0.749540799999977,['c'],1,left,none,-99,-99,0.1,0,none,35,24,Man,Right,
7,2,1,0.5336574000000383,['n'],1,right,none,-99,-99,0.4,0,none,35,24,Man,Right,
8,2,1,0.6846361000000343,['c'],1,left,none,-99,-99,0.2,0,none,35,24,Man,Right,
9,2,1,0.5011620000000221,['c'],1,left,none,-99,-99,0.4,0,none,35,24,Man,Right,
10,2,1,0.4995377999999846,['n'],1,right,none,-99,-99,0.2,0,none,35,24,Man,Right,
11,2,1,0.618554300000028,['c'],1,left,none,-99,-99,0.1,0,none,35,24,Man,Right,
12,2,1,0.7178880000000163,['n'],0,left,none,-99,-99,0.1,0,none,35,24,Man,Right,
13,2,1,0.7006397999999763,['c'],1,left,none,-99,-99,0.2,0,none,35,24,Man,Right,
