withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.8506971999995585,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
1,1,1,0.9830626999992091,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
2,1,1,1.5168168999989575,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
3,1,1,1.5336311999999452,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
4,1,1,0.750025999999707,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
5,1,1,0.7998423000008188,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
6,1,1,1.6170862999988458,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
7,1,1,0.8188000999998621,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
8,1,1,1.4346117000004597,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
9,1,1,1.2505664000000252,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
10,1,1,0.7175650000008318,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
11,1,1,2.8490194999994856,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
12,1,1,1.3171340999997483,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
13,1,1,0.8331961000003503,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
14,1,1,0.9839566000009654,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
15,1,1,1.2329417999990255,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
16,1,1,1.066989900000408,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
17,1,1,0.6012747999993735,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
18,1,1,0.9829066000002058,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
19,1,1,1.298774399998365,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
20,1,1,1.8018091000012646,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
21,1,1,0.6831954999997834,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
22,1,1,0.6003615999998146,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
23,1,1,0.9997921000012866,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
0,1,2,1.0165563999998994,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
1,1,2,1.033526700000948,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
2,1,2,1.0011991999999736,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
3,1,2,0.8001368000004732,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
4,1,2,0.834232900000643,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
5,1,2,1.7324408999993466,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
6,1,2,0.7505860000001121,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
7,1,2,0.6834337000000232,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
8,1,2,0.5840191000006598,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
9,1,2,0.617133500001728,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
10,1,2,0.7672184999992169,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
11,1,2,1.5851075999999011,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
12,1,2,0.6336655000013707,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
13,1,2,0.6336076999996294,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
14,1,2,0.8501964999995835,['c'],0,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
15,1,2,0.9006334999994579,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
16,1,2,0.6010014000003139,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
17,1,2,1.5500698999985616,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
18,1,2,2.267234400000234,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
19,1,2,0.9172971000007237,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
20,1,2,0.7821899999999005,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
21,1,2,0.6827332000011666,['n'],1,right,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
22,1,2,0.5840686999999889,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
23,1,2,0.532559900000706,['c'],1,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
0,1,3,2.0010798999992403,['n'],0,left,none,-99,-99,0.5,-99,0,none,29,17,Woman,Right,
