withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.5496716000006927,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
1,1,1,1.1496642000001884,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
2,1,1,2.1345125999996526,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
3,1,1,1.1678548999998384,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
4,1,1,0.8340430999996897,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
5,1,1,1.6152258000001893,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
6,1,1,1.6515435000001162,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
7,1,1,1.0341287000001103,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
8,1,1,1.6326386999999158,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
9,1,1,2.6334026000004087,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
10,1,1,1.5012586999991981,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
11,1,1,3.166708799999469,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
12,1,1,1.8993997999996282,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
13,1,1,2.1009908999994877,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
14,1,1,2.9676645999998073,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
15,1,1,1.8176323999996384,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
16,1,1,2.2670838999993066,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
17,1,1,1.366541600000346,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
18,1,1,2.3328777000006085,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
19,1,1,2.2327318000006926,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
20,1,1,2.7170101000001523,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
21,1,1,1.982984100000067,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
22,1,1,1.9501393000000462,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
23,1,1,3.250062799999796,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
0,1,2,0.9196983000001637,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
1,1,2,1.3169654000002993,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
2,1,2,1.832539199999701,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
3,1,2,1.4493075999998837,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
4,1,2,1.6491170999997848,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
5,1,2,1.1843963999999687,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
6,1,2,1.5333222999997815,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
7,1,2,1.3668740999992224,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
8,1,2,2.416130100000373,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
9,1,2,1.8012087000006431,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
10,1,2,2.300844999999754,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
11,1,2,2.218140400000266,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
12,1,2,1.7159189000003607,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
13,1,2,1.7503960000003644,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
14,1,2,0.9022645000004559,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
15,1,2,1.5177886000001308,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
16,1,2,1.15111429999979,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
17,1,2,1.5169943999999305,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
18,1,2,0.7502576999995654,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
19,1,2,1.0164056000003256,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
20,1,2,0.9991983999998411,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
21,1,2,1.050403400000505,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
22,1,2,1.3345255000003817,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
23,1,2,0.9319822999996177,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
0,1,3,0.8002454000006765,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
1,1,3,0.8669110000000728,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
2,1,3,0.7003380999994988,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
3,1,3,1.134068400000615,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
4,1,3,0.6006330000000162,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
5,1,3,1.617337700000462,['n'],0,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
6,1,3,1.5006499999999505,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
7,1,3,1.3012681000000157,['c'],0,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
8,1,3,1.5004666999993788,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
9,1,3,0.7842196999999942,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
10,1,3,0.8009943999995812,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
11,1,3,0.8166435999992245,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
12,1,3,0.8351841000003333,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
13,1,3,0.733914200000072,['c'],1,left,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
14,1,3,0.7004796999999598,['n'],1,right,none,-99,-99,0.5,-99,0,none,32,18,Woman,Right,
