withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.334435200000371,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
1,1,1,1.0497798999986117,['n'],0,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
2,1,1,0.6328563999995822,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
3,1,1,0.5685868000000482,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
4,1,1,0.33266379999986384,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
5,1,1,0.4343189999999595,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
6,1,1,0.850414799999271,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
7,1,1,1.0824240000001737,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
8,1,1,0.616087599999446,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
9,1,1,0.635308900000382,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
10,1,1,0.8002833999998984,['n'],0,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
11,1,1,0.552494999999908,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
12,1,1,0.5507062000015139,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
13,1,1,0.5338601999992534,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
14,1,1,0.4667663000000175,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
15,1,1,0.4180632000006881,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
16,1,1,0.5171312000002217,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
17,1,1,0.7503527999997459,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
18,1,1,0.6018070999998599,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
19,1,1,1.382636000000275,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
20,1,1,0.46670950000043376,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
21,1,1,0.41694709999865154,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
22,1,1,0.533381900000677,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
23,1,1,0.5001651000002312,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
0,1,2,0.5521492999996553,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
1,1,2,0.5009044999987964,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
2,1,2,0.4675719000006211,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
3,1,2,0.41730230000030133,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
4,1,2,0.4842262000001938,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
5,1,2,0.5338062999999238,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
6,1,2,0.6505305999999109,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
7,1,2,0.9991730000001553,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
8,1,2,0.4152886000010767,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
9,1,2,0.4012089999996533,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
10,1,2,0.717155599999387,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
11,1,2,0.4686673999985942,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
12,1,2,0.535391500001424,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
13,1,2,0.46720400000049267,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
14,1,2,0.5159285000008822,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
15,1,2,0.5004516000008152,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
16,1,2,0.45071610000013607,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
17,1,2,0.5160314000004291,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
18,1,2,0.41779049999968265,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
19,1,2,1.0999393999991298,['c'],0,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
20,1,2,0.5343911999989359,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
21,1,2,0.31798840000010387,['n'],1,right,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
22,1,2,0.48212249999960477,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
23,1,2,0.36827830000038375,['c'],1,left,none,-99,-99,0.5,-99,0,none,39,18,Woman,Right,
0,2,1,1.6009845999997196,['c'],1,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
1,2,1,0.6012174999996205,['n'],1,right,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
2,2,1,0.6158929000011995,['c'],1,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
3,2,1,0.534651699999813,['n'],1,right,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
4,2,1,0.5316714000000502,['n'],1,right,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
5,2,1,0.3848483000001579,['c'],0,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
6,2,1,0.5829989000012574,['c'],1,left,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
7,2,1,0.46706930000073044,['c'],1,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
8,2,1,0.5497648000000481,['n'],1,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
9,2,1,0.3176156000008632,['c'],1,left,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
10,2,1,0.45044880000023113,['c'],0,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
11,2,1,0.6998737000012625,['c'],0,right,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
12,2,1,1.9491627000006702,['n'],0,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
13,2,1,0.5655953999994381,['c'],1,left,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
14,2,1,0.6993191000001389,['c'],1,left,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
15,2,1,0.6664394999988872,['n'],1,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
16,2,1,0.36733490000005986,['c'],0,right,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
17,2,1,0.650001500000144,['c'],0,right,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
18,2,1,0.7497476999997161,['n'],1,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
19,2,1,0.5834462999991956,['c'],1,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
20,2,1,0.5344273999999132,['n'],1,right,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
21,2,1,0.7338406999988365,['c'],1,left,none,-99,-99,0.1,-99,0,none,39,18,Woman,Right,
22,2,1,0.433360700000776,['n'],0,left,none,-99,-99,0.2,-99,0,none,39,18,Woman,Right,
23,2,1,0.6174073999991379,['c'],1,left,none,-99,-99,0.4,-99,0,none,39,18,Woman,Right,
0,3,1,1.3011860000005981,['c'],0,right,['e'],0,2.358280200000081,0.1,1,0,none,39,18,Woman,Right,
1,3,1,0.8850001000009797,['n'],1,right,['u'],1,0.7805735000001732,0.4,1,0,none,39,18,Woman,Right,
2,3,1,0.6673197000000073,['n'],1,right,['u'],1,0.4408012999992934,0.1,1,0,none,39,18,Woman,Right,
3,3,1,1.1848454000009951,['c'],0,right,['e'],0,1.7094562000002043,0.4,1,0,none,39,18,Woman,Right,
4,3,1,2.5665217000005214,['c'],0,right,['u'],1,0.7780457999997452,0.4,0,0,none,39,18,Woman,Right,
5,3,1,1.0835170000009384,['c'],1,left,['e'],0,0.9179363000002922,0.4,0,0,none,39,18,Woman,Right,
6,3,1,0.966440700000021,['n'],0,left,['e'],0,1.537125200000446,0.1,1,0,none,39,18,Woman,Right,
7,3,1,2.2009400999995705,['c'],1,left,['e'],0,0.8502293000001373,0.2,0,0,none,39,18,Woman,Right,
8,3,1,0.8169144999992568,['c'],1,left,['u'],1,0.9658391000011761,0.2,1,0,none,39,18,Woman,Right,
9,3,1,0.8336732000007032,['c'],1,left,['u'],1,0.38795720000052825,0.2,1,0,none,39,18,Woman,Right,
10,3,1,1.2849679999999353,['c'],0,right,['u'],1,0.4555166000009194,0.1,0,0,none,39,18,Woman,Right,
11,3,1,2.1511083000004874,['c'],0,right,['e'],0,0.6780849999995553,0.1,1,0,none,39,18,Woman,Right,
12,3,1,0.7016070999998192,['c'],1,left,['u'],1,0.6295351999997365,0.2,1,0,none,39,18,Woman,Right,
13,3,1,1.0505257000004349,['n'],1,right,['e'],0,0.6018539000015153,0.1,0,0,none,39,18,Woman,Right,
14,3,1,2.851052599999093,['n'],0,left,['e'],0,0.5653407999998308,0.2,1,0,none,39,18,Woman,Right,
15,3,1,0.733427400000437,['n'],0,left,['e'],0,0.37588879999930214,0.1,1,0,none,39,18,Woman,Right,
16,3,1,1.3506803000000218,['c'],1,left,['u'],1,0.4087875000004715,0.1,1,0,none,39,18,Woman,Right,
17,3,1,2.59983259999899,['n'],1,right,['e'],0,0.8076289999989967,0.4,0,0,none,39,18,Woman,Right,
18,3,1,1.6834587000012107,['c'],0,right,['e'],0,0.23451200000090466,0.2,1,0,none,39,18,Woman,Right,
19,3,1,1.4676085000010062,['n'],1,right,['u'],1,0.8127112999991368,0.4,1,0,none,39,18,Woman,Right,
20,3,1,1.217411199999333,['c'],1,left,['e'],0,0.753934800000934,0.4,0,0,none,39,18,Woman,Right,
21,3,1,1.0839265000013256,['n'],1,right,['u'],1,0.2552981999997428,0.4,1,0,none,39,18,Woman,Right,
22,3,1,0.6835735999993631,['c'],1,left,['u'],1,0.25665010000011534,0.2,1,0,none,39,18,Woman,Right,
23,3,1,1.0172962000015104,['c'],1,left,['u'],1,0.1633568999986892,0.2,1,0,none,39,18,Woman,Right,
0,4,1,2.383480199998303,['c'],1,left,['e'],0,1.279773700000078,0.1,0,0,AccFast,39,18,Woman,Right,
1,4,1,1.3835106000005908,['n'],1,right,['e'],0,0.7437702000006539,0.2,0,0,AccFast,39,18,Woman,Right,
2,4,1,1.168101299999762,['n'],1,right,['u'],1,0.8625233000002481,0.4,1,0,AccFast,39,18,Woman,Right,
3,4,1,1.5508314999988215,['c'],0,right,['u'],1,0.7356662000001961,0.4,0,0,AccFast,39,18,Woman,Right,
4,4,1,0.6682178999999451,['c'],1,left,['e'],0,0.9706760999997641,0.4,0,0,AccFast,39,18,Woman,Right,
5,4,1,0.9005145000010089,['n'],1,right,['u'],1,0.6262758000011672,0.4,1,0,AccFast,39,18,Woman,Right,
6,4,1,0.7503314999994473,['c'],1,left,['e'],0,0.49396340000021155,0.1,0,0,AccFast,39,18,Woman,Right,
7,4,1,1.1681979000004503,['n'],0,left,['u'],1,0.6374826999999641,0.2,0,0,AccFast,39,18,Woman,Right,
8,4,1,0.9174511000001075,['c'],0,right,['u'],1,0.6420052999983454,0.2,0,0,AccFast,39,18,Woman,Right,
9,4,1,1.4005827000000863,['n'],1,right,['e'],0,0.6113408000001073,0.1,0,0,AccFast,39,18,Woman,Right,
10,4,1,1.3846654999997554,['c'],0,right,['e'],0,0.6472436999993079,0.2,1,0,AccFast,39,18,Woman,Right,
11,4,1,1.483104999999341,['c'],1,left,['u'],1,0.7239241000006587,0.1,1,0,AccFast,39,18,Woman,Right,
12,4,1,0.8338953999991645,['c'],1,left,['e'],0,0.42407789999924717,0.2,0,0,AccFast,39,18,Woman,Right,
13,4,1,1.0830695999993623,['c'],0,right,['e'],0,0.8946016999998392,0.4,1,0,AccFast,39,18,Woman,Right,
14,4,1,0.5511286000000837,['n'],1,right,['u'],1,0.6307672999992064,0.4,1,0,AccFast,39,18,Woman,Right,
15,4,1,0.6830331999990449,['c'],1,left,['e'],0,0.3892450999992434,0.1,0,0,AccFast,39,18,Woman,Right,
16,4,1,0.6683340999989014,['c'],1,left,['u'],1,0.2847738999989815,0.4,1,0,AccFast,39,18,Woman,Right,
17,4,1,0.8508888999986084,['n'],1,right,['e'],0,0.6425758000004862,0.1,0,0,AccFast,39,18,Woman,Right,
18,4,1,1.5170402000003378,['n'],0,left,['e'],0,0.6703071000010823,0.1,1,0,AccFast,39,18,Woman,Right,
19,4,1,0.8026934999998048,['c'],1,left,['e'],0,0.9019951999998739,0.1,0,0,AccFast,39,18,Woman,Right,
20,4,1,0.6507557999993878,['n'],0,left,['e'],0,0.47444419999919774,0.1,1,0,AccFast,39,18,Woman,Right,
21,4,1,1.050148000000263,['n'],1,right,['u'],1,0.24042819999885978,0.4,1,0,AccFast,39,18,Woman,Right,
22,4,1,1.7016115000005811,['c'],1,left,['e'],0,0.9810844000003272,0.1,0,0,AccFast,39,18,Woman,Right,
