withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.4838702999986708,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
1,1,1,0.8009261999995942,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
2,1,1,0.9674114999997983,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
3,1,1,0.8498042999999598,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
4,1,1,0.8509873999992124,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
5,1,1,0.9329514000000927,['n'],0,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
6,1,1,0.9013807999999699,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
7,1,1,0.5838356000003841,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
8,1,1,0.4153698999998596,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
9,1,1,0.4339008000006288,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
10,1,1,0.551010099999985,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
11,1,1,0.4659581000014441,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
12,1,1,0.4834528000010323,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
13,1,1,0.3994300000013027,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
14,1,1,0.5158058000015444,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
15,1,1,0.4184616000002279,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
16,1,1,0.3167743000012706,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
17,1,1,0.36881979999998293,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
18,1,1,0.4335928000000422,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
19,1,1,0.3845562999995309,['n'],0,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
20,1,1,0.6847068000006402,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
21,1,1,0.4844692999995459,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
22,1,1,0.4510560999988229,['n'],1,right,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
23,1,1,0.4665590999993583,['c'],1,left,none,-99,-99,0.5,-99,0,none,31,18,Woman,Right,
0,2,1,1.1678138000006584,['c'],1,left,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
1,2,1,0.5506540000005771,['c'],1,left,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
2,2,1,0.5834543000000849,['n'],1,right,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
3,2,1,0.5510866999993596,['n'],1,right,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
4,2,1,0.7008542000003217,['n'],0,left,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
5,2,1,0.5342237000004388,['c'],1,left,none,-99,-99,0.4,-99,0,none,31,18,Woman,Right,
6,2,1,0.4994187000011152,['n'],1,right,none,-99,-99,0.4,-99,0,none,31,18,Woman,Right,
7,2,1,0.7494432999992569,['n'],1,right,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
8,2,1,0.5168620999993436,['n'],1,right,none,-99,-99,0.4,-99,0,none,31,18,Woman,Right,
9,2,1,0.4000572999993892,['c'],1,left,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
10,2,1,0.7171445999993011,['c'],1,left,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
11,2,1,0.5507090000010066,['n'],1,right,none,-99,-99,0.4,-99,0,none,31,18,Woman,Right,
12,2,1,0.8659676999996009,['c'],0,right,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
13,2,1,0.7331764000009571,['c'],0,right,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
14,2,1,0.6999340000002121,['c'],1,left,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
15,2,1,0.666657400000986,['c'],0,right,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
16,2,1,0.4673688000002585,['n'],1,right,none,-99,-99,0.1,-99,0,none,31,18,Woman,Right,
17,2,1,0.817582500001663,['c'],1,left,none,-99,-99,0.4,-99,0,none,31,18,Woman,Right,
18,2,1,0.5328761999990093,['c'],1,left,none,-99,-99,0.2,-99,0,none,31,18,Woman,Right,
