withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.016096900000775,x,-99,left,none,-99,-99,0.5,-99,1,none,34,19,Man,Right,
1,1,1,1.9517499999983556,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
2,1,1,1.7506114000007074,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
3,1,1,2.7840075999993132,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
4,1,1,2.833096900001692,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
5,1,1,2.3656599999994796,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
6,1,1,0.9675760000009177,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
7,1,1,3.9498789999997825,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
8,1,1,0.9492687999991176,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
9,1,1,2.099767499999871,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
10,1,1,3.3843933000007382,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
11,1,1,2.433768599999894,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
12,1,1,3.1332048999993276,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
13,1,1,2.0338097999992897,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
14,1,1,3.200275600000168,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
15,1,1,3.7687579999983427,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
16,1,1,1.0819988000002922,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
17,1,1,1.598821499999758,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
18,1,1,0.7493202999994537,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
19,1,1,0.31586740000057034,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
20,1,1,1.7482101999994484,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
21,1,1,1.0510897000003752,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
22,1,1,1.815682000000379,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
23,1,1,1.7347616000006383,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
0,1,2,2.034681499999351,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
1,1,2,1.3667521999996097,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
2,1,2,1.965740100000403,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
3,1,2,1.849539900000309,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
4,1,2,1.69965190000039,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
5,1,2,1.8672148000005109,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
6,1,2,1.9506485000001703,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
7,1,2,1.7513913999991928,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
8,1,2,0.8503921999999875,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
9,1,2,0.7342700000008335,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
10,1,2,1.3172719000012876,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
11,1,2,0.9166440999997576,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
12,1,2,0.8337209999990591,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
13,1,2,0.9839709000007133,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
14,1,2,1.2330724000003102,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
15,1,2,1.915724999998929,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
16,1,2,2.1498509000011836,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
17,1,2,0.7682213999996748,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
18,1,2,2.0346877000010863,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
19,1,2,1.684499400000277,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
20,1,2,1.850990400000228,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
21,1,2,2.6159784000010404,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
22,1,2,0.9169513000015286,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
23,1,2,1.1013538999995944,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
0,1,3,1.366652200000317,['n'],0,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
1,1,3,1.2667779000003065,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
2,1,3,0.7827323000001343,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
3,1,3,1.2826521999995748,['c'],0,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
4,1,3,1.517079700000977,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
5,1,3,0.5511514999998326,['c'],1,left,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
6,1,3,0.8828960000009829,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
7,1,3,0.9668562999995629,['n'],1,right,none,-99,-99,0.5,-99,0,none,34,19,Man,Right,
