withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.0839510999994673,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
1,1,1,2.1845823000003293,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
2,1,1,0.8006068000004234,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
3,1,1,1.617135600000438,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
4,1,1,1.2172497999999905,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
5,1,1,0.7513466000000335,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
6,1,1,0.6492771000002904,['n'],0,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
7,1,1,2.1997219000004407,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
8,1,1,0.9682131999998091,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
9,1,1,0.6839640999996845,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
10,1,1,1.5995820999996795,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
11,1,1,0.9990607999998247,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
12,1,1,0.6523894000001746,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
13,1,1,0.5671124999998938,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
14,1,1,1.9835902999993777,['n'],0,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
15,1,1,2.699430599999687,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
16,1,1,0.6680624999999054,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
17,1,1,1.650399500000276,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
18,1,1,0.8836168000007092,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
19,1,1,0.5504620000001523,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
20,1,1,1.4510073999999804,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
21,1,1,0.6167457000001377,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
22,1,1,0.6494552999993175,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
23,1,1,0.2514649000004283,['n'],0,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
0,1,2,3.4505058000004283,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
1,1,2,0.8837486000002173,['c'],0,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
2,1,2,1.9332518999999593,['n'],0,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
3,1,2,2.2002023000004556,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
4,1,2,2.299705499999618,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
5,1,2,2.3340072999999393,['n'],0,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
6,1,2,0.8012262000002011,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
7,1,2,2.8002608999995573,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
8,1,2,4.549785100000008,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
9,1,2,1.5171722999994017,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
10,1,2,4.401134800000364,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
11,1,2,0.9344015999995463,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
12,1,2,4.450073699999848,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
13,1,2,3.4166751000002478,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
14,1,2,2.733357099999921,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
15,1,2,2.4839741000005233,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
16,1,2,2.933584200000041,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
17,1,2,1.165331299999707,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
18,1,2,1.167422099999385,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
19,1,2,0.8831377999995311,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
20,1,2,0.9507440999996106,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
21,1,2,0.7169077999997171,['n'],1,right,none,-99,-99,0.5,0,none,27,18,Man,Right,
22,1,2,0.6839557000002969,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
23,1,2,0.5826637999998638,['c'],1,left,none,-99,-99,0.5,0,none,27,18,Man,Right,
0,2,1,1.084045900000092,['c'],1,left,none,-99,-99,0.4,0,none,27,18,Man,Right,
1,2,1,3.5167578999999023,['c'],0,right,none,-99,-99,0.1,0,none,27,18,Man,Right,
2,2,1,3.4339063999996142,['n'],1,right,none,-99,-99,0.2,0,none,27,18,Man,Right,
3,2,1,2.90007180000066,['n'],1,right,none,-99,-99,0.4,0,none,27,18,Man,Right,
4,2,1,5.016285199999402,x,-99,right,none,-99,-99,0.1,1,none,27,18,Man,Right,
5,2,1,0.6505487000003995,['c'],1,left,none,-99,-99,0.1,0,none,27,18,Man,Right,
6,2,1,0.5502828000007867,['c'],0,right,none,-99,-99,0.4,0,none,27,18,Man,Right,
7,2,1,1.6658334000003379,['n'],0,left,none,-99,-99,0.2,0,none,27,18,Man,Right,
8,2,1,2.1990819000002375,['n'],1,right,none,-99,-99,0.4,0,none,27,18,Man,Right,
9,2,1,1.4153692999998384,['n'],1,right,none,-99,-99,0.4,0,none,27,18,Man,Right,
10,2,1,0.5834004999996978,['c'],1,left,none,-99,-99,0.2,0,none,27,18,Man,Right,
11,2,1,1.9181243000002723,['c'],1,left,none,-99,-99,0.4,0,none,27,18,Man,Right,
12,2,1,0.9008709999998246,['n'],0,left,none,-99,-99,0.1,0,none,27,18,Man,Right,
