withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,3.8668840000000273,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
1,1,1,0.9163797000001068,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
2,1,1,0.8844137000000956,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
3,1,1,0.6010600999998132,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
4,1,1,0.817605199999889,['c'],0,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
5,1,1,0.7338961000000381,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
6,1,1,0.7171304999997119,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
7,1,1,1.034997199999907,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
8,1,1,0.8668812999999318,['c'],0,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
9,1,1,1.583882199999607,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
10,1,1,0.8679809999998724,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
11,1,1,1.3998444000003474,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
12,1,1,0.71691009999995,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
13,1,1,0.6168974000001981,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
14,1,1,0.7343298000000686,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
15,1,1,0.7663994999998067,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
16,1,1,0.6015260999997736,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
17,1,1,0.8833368000000519,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
18,1,1,0.7673589999999422,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
19,1,1,1.4163257000000158,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
20,1,1,0.9680644000000029,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
21,1,1,0.7009934999996403,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
22,1,1,1.5664348999998765,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
23,1,1,1.884679799999958,['c'],0,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
0,1,2,2.4011882999998306,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
1,1,2,0.8846991000000344,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
2,1,2,0.5005646999998135,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
3,1,2,0.7502890000000662,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
4,1,2,1.5486273999999867,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
5,1,2,0.866510500000004,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
6,1,2,2.6336231000000225,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
7,1,2,1.0170588999999381,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
8,1,2,0.7011695999999574,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
9,1,2,0.8512928000000102,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
10,1,2,0.9681822000002285,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
11,1,2,0.8508007999998881,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
12,1,2,0.46711160000040763,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
13,1,2,0.5178323999998611,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
14,1,2,0.7329835999998977,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
15,1,2,0.5009875000000648,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
16,1,2,0.5507972999998856,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
17,1,2,0.48372660000040923,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
18,1,2,0.6168971000001875,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
19,1,2,0.834214399999837,['c'],0,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
20,1,2,0.5338636999999835,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
21,1,2,0.5343987999999626,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
22,1,2,0.4345397000001867,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
23,1,2,0.44968969999990804,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
0,1,3,0.7349604999999428,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
1,1,3,0.46657679999998436,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
2,1,3,0.3993622000002688,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
3,1,3,0.48374920000014754,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
4,1,3,0.46716139999989537,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
5,1,3,0.8665826999999808,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
6,1,3,0.5171445000000858,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
7,1,3,0.6336474999998245,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
8,1,3,0.5005510999999387,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
9,1,3,0.4835317999995823,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
10,1,3,0.5006768000002921,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
11,1,3,1.00131569999985,['c'],0,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
12,1,3,0.6839411999999356,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
13,1,3,0.6169488999998975,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
14,1,3,0.6161374000002979,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
15,1,3,0.8508861000000252,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
16,1,3,0.9339073000001008,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
17,1,3,0.7345441999996183,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
18,1,3,0.7519147000002704,['c'],1,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
19,1,3,0.767133400000148,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
20,1,3,0.5004106000001229,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
21,1,3,0.6315795999998954,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
22,1,3,0.45111739999993006,['n'],1,right,none,-99,-99,0.5,0,none,30,18,Woman,Right,
23,1,3,0.3003997000000709,['n'],0,left,none,-99,-99,0.5,0,none,30,18,Woman,Right,
0,2,1,1.466029400000025,['n'],0,left,none,-99,-99,0.2,0,none,30,18,Woman,Right,
1,2,1,0.9493593000001965,['c'],0,right,none,-99,-99,0.1,0,none,30,18,Woman,Right,
2,2,1,0.7012608,['c'],1,left,none,-99,-99,0.4,0,none,30,18,Woman,Right,
3,2,1,0.9669692999996187,['n'],0,left,none,-99,-99,0.1,0,none,30,18,Woman,Right,
4,2,1,2.0833263999998053,['c'],1,left,none,-99,-99,0.4,0,none,30,18,Woman,Right,
5,2,1,0.8841744999999719,['n'],1,right,none,-99,-99,0.2,0,none,30,18,Woman,Right,
6,2,1,0.9336956000001919,['n'],1,right,none,-99,-99,0.4,0,none,30,18,Woman,Right,
7,2,1,1.032932399999936,['c'],1,left,none,-99,-99,0.2,0,none,30,18,Woman,Right,
8,2,1,1.0670301999998628,['n'],0,left,none,-99,-99,0.1,0,none,30,18,Woman,Right,
9,2,1,0.9845233000000917,['n'],1,right,none,-99,-99,0.2,0,none,30,18,Woman,Right,
10,2,1,0.6670739999999569,['n'],1,right,none,-99,-99,0.4,0,none,30,18,Woman,Right,
11,2,1,0.5846495999999206,['n'],1,right,none,-99,-99,0.4,0,none,30,18,Woman,Right,
12,2,1,0.8175145999998676,['n'],1,right,none,-99,-99,0.4,0,none,30,18,Woman,Right,
13,2,1,0.551816300000155,['n'],1,right,none,-99,-99,0.1,0,none,30,18,Woman,Right,
14,2,1,1.1837000000000444,['c'],1,left,none,-99,-99,0.1,0,none,30,18,Woman,Right,
15,2,1,1.3002722999999605,['c'],1,left,none,-99,-99,0.2,0,none,30,18,Woman,Right,
16,2,1,0.9347604999998111,['c'],1,left,none,-99,-99,0.2,0,none,30,18,Woman,Right,
17,2,1,2.2159504999999626,['n'],1,right,none,-99,-99,0.1,0,none,30,18,Woman,Right,
18,2,1,0.9013092000000142,['n'],1,right,none,-99,-99,0.2,0,none,30,18,Woman,Right,
19,2,1,0.6673030000001745,['c'],1,left,none,-99,-99,0.4,0,none,30,18,Woman,Right,
20,2,1,0.7670066999999108,['n'],0,left,none,-99,-99,0.2,0,none,30,18,Woman,Right,
21,2,1,0.900018700000146,['n'],1,right,none,-99,-99,0.1,0,none,30,18,Woman,Right,
22,2,1,0.6343007999998918,['n'],1,right,none,-99,-99,0.4,0,none,30,18,Woman,Right,
23,2,1,0.5685727000000043,['n'],0,left,none,-99,-99,0.1,0,none,30,18,Woman,Right,
0,3,1,1.5334540999997444,['n'],0,left,['2'],5,2.968684700000267,0.2,0,none,30,18,Woman,Right,
1,3,1,1.5167893999996522,['n'],1,right,['3'],4,2.000336300000072,0.2,0,none,30,18,Woman,Right,
2,3,1,1.2007931000002827,['c'],1,left,['3'],4,1.9515332999999373,0.2,0,none,30,18,Woman,Right,
3,3,1,0.7332298000001174,['c'],1,left,['2'],5,1.1515093000002707,0.4,0,none,30,18,Woman,Right,
4,3,1,2.316929000000073,['n'],1,right,['9'],2,1.1684168000001591,0.1,0,none,30,18,Woman,Right,
5,3,1,1.3331668999999238,['n'],1,right,['2'],5,1.801131599999735,0.4,0,none,30,18,Woman,Right,
6,3,1,2.415976199999932,['n'],0,left,['8'],3,1.9660310999997819,0.4,0,none,30,18,Woman,Right,
7,3,1,1.5351489999998194,['n'],1,right,['3'],4,2.417742900000121,0.2,0,none,30,18,Woman,Right,
8,3,1,0.9332430999997996,['n'],1,right,['2'],5,1.2510545000000093,0.2,0,none,30,18,Woman,Right,
9,3,1,2.717464900000323,['c'],0,right,['9'],2,1.4180428999998185,0.1,0,none,30,18,Woman,Right,
10,3,1,1.5669778999999835,['c'],1,left,['3'],4,1.2349327000001722,0.4,0,none,30,18,Woman,Right,
11,3,1,1.0334630000002107,['n'],1,right,['3'],4,1.7845510999995895,0.1,0,none,30,18,Woman,Right,
