withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.0828684000007343,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
1,1,1,0.9347560000005615,['c'],0,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
2,1,1,0.6858058999987406,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
3,1,1,1.7177188000005117,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
4,1,1,1.282559899998887,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
5,1,1,1.384417699999176,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
6,1,1,1.3666729999986273,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
7,1,1,0.884662100001151,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
8,1,1,1.9170014999999694,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
9,1,1,1.9660239999993792,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
10,1,1,1.0504703000005975,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
11,1,1,1.0852102999997442,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
12,1,1,1.9831733999999415,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
13,1,1,1.9665676000004169,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
14,1,1,1.300321000000622,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
15,1,1,2.3336357999996835,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
16,1,1,1.8169434999999794,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
17,1,1,0.8513515000013285,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
18,1,1,0.6833805000005668,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
19,1,1,1.8654899999983172,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
20,1,1,1.2990970999999263,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
21,1,1,0.9512575000007928,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
22,1,1,2.3664743000008457,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
23,1,1,0.63268269999935,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
0,1,2,1.9004874000002019,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
1,1,2,1.3345380000009754,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
2,1,2,0.6853339999997843,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
3,1,2,1.28391720000036,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
4,1,2,0.9341168999999354,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
5,1,2,2.5172345000009955,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
6,1,2,1.7495189999990544,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
7,1,2,0.8674705000012182,['n'],1,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
8,1,2,0.8003592000004573,['c'],0,right,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
9,1,2,1.3012382999986585,['n'],0,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
10,1,2,2.4175746999990224,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
11,1,2,1.1345827999994071,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
12,1,2,1.0344191000003775,['c'],1,left,none,-99,-99,0.5,-99,0,none,38,17,Woman,Right,
