withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.7502845999988494,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
1,1,1,1.1336875000015425,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
2,1,1,0.8346574000024702,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
3,1,1,1.4831317999996827,['n'],0,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
4,1,1,0.7180129999978817,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
5,1,1,0.6338505000021541,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
6,1,1,1.333220500000607,['c'],0,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
7,1,1,0.9665630999988934,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
8,1,1,0.933276300002035,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
9,1,1,0.8167546000004222,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
10,1,1,0.5833340999997745,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
11,1,1,0.6349611000005098,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
12,1,1,0.684845600000699,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
13,1,1,0.5846923999997671,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
14,1,1,0.7173484000013559,['n'],0,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
15,1,1,0.5338674999984505,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
16,1,1,0.5671991999988677,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
17,1,1,0.5842890000021725,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
18,1,1,1.1328419000019494,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
19,1,1,0.5500652000009723,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
20,1,1,0.618980900002498,['n'],0,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
21,1,1,0.6668171999990591,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
22,1,1,0.516666699997586,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
23,1,1,0.5010091999974975,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
0,1,2,0.7504464000012376,['n'],0,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
1,1,2,0.6350748000004387,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
2,1,2,0.4838195000011183,['n'],1,right,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
3,1,2,0.5505818999990879,['c'],1,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
4,1,2,0.6169463000005635,['n'],0,left,none,-99,-99,0.5,-99,0,none,37,18,Man,Right,
