withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000083200000063,x,-99,left,none,-99,-99,0.5,1,none,39,19,Man,Right,
1,1,1,1.6175760000000992,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
2,1,1,1.5004463000000214,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
3,1,1,1.1669043000001693,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
4,1,1,1.4316505000001598,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
5,1,1,1.2665776999997433,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
6,1,1,0.9336978999999701,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
7,1,1,1.034644699999717,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
8,1,1,0.9169518999997308,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
9,1,1,1.0160178999999516,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
10,1,1,0.6841549000000668,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
11,1,1,0.7672253999999157,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
12,1,1,0.7346473000002334,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
13,1,1,0.7011578000001464,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
14,1,1,0.716284000000087,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
15,1,1,1.0338179999998829,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
16,1,1,0.9167155999998613,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
17,1,1,1.1837338999998792,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
18,1,1,0.7831913999998505,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
19,1,1,0.5991002999999182,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
20,1,1,0.651383800000076,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
21,1,1,0.9002588999996988,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
22,1,1,0.5146144999998796,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
23,1,1,0.7337284999998701,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
0,1,2,1.6351992999998402,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
1,1,2,0.5997148999999808,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
2,1,2,0.43386180000015884,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
3,1,2,0.7170953999998346,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
4,1,2,0.6007073999999193,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
5,1,2,0.48281859999997323,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
6,1,2,0.6836571999997432,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
7,1,2,0.8493741999996018,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
8,1,2,0.867370899999969,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
9,1,2,0.9506634999997914,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
10,1,2,0.9841225000000122,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
11,1,2,0.4830584999999701,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
12,1,2,0.617386400000214,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
13,1,2,0.6833799000000909,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
14,1,2,0.6828607000002194,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
15,1,2,0.6668826000000081,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
16,1,2,0.7842912999999498,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
17,1,2,0.5002043999998023,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
18,1,2,0.7007052000003569,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
19,1,2,0.5515229999996336,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
20,1,2,0.8010312999999769,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
21,1,2,0.8006006000000525,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
22,1,2,0.5838549999998577,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
23,1,2,0.6507664000000659,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
0,1,3,0.7510598999997455,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
1,1,3,0.5814345000003414,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
2,1,3,0.7673746999998912,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
3,1,3,0.7493272000001525,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
4,1,3,0.583750499999951,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
5,1,3,0.6508195000001251,['n'],0,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
6,1,3,0.7324600000001737,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
7,1,3,0.5012500000002547,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
8,1,3,0.884224500000073,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
9,1,3,0.7666086000003816,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
10,1,3,0.7338377999999466,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
11,1,3,0.5011641999999483,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
12,1,3,0.6343780000001971,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
13,1,3,0.7662469000001693,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
14,1,3,0.6013359999997192,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
15,1,3,0.7492247000000134,['n'],1,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
16,1,3,0.7003816999999799,['c'],0,right,none,-99,-99,0.5,0,none,39,19,Man,Right,
17,1,3,0.7338939000001119,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
18,1,3,0.7001680000003034,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
19,1,3,0.733140800000001,['c'],1,left,none,-99,-99,0.5,0,none,39,19,Man,Right,
