withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.016454500000236,x,-99,left,none,-99,-99,0.5,1,none,6,20,Woman,Right,
1,1,1,3.049049400000058,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
2,1,1,2.7501608000002307,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
3,1,1,2.467475999999806,['n'],0,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
4,1,1,1.334570900000017,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
5,1,1,3.2832180000000335,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
6,1,1,2.2684723999996095,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
7,1,1,2.5489644999997836,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
8,1,1,1.9172409000002517,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
9,1,1,1.583511300000282,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
10,1,1,1.4005135000002156,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
11,1,1,1.6660772999998699,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
12,1,1,2.0342938999997386,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
13,1,1,1.0003093999998782,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
14,1,1,1.5000083999998424,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
15,1,1,0.718575200000032,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
16,1,1,1.1506027000000358,['n'],0,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
17,1,1,0.7329237999997531,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
18,1,1,1.2511413000001994,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
19,1,1,0.9679516000001058,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
20,1,1,1.067507299999761,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
21,1,1,0.7509210999996867,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
22,1,1,1.8178858999999647,['n'],0,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
23,1,1,0.9338558999997986,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
0,1,2,1.8178748000000269,['c'],1,left,none,-99,-99,0.5,0,none,6,20,Woman,Right,
1,1,2,0.9347702000000027,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
2,1,2,1.017924000000221,['n'],1,right,none,-99,-99,0.5,0,none,6,20,Woman,Right,
