withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.6160806999996566,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
1,1,1,0.7511067999994339,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
2,1,1,0.8679861000000528,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
3,1,1,1.384575600000062,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
4,1,1,1.6003897000000507,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
5,1,1,2.066376699999637,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
6,1,1,1.1170978000000105,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
7,1,1,1.6843866999997772,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
8,1,1,1.3838719999994282,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
9,1,1,1.4999456000005011,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
10,1,1,1.0003113000002486,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
11,1,1,1.3844225999991977,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
12,1,1,1.6180467000003773,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
13,1,1,0.7828585000006569,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
14,1,1,1.4678380000004836,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
15,1,1,1.1506479999998191,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
16,1,1,1.0504881999995632,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
17,1,1,1.4169959999999264,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
18,1,1,1.0680376000000251,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
19,1,1,1.7178905999999188,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
20,1,1,1.6679150999998456,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
21,1,1,1.0335582999996404,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
22,1,1,0.9668179000000237,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
23,1,1,0.9006129999997938,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
0,1,2,1.2011718000003384,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
1,1,2,0.8004989000000933,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
2,1,2,0.833158899999944,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Left,
3,1,2,0.8011648000001514,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Left,
