withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,4.100951799999166,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
1,1,1,0.9494429999995191,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
2,1,1,1.1003210999988369,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
3,1,1,1.250144099998579,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
4,1,1,0.5817870000009862,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
5,1,1,0.9181159999989177,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
6,1,1,0.6010358999992604,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
7,1,1,0.5678574000012304,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
8,1,1,0.515983100000085,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
9,1,1,0.5994553999989876,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
10,1,1,0.5344714000002568,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
11,1,1,0.6687583000002633,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
12,1,1,0.516394099999161,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
13,1,1,0.46758740000041144,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
14,1,1,0.8172303999999713,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
15,1,1,0.5333228999988933,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
16,1,1,0.6505261000002065,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
17,1,1,0.8171944999994594,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
18,1,1,0.48524880000150006,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
19,1,1,0.5675286999994569,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
20,1,1,0.7339439999996102,['n'],0,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
21,1,1,0.6501260999993974,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
22,1,1,0.6844918999995571,['n'],1,right,none,-99,-99,0.5,0,none,39,18,Man,Right,
23,1,1,0.6166599000007409,['c'],1,left,none,-99,-99,0.5,0,none,39,18,Man,Right,
0,2,1,1.7661441000000195,['c'],1,left,none,-99,-99,0.1,0,none,39,18,Man,Right,
1,2,1,0.6180595999994694,['c'],1,left,none,-99,-99,0.2,0,none,39,18,Man,Right,
2,2,1,0.4848268999994616,['n'],0,left,none,-99,-99,0.1,0,none,39,18,Man,Right,
3,2,1,0.6680470000010246,['n'],0,left,none,-99,-99,0.2,0,none,39,18,Man,Right,
4,2,1,1.08407729999999,['n'],1,right,none,-99,-99,0.1,0,none,39,18,Man,Right,
5,2,1,0.5669319000007818,['c'],1,left,none,-99,-99,0.2,0,none,39,18,Man,Right,
6,2,1,0.6162979000000632,['n'],1,right,none,-99,-99,0.2,0,none,39,18,Man,Right,
7,2,1,0.701412700000219,['n'],1,right,none,-99,-99,0.1,0,none,39,18,Man,Right,
8,2,1,0.4679919999998674,['c'],1,left,none,-99,-99,0.4,0,none,39,18,Man,Right,
9,2,1,0.6508278000001155,['n'],1,right,none,-99,-99,0.4,0,none,39,18,Man,Right,
10,2,1,0.5328225000012026,['n'],1,right,none,-99,-99,0.4,0,none,39,18,Man,Right,
11,2,1,0.38305190000028233,['c'],1,left,none,-99,-99,0.2,0,none,39,18,Man,Right,
12,2,1,0.6666536000011547,['n'],0,left,none,-99,-99,0.1,0,none,39,18,Man,Right,
13,2,1,0.7491485000009561,['n'],1,right,none,-99,-99,0.4,0,none,39,18,Man,Right,
14,2,1,0.6330672000003688,['n'],1,right,none,-99,-99,0.2,0,none,39,18,Man,Right,
15,2,1,0.6177515999988827,['n'],1,right,none,-99,-99,0.2,0,none,39,18,Man,Right,
16,2,1,0.7992638000014267,['c'],1,left,none,-99,-99,0.4,0,none,39,18,Man,Right,
17,2,1,0.6833588999998028,['c'],1,left,none,-99,-99,0.4,0,none,39,18,Man,Right,
18,2,1,0.5677952999994886,['c'],0,right,none,-99,-99,0.4,0,none,39,18,Man,Right,
19,2,1,0.6338792999995349,['c'],1,left,none,-99,-99,0.4,0,none,39,18,Man,Right,
