withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.6664671999997154,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
1,1,1,0.6170324000004257,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
2,1,1,0.6503844999997455,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
3,1,1,0.6326197999997021,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
4,1,1,0.4831709999998566,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
5,1,1,0.5993130999995628,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
6,1,1,0.4323727000000872,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
7,1,1,0.4653652000006332,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
8,1,1,0.5830386999996335,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
9,1,1,0.6171918000000005,['n'],0,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
10,1,1,0.5160605000000942,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
11,1,1,0.7496608000001288,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
12,1,1,0.8328639999999723,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
13,1,1,0.5501581999997143,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
14,1,1,0.48300619999918126,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
15,1,1,0.5328810999999405,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
16,1,1,0.5835140999997748,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
17,1,1,0.5998481000005995,['n'],0,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
18,1,1,1.7171644999998534,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
19,1,1,1.2337622000004558,['n'],0,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
20,1,1,0.6165620000001582,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
21,1,1,0.7172329000004538,['c'],1,left,none,-99,-99,0.5,0,none,15,19,Woman,Right,
22,1,1,0.6672807999993893,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
23,1,1,0.6338710999998511,['n'],1,right,none,-99,-99,0.5,0,none,15,19,Woman,Right,
0,2,1,0.8995672999999442,['n'],1,right,none,-99,-99,0.2,0,none,15,19,Woman,Right,
1,2,1,0.5491008999997575,['c'],1,left,none,-99,-99,0.4,0,none,15,19,Woman,Right,
2,2,1,0.6161390999996001,['n'],1,right,none,-99,-99,0.2,0,none,15,19,Woman,Right,
3,2,1,0.5498435999998037,['n'],1,right,none,-99,-99,0.1,0,none,15,19,Woman,Right,
4,2,1,0.6329563999997845,['n'],1,right,none,-99,-99,0.2,0,none,15,19,Woman,Right,
5,2,1,0.5331603000004179,['c'],1,left,none,-99,-99,0.4,0,none,15,19,Woman,Right,
6,2,1,0.5334779000004346,['n'],1,right,none,-99,-99,0.1,0,none,15,19,Woman,Right,
7,2,1,0.7825417000003654,['c'],1,left,none,-99,-99,0.2,0,none,15,19,Woman,Right,
8,2,1,0.6983565999998973,['c'],1,left,none,-99,-99,0.2,0,none,15,19,Woman,Right,
9,2,1,0.6338378000000375,['n'],0,left,none,-99,-99,0.2,0,none,15,19,Woman,Right,
10,2,1,0.7167671999995946,['n'],0,left,none,-99,-99,0.1,0,none,15,19,Woman,Right,
11,2,1,0.6834239999998317,['n'],0,left,none,-99,-99,0.1,0,none,15,19,Woman,Right,
12,2,1,1.6506219000002602,['c'],0,right,none,-99,-99,0.1,0,none,15,19,Woman,Right,
13,2,1,2.3821528000007675,['n'],0,left,none,-99,-99,0.4,0,none,15,19,Woman,Right,
14,2,1,1.933718599999338,['n'],1,right,none,-99,-99,0.1,0,none,15,19,Woman,Right,
15,2,1,1.2992057000001296,['n'],1,right,none,-99,-99,0.1,0,none,15,19,Woman,Right,
16,2,1,1.7655518000001393,['n'],0,left,none,-99,-99,0.4,0,none,15,19,Woman,Right,
