withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
5,1,3,1.2333694999999807,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
6,1,3,1.465822399999979,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
7,1,3,0.8669266999997944,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
8,1,3,1.1493202999999994,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
9,1,3,0.7502469000000929,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
10,1,3,1.3833961000000272,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
11,1,3,1.0001779000001534,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
12,1,3,1.0503475000000435,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
13,1,3,1.2664770999999746,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
14,1,3,1.2998600999999326,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
15,1,3,1.6335842000000866,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
16,1,3,1.2502434000000449,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
17,1,3,1.0997937000001912,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
18,1,3,1.1664766999999756,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
19,1,3,0.9671039999998357,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
20,1,3,1.2340044999998554,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
21,1,3,1.0669808000000103,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
22,1,3,1.2499401999998554,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
23,1,3,1.016609600000038,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
0,1,4,0.9665122000001247,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
1,1,4,0.9665236000000732,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
2,1,4,1.3996119000000817,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
3,1,4,1.3171472000001359,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
4,1,4,1.267686200000071,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
5,1,4,0.9002676999998585,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
6,1,4,1.2832836000000043,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
7,1,4,1.2002439999998842,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
8,1,4,0.8514849000000595,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
9,1,4,0.8839726999999584,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
10,1,4,1.6162540000000263,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
11,1,4,1.9671789999999874,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
12,1,4,1.233284700000013,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
13,1,4,1.4663875000001099,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
14,1,4,1.5505384999999023,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
15,1,4,0.8000248000000738,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
16,1,4,1.3663814999999886,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
17,1,4,1.316909399999986,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
18,1,4,0.9006534000000102,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
19,1,4,1.15067810000005,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
20,1,4,1.432984900000065,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
21,1,4,1.0341971000000285,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
22,1,4,1.3828637999999955,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
23,1,4,1.0663842000001296,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
0,1,5,0.7674600999998802,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
1,1,5,1.2337197000001652,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
2,1,5,0.8172577999998794,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
3,1,5,0.951001099999985,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
4,1,5,0.8004524999998921,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
5,1,5,0.6337306000000353,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
6,1,5,0.7670086000000538,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
7,1,5,1.1335053000000244,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
8,1,5,0.6503583000001072,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
9,1,5,1.132646300000033,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
10,1,5,1.0678243999998358,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
11,1,5,0.9661622000000989,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
12,1,5,0.8171889999998712,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
13,1,5,0.8007041000000754,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
14,1,5,1.7005256999998437,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
15,1,5,0.7162341999999171,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
16,1,5,0.7999477999999272,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
17,1,5,1.2173009000000548,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
18,1,5,1.1503523999999743,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
19,1,5,0.9327604999998584,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
20,1,5,0.7831764999998541,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
21,1,5,0.9005360999999539,['n'],0,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
22,1,5,0.967088300000114,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
23,1,5,0.9837230000000545,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
0,1,6,1.283975699999928,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
1,1,6,1.3834279000000151,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
2,1,6,1.0997204999998758,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
3,1,6,1.466906599999902,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
4,1,6,0.9679550999999265,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
5,1,6,1.2325329999998758,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
6,1,6,1.1496958000000177,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
7,1,6,1.3501533999999538,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
8,1,6,1.2844844999999623,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
9,1,6,1.283147400000189,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
10,1,6,0.9502340000001368,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
11,1,6,0.8840592999999899,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
12,1,6,0.6670069000001604,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
13,1,6,1.4830231999999341,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
14,1,6,0.715899699999909,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
15,1,6,1.0349539999999706,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
16,1,6,1.1159984000000804,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
17,1,6,0.8329545999999937,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
18,1,6,0.9999918999999409,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
19,1,6,1.0666450999999597,['n'],0,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
20,1,6,1.8666932999999517,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
21,1,6,0.8006738999999925,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
22,1,6,1.4508668000000853,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
23,1,6,1.0831596999998965,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
0,1,7,0.9675886999998511,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
1,1,7,0.9340978000000177,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
2,1,7,0.8335772000000361,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
3,1,7,0.74952200000007,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
4,1,7,0.9838294000001042,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
5,1,7,1.1170057000001634,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
6,1,7,1.4504590999999891,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
7,1,7,0.7506785000000491,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
8,1,7,0.7666604000000916,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
9,1,7,0.8831824999999753,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
10,1,7,0.8836358000000928,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
11,1,7,1.2169476999999915,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
12,1,7,0.8840605999998843,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
13,1,7,0.7990482000000156,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
14,1,7,0.784433799999988,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
15,1,7,0.7005298999999923,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
16,1,7,0.6671741000000111,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
17,1,7,0.6169821000000866,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
18,1,7,0.6161546000000726,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
19,1,7,0.5170937000000322,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
20,1,7,0.5686903999999231,['c'],0,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
21,1,7,0.651102499999979,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
22,1,7,0.8845068000000538,['c'],1,left,none,-99,-99,0.5,0,none,15,18,Woman,Right,
23,1,7,0.9172582000001057,['n'],1,right,none,-99,-99,0.5,0,none,15,18,Woman,Right,
0,2,1,2.6005863999998837,['n'],1,right,none,-99,-99,0.1,0,none,15,18,Woman,Right,
1,2,1,1.699836600000026,['n'],1,right,none,-99,-99,0.4,0,none,15,18,Woman,Right,
2,2,1,0.6339075999999295,['c'],1,left,none,-99,-99,0.4,0,none,15,18,Woman,Right,
3,2,1,0.9676159000000553,['c'],1,left,none,-99,-99,0.2,0,none,15,18,Woman,Right,
4,2,1,0.8169795999999678,['c'],1,left,none,-99,-99,0.1,0,none,15,18,Woman,Right,
5,2,1,1.066932799999904,['n'],0,left,none,-99,-99,0.2,0,none,15,18,Woman,Right,
6,2,1,0.6668592000000899,['c'],1,left,none,-99,-99,0.4,0,none,15,18,Woman,Right,
7,2,1,0.6504085999999916,['c'],1,left,none,-99,-99,0.4,0,none,15,18,Woman,Right,
8,2,1,1.7832269000000451,['n'],1,right,none,-99,-99,0.2,0,none,15,18,Woman,Right,
9,2,1,0.9837182999999641,['c'],0,right,none,-99,-99,0.2,0,none,15,18,Woman,Right,
10,2,1,1.3163111999999728,['n'],1,right,none,-99,-99,0.2,0,none,15,18,Woman,Right,
11,2,1,1.050257399999964,['c'],0,right,none,-99,-99,0.1,0,none,15,18,Woman,Right,
12,2,1,0.9169176000000334,['c'],0,right,none,-99,-99,0.4,0,none,15,18,Woman,Right,
13,2,1,1.3006926000000476,['c'],1,left,none,-99,-99,0.2,0,none,15,18,Woman,Right,
14,2,1,0.7160675000000083,['n'],1,right,none,-99,-99,0.4,0,none,15,18,Woman,Right,
15,2,1,0.8005263000000014,['c'],1,left,none,-99,-99,0.2,0,none,15,18,Woman,Right,
16,2,1,0.9669945000000553,['c'],1,left,none,-99,-99,0.1,0,none,15,18,Woman,Right,
17,2,1,1.2003889999998592,['c'],0,right,none,-99,-99,0.1,0,none,15,18,Woman,Right,
18,2,1,1.2506498999998712,['c'],0,right,none,-99,-99,0.2,0,none,15,18,Woman,Right,
19,2,1,1.1671338000001015,['c'],0,right,none,-99,-99,0.1,0,none,15,18,Woman,Right,
20,2,1,1.7489619999998922,['c'],1,left,none,-99,-99,0.4,0,none,15,18,Woman,Right,
21,2,1,1.0676550999999108,['n'],0,left,none,-99,-99,0.4,0,none,15,18,Woman,Right,
22,2,1,1.3337071000000833,['n'],1,right,none,-99,-99,0.1,0,none,15,18,Woman,Right,
23,2,1,1.333895900000016,['c'],1,left,none,-99,-99,0.1,0,none,15,18,Woman,Right,
0,3,1,3.3007723000000624,['n'],1,right,none,-99,-99,0.4,1,none,15,18,Woman,Right,
1,3,1,1.1836073999998007,['c'],1,left,['9'],5,2.6844921000001705,0.2,0,none,15,18,Woman,Right,
2,3,1,1.667079799999783,['c'],0,right,['8'],4,1.0844304999998258,0.4,0,none,15,18,Woman,Right,
3,3,1,2.2496284999999716,['c'],1,left,['8'],4,1.5175067000000126,0.2,0,none,15,18,Woman,Right,
4,3,1,2.466900399999986,['c'],1,left,['8'],4,1.4842172999999548,0.1,0,none,15,18,Woman,Right,
5,3,1,2.15019970000003,['c'],1,left,['9'],5,1.368173699999943,0.2,0,none,15,18,Woman,Right,
6,3,1,2.0170230999999603,['c'],1,left,['8'],4,1.3176269999999022,0.2,0,none,15,18,Woman,Right,
7,3,1,1.2504512000000432,['c'],1,left,['9'],5,0.9844682000000375,0.4,0,none,15,18,Woman,Right,
8,3,1,2.083353299999999,['c'],0,right,['8'],4,1.7511368000000402,0.4,0,none,15,18,Woman,Right,
9,3,1,1.933817099999942,['c'],0,right,['9'],5,0.7678822999998829,0.1,0,none,15,18,Woman,Right,
10,3,1,2.667099300000018,['c'],0,right,['2'],2,1.9676746000000094,0.1,0,none,15,18,Woman,Right,
11,3,1,2.8993143999998665,['n'],1,right,['8'],4,1.8346485999998094,0.2,0,none,15,18,Woman,Right,
12,3,1,2.8174426000000494,['c'],0,right,['2'],2,1.4511673999998038,0.4,0,none,15,18,Woman,Right,
13,3,1,2.6321700000000874,['c'],0,right,['3'],3,1.5175179999998818,0.2,0,none,15,18,Woman,Right,
14,3,1,3.416658799999823,['c'],0,right,['2'],2,1.4512093000000732,0.1,0,none,15,18,Woman,Right,
15,3,1,1.216950099999849,['c'],1,left,['9'],5,0.9680484000000433,0.4,0,none,15,18,Woman,Right,
16,3,1,1.3665236000001642,['c'],1,left,['9'],5,0.8012019000000237,0.2,0,none,15,18,Woman,Right,
17,3,1,2.749318500000072,['c'],1,left,['2'],2,1.251075599999922,0.1,0,none,15,18,Woman,Right,
18,3,1,3.649938499999962,['c'],1,left,['8'],4,1.2012703000000329,0.1,0,none,15,18,Woman,Right,
19,3,1,3.049978999999894,['c'],0,right,['3'],3,2.4340159999999287,0.2,0,none,15,18,Woman,Right,
20,3,1,1.2679513000000497,['c'],1,left,['8'],4,0.65094739999995,0.1,0,none,15,18,Woman,Right,
21,3,1,3.149681200000032,['c'],1,left,['3'],3,1.5178842000000259,0.1,0,none,15,18,Woman,Right,
22,3,1,1.2999174999999923,['n'],1,right,['8'],4,1.7672792999999274,0.4,0,none,15,18,Woman,Right,
23,3,1,1.8504881999999725,['c'],0,right,['9'],5,1.9675871000001735,0.4,0,none,15,18,Woman,Right,
0,4,1,2.3674965000000157,['c'],0,right,['8'],4,2.001161400000001,0.4,0,FastAcc,15,18,Woman,Right,
1,4,1,1.7502297000000908,['c'],0,right,['8'],4,1.4843075999997382,0.2,0,FastAcc,15,18,Woman,Right,
2,4,1,0.6334589000002779,['c'],1,left,['3'],3,1.267207700000199,0.2,0,FastAcc,15,18,Woman,Right,
3,4,1,1.100248400000055,['n'],1,right,['3'],3,2.484562200000255,0.2,0,FastAcc,15,18,Woman,Right,
4,4,1,1.3330080999999154,['c'],0,right,['8'],4,1.2347888000003877,0.2,0,FastAcc,15,18,Woman,Right,
5,4,1,1.2156663999999182,['c'],0,right,['9'],5,1.7852654000002985,0.2,0,FastAcc,15,18,Woman,Right,
6,4,1,1.5166132999997899,['c'],0,right,['8'],4,3.033357399999659,0.4,0,FastAcc,15,18,Woman,Right,
7,4,1,1.2177510999999868,['c'],0,right,['8'],4,1.9009788000003027,0.2,0,FastAcc,15,18,Woman,Right,
8,4,1,1.600477100000262,['c'],1,left,['3'],3,3.200843099999929,0.1,0,FastAcc,15,18,Woman,Right,
9,4,1,1.7000828999998703,['c'],0,right,['2'],2,2.267580899999757,0.1,0,FastAcc,15,18,Woman,Right,
10,4,1,2.0995166000002428,['c'],1,left,['8'],4,3.0504351999998107,0.1,0,FastAcc,15,18,Woman,Right,
11,4,1,2.433278700000301,['c'],0,right,['2'],2,1.7173830000001544,0.4,0,FastAcc,15,18,Woman,Right,
12,4,1,1.4503405000000384,['c'],1,left,['9'],5,1.7179378000000725,0.4,0,FastAcc,15,18,Woman,Right,
13,4,1,2.200392400000055,['c'],1,left,['2'],2,2.3177723000003425,0.1,0,FastAcc,15,18,Woman,Right,
14,4,1,2.7168289000001096,['c'],1,left,['8'],4,2.2843850999997812,0.2,0,FastAcc,15,18,Woman,Right,
15,4,1,1.0997087999999167,['c'],1,left,['9'],5,1.5840855999999803,0.4,0,FastAcc,15,18,Woman,Right,
16,4,1,0.8845587000000705,['c'],0,right,['9'],5,2.0343134999998256,0.4,0,FastAcc,15,18,Woman,Right,
17,4,1,1.033080400000017,['c'],0,right,['8'],4,4.367430700000114,0.2,0,FastAcc,15,18,Woman,Right,
18,4,1,1.5663058000000092,['c'],0,right,['2'],2,2.767985800000133,0.4,0,FastAcc,15,18,Woman,Right,
19,4,1,1.0330743999998049,['n'],1,right,['8'],4,4.734309999999823,0.2,0,FastAcc,15,18,Woman,Right,
20,4,1,0.5668767000001935,['c'],1,left,['8'],4,3.183922100000018,0.4,0,FastAcc,15,18,Woman,Right,
21,4,1,1.1171289000003526,['c'],0,right,['2'],2,1.7510495999999875,0.2,0,FastAcc,15,18,Woman,Right,
22,4,1,1.5675109999997403,['c'],0,right,['3'],3,4.683942900000147,0.4,0,FastAcc,15,18,Woman,Right,
23,4,1,1.1007549000000836,['n'],0,left,['3'],3,1.9342192999997678,0.1,0,FastAcc,15,18,Woman,Right,
24,4,1,1.2834548999999242,['c'],0,right,['9'],5,1.267627000000175,0.2,0,FastAcc,15,18,Woman,Right,
25,4,1,1.0504682000000685,['c'],1,left,['8'],4,3.9506415000000743,0.2,0,FastAcc,15,18,Woman,Right,
26,4,1,0.9664690999998129,['c'],0,right,['3'],3,4.118057900000167,0.4,0,FastAcc,15,18,Woman,Right,
27,4,1,1.433761499999946,['c'],1,left,['9'],5,2.1844246000000567,0.4,0,FastAcc,15,18,Woman,Right,
28,4,1,0.5998313999998572,['c'],1,left,['8'],4,3.5009399000000485,0.4,0,FastAcc,15,18,Woman,Right,
29,4,1,0.9172736000000441,['c'],1,left,['9'],5,1.9342767999996795,0.4,0,FastAcc,15,18,Woman,Right,
30,4,1,0.7829704000000675,['c'],1,left,['0'],6,4.417325400000209,0.4,0,FastAcc,15,18,Woman,Right,
31,4,1,1.9170274000002792,['c'],0,right,['3'],3,2.233796500000153,0.1,0,FastAcc,15,18,Woman,Right,
32,4,1,0.7837244000002102,['c'],1,left,['8'],4,4.70088799999985,0.2,0,FastAcc,15,18,Woman,Right,
33,4,1,1.3667289999998502,['c'],0,right,['2'],2,1.7350091000002976,0.1,0,FastAcc,15,18,Woman,Right,
34,4,1,1.716656900000089,['c'],0,right,['8'],4,2.200953600000048,0.1,0,FastAcc,15,18,Woman,Right,
35,4,1,1.2499698999999964,['c'],0,right,['8'],4,2.0008326000001944,0.1,0,FastAcc,15,18,Woman,Right,
36,4,1,0.9504236000002493,['c'],0,right,['8'],4,3.2676242000002276,0.2,0,FastAcc,15,18,Woman,Right,
37,4,1,0.7325409000000036,['c'],1,left,['9'],5,2.9512517999996817,0.4,0,FastAcc,15,18,Woman,Right,
38,4,1,1.599356600000192,['c'],1,left,['8'],4,3.2509860000000117,0.4,0,FastAcc,15,18,Woman,Right,
39,4,1,0.80043889999979,['c'],1,left,['9'],5,1.2846042999999554,0.1,0,FastAcc,15,18,Woman,Right,
40,4,1,0.8335207000000082,['c'],0,right,['9'],5,2.084230999999818,0.1,0,FastAcc,15,18,Woman,Right,
41,4,1,1.2496915000001536,['c'],1,left,['8'],4,2.53427019999981,0.1,0,FastAcc,15,18,Woman,Right,
42,4,1,1.4999587000002066,['c'],0,right,['8'],4,4.100403400000232,0.1,0,FastAcc,15,18,Woman,Right,
43,4,1,1.6838112999998884,['c'],1,left,none,-99,-99,0.1,1,FastAcc,15,18,Woman,Right,
