withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.3841675000001032,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
1,1,1,0.6652630999999474,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
2,1,1,0.6667144000000462,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
3,1,1,0.6168890000001284,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
4,1,1,0.6663862000000336,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
5,1,1,0.7169095000001562,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
6,1,1,0.8164632999998958,['n'],0,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
7,1,1,0.5998583999999028,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
8,1,1,0.5496508999999605,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
9,1,1,0.7163440000001629,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
10,1,1,0.9492669000001115,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
11,1,1,0.7332239999998365,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
12,1,1,0.6996764000000439,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
13,1,1,0.7835116999999627,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
14,1,1,1.0165690999999697,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
15,1,1,0.6829751000000215,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
16,1,1,0.7336020999998709,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
17,1,1,0.6165112999999565,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
18,1,1,0.7664021000000503,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
19,1,1,0.8996086000001924,['c'],1,left,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
20,1,1,0.6161197999999786,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
21,1,1,0.7334384000000682,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
22,1,1,0.8660326000001533,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
23,1,1,1.2666016999999101,['n'],1,right,none,-99,-99,0.5,-99,0,none,40,18,Woman,Right,
0,2,1,0.7668919000000187,['n'],1,right,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
1,2,1,0.9496810000000551,['n'],1,right,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
2,2,1,0.8504594999999426,['c'],1,left,none,-99,-99,0.2,-99,0,none,40,18,Woman,Right,
3,2,1,0.5832663000001048,['n'],1,right,none,-99,-99,0.4,-99,0,none,40,18,Woman,Right,
4,2,1,0.7004562999998143,['n'],1,right,none,-99,-99,0.2,-99,0,none,40,18,Woman,Right,
5,2,1,0.8503391000001557,['n'],0,left,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
6,2,1,0.7334990000001653,['n'],0,left,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
7,2,1,0.6000914000001103,['n'],1,right,none,-99,-99,0.2,-99,0,none,40,18,Woman,Right,
8,2,1,1.2502120999999988,['c'],0,right,none,-99,-99,0.2,-99,0,none,40,18,Woman,Right,
9,2,1,0.8994588000000476,['n'],1,right,none,-99,-99,0.4,-99,0,none,40,18,Woman,Right,
10,2,1,0.7332294999998794,['c'],1,left,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
11,2,1,0.6836524000000281,['c'],1,left,none,-99,-99,0.1,-99,0,none,40,18,Woman,Right,
12,2,1,0.7499887999999828,['c'],1,left,none,-99,-99,0.4,-99,0,none,40,18,Woman,Right,
13,2,1,0.8332780999999159,['c'],1,left,none,-99,-99,0.4,-99,0,none,40,18,Woman,Right,
14,2,1,0.8502275000000736,['n'],1,right,none,-99,-99,0.2,-99,0,none,40,18,Woman,Right,
