withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.0503457999998318,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
1,1,1,0.7836222000000816,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
2,1,1,1.083161200000177,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
3,1,1,0.8835095000001729,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
4,1,1,0.6168052999998963,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
5,1,1,0.5333050000001549,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
6,1,1,0.5824804999999742,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
7,1,1,0.6006766000000425,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
8,1,1,0.5505255000000489,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
9,1,1,0.533892700000024,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
10,1,1,0.5004159000000072,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
11,1,1,0.9499247999999625,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
12,1,1,0.5002822999999808,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
13,1,1,0.3999879000000419,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
14,1,1,0.483249300000125,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
15,1,1,0.5328379000000041,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
16,1,1,0.515898800000059,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
17,1,1,0.533178399999997,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
18,1,1,0.484067800000048,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
19,1,1,0.49961050000001705,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
20,1,1,0.41579430000001594,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
21,1,1,0.5660179999999855,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
22,1,1,0.5506231999997908,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
23,1,1,0.5665046999999959,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Woman,Right,
0,2,1,0.5331304000001182,['n'],0,left,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
1,2,1,0.8492266999999174,['n'],1,right,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
2,2,1,0.7502251000000797,['c'],1,left,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
3,2,1,0.8334956000001057,['c'],1,left,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
4,2,1,0.5162390999998934,['n'],0,left,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
5,2,1,0.7499098999999205,['n'],0,left,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
6,2,1,0.5660630999998375,['n'],1,right,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
7,2,1,0.7672370000000228,['c'],0,right,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
8,2,1,0.8495421000000078,['c'],1,left,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
9,2,1,1.1995816999999533,['n'],1,right,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
10,2,1,1.0333691000000726,['c'],0,right,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
11,2,1,0.6168466999999964,['n'],1,right,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
12,2,1,1.7838196000000153,['n'],1,right,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
13,2,1,1.466416499999923,['n'],1,right,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
14,2,1,0.6667210999999043,['n'],1,right,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
15,2,1,0.7166340000001128,['c'],1,left,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
16,2,1,0.7828044000000318,['n'],0,left,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
17,2,1,0.600311099999999,['c'],1,left,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
18,2,1,0.7165489999999863,['c'],1,left,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
19,2,1,1.0007935999999518,['c'],1,left,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
20,2,1,1.4662799000000177,['c'],0,right,none,-99,-99,0.2,-99,0,none,22,18,Woman,Right,
21,2,1,0.9500310000000809,['c'],1,left,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
22,2,1,0.6002381999999216,['n'],1,right,none,-99,-99,0.4,-99,0,none,22,18,Woman,Right,
23,2,1,1.1502448000001095,['c'],0,right,none,-99,-99,0.1,-99,0,none,22,18,Woman,Right,
0,3,1,1.3322301999999127,['n'],1,right,['e'],1,2.0541107999999895,0.4,1,0,none,22,18,Woman,Right,
1,3,1,0.7010043000000223,['c'],1,left,['e'],1,0.5345316000000366,0.2,1,0,none,22,18,Woman,Right,
2,3,1,2.449435499999936,['n'],0,left,['u'],0,0.4851860999999644,0.1,1,0,none,22,18,Woman,Right,
3,3,1,0.6993988000001536,['c'],1,left,['e'],1,0.5236692999999377,0.4,1,0,none,22,18,Woman,Right,
4,3,1,0.7827470000001995,['c'],1,left,['e'],1,0.48560539999994035,0.1,1,0,none,22,18,Woman,Right,
5,3,1,2.3001478999999563,['n'],1,right,['u'],0,0.43630559999996876,0.2,0,0,none,22,18,Woman,Right,
6,3,1,1.6335963000001357,['n'],1,right,['u'],0,0.4875948999999764,0.1,0,0,none,22,18,Woman,Right,
7,3,1,0.8840056999999888,['n'],1,right,['e'],1,0.47931180000000495,0.4,1,0,none,22,18,Woman,Right,
8,3,1,1.1994082999999591,['c'],1,left,['e'],1,1.0749736000000212,0.2,1,0,none,22,18,Woman,Right,
9,3,1,0.9998248000001695,['c'],1,left,['e'],1,0.4779075000001285,0.1,1,0,none,22,18,Woman,Right,
