withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,0.9004805000004126,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
1,1,1,0.5014193999995769,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
2,1,1,0.4673029999994469,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
3,1,1,0.467612200000076,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
4,1,1,0.5506607999996049,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
5,1,1,0.5997588000009273,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
6,1,1,0.400509900000543,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
7,1,1,0.40111109999998007,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
8,1,1,0.38414649999867834,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
9,1,1,0.41787160000058066,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
10,1,1,0.43346030000066094,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
11,1,1,0.4004977999993571,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
12,1,1,0.5345531000002666,"['n', 'c']",0,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
13,1,1,0.5660514999999577,['n'],0,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
14,1,1,0.5000028000013117,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
15,1,1,0.9006002000005537,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
16,1,1,0.4177848000017548,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
17,1,1,0.4508857999990141,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
18,1,1,0.48424470000099973,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
19,1,1,1.584363799998755,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
20,1,1,0.4503163000008499,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
21,1,1,0.4508326000013767,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
22,1,1,0.4999411999997392,['c'],1,left,none,-99,-99,0.5,0,none,13,19,Woman,Right,
23,1,1,0.584143199999744,['n'],1,right,none,-99,-99,0.5,0,none,13,19,Woman,Right,
0,2,1,0.6339148999995814,['n'],0,left,none,-99,-99,0.4,0,none,13,19,Woman,Right,
1,2,1,1.6167463999991014,['c'],0,right,none,-99,-99,0.1,0,none,13,19,Woman,Right,
2,2,1,0.8681016000009549,['c'],1,left,none,-99,-99,0.1,0,none,13,19,Woman,Right,
3,2,1,0.617175600000337,['n'],1,right,none,-99,-99,0.4,0,none,13,19,Woman,Right,
4,2,1,0.9840457999998762,['c'],1,left,none,-99,-99,0.2,0,none,13,19,Woman,Right,
5,2,1,0.6178679999993619,['n'],1,right,none,-99,-99,0.2,0,none,13,19,Woman,Right,
6,2,1,0.49822499999936554,['c'],1,left,none,-99,-99,0.4,0,none,13,19,Woman,Right,
