withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,3.700070799999594,['n'],0,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
1,1,1,1.6828991000002134,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
2,1,1,1.4003738999999769,['n'],0,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
3,1,1,0.8168443000004117,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
4,1,1,1.7167641999994885,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
5,1,1,4.183014299999741,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
6,1,1,1.8837650000004942,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
7,1,1,1.4674739000001864,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
8,1,1,0.7663262999994913,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
9,1,1,0.6992373000002772,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
10,1,1,0.6494003999996494,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
11,1,1,0.6005160000004253,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
12,1,1,0.9164374000001771,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
13,1,1,0.7171605000003183,['c'],1,left,none,-99,-99,0.5,0,none,38,18,Woman,Right,
14,1,1,0.6676428999999189,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
15,1,1,0.616671500000848,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
16,1,1,0.6833990000004633,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
17,1,1,0.6336848999999347,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
18,1,1,0.6164373999999953,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
19,1,1,0.5509475999997449,['n'],1,right,none,-99,-99,0.5,0,none,38,18,Woman,Right,
