withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.8354883999995764,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
1,1,1,1.000453600000128,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
2,1,1,1.2994607999999062,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
3,1,1,1.7829961000002186,['n'],0,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
4,1,1,1.083837499999845,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
5,1,1,1.049949100000049,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
6,1,1,1.5503365999998096,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
7,1,1,0.7667427000001226,['n'],0,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
8,1,1,0.7006756000000678,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
9,1,1,0.6506631000002017,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
10,1,1,1.1345335000000887,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
11,1,1,0.8492439000001468,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
12,1,1,0.8511643000001641,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
13,1,1,0.6010142999998607,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
14,1,1,0.5673946000001706,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
15,1,1,0.5163468999999168,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
16,1,1,0.6176023999996687,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
17,1,1,0.6010028999999122,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
18,1,1,0.6832703000000038,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
19,1,1,0.9664574000003086,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
20,1,1,1.0499024000000645,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
21,1,1,0.732224700000188,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
22,1,1,0.9842933999998422,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
23,1,1,1.6989904000001843,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
0,1,2,0.6350259999999253,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
1,1,2,0.5662900999996054,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
2,1,2,0.5984807000004366,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
3,1,2,0.5505825999998706,['c'],0,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
4,1,2,0.5519355000001269,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
5,1,2,0.4846325000003162,['c'],1,left,none,-99,-99,0.5,0,none,12,18,Woman,Right,
6,1,2,0.4672603999997591,['n'],1,right,none,-99,-99,0.5,0,none,12,18,Woman,Right,
