withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.5346613000001526,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
1,1,1,0.9341604999999618,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
2,1,1,0.9171378999999433,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
3,1,1,0.48462990000007267,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
4,1,1,0.5508022000003621,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
5,1,1,0.7840534000006301,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
6,1,1,0.5338213000004544,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
7,1,1,0.900351999999657,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
8,1,1,0.5991389000000709,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
9,1,1,0.5334680999994816,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
10,1,1,0.28399569999965024,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
11,1,1,0.5343548999999257,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
12,1,1,0.4340469999997367,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
13,1,1,0.401079899999786,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
14,1,1,0.501447300000109,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
15,1,1,0.3341121999992538,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
16,1,1,0.6006485999996585,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
17,1,1,0.4668727999996918,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
18,1,1,0.4342540999996345,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
19,1,1,0.4827618999997867,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
20,1,1,0.4005047000000559,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
21,1,1,0.4187282000002597,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
22,1,1,0.28445409999949334,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
23,1,1,0.4506703999995807,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
0,1,2,0.4673830000001544,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
1,1,2,0.45046929999989516,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
2,1,2,0.41722290000052453,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
3,1,2,0.41756600000007893,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
4,1,2,0.6171014999999898,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
5,1,2,0.41682029999992665,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
6,1,2,0.3843901000000187,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
7,1,2,0.6003356999999596,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
8,1,2,0.4837874999993801,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
9,1,2,0.4022827999997389,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
10,1,2,0.28238880000026256,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
11,1,2,0.4335071000004973,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
12,1,2,0.3846720000001369,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
13,1,2,0.5985106999996788,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
14,1,2,0.5017365000003338,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
15,1,2,0.4161371999998664,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
16,1,2,0.600413899999694,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
17,1,2,0.41678890000002866,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
18,1,2,0.3838647000002311,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
19,1,2,0.36786230000052456,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
20,1,2,0.31727370000044175,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
21,1,2,0.3338319999993473,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
22,1,2,0.33367030000044906,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
23,1,2,0.5692603000006784,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
0,1,3,1.0504855999997744,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
1,1,3,0.5169401000002836,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
2,1,3,0.4824527000000671,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
3,1,3,0.967444599999908,['n'],0,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
4,1,3,0.5499411000000691,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
5,1,3,0.40150900000026013,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
6,1,3,0.36722550000013143,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
7,1,3,0.36876290000054723,['c'],0,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
8,1,3,0.41659059999983583,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
9,1,3,0.40094779999981256,['n'],1,right,none,-99,-99,0.5,0,none,29,18,Woman,Right,
10,1,3,0.46720600000026025,['c'],1,left,none,-99,-99,0.5,0,none,29,18,Woman,Right,
