withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,4.433846399999311,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
1,1,1,1.39976039999965,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
2,1,1,0.4994654999991326,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
3,1,1,1.2672772999994777,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
4,1,1,0.4833244999990711,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
5,1,1,0.4508022999998502,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
6,1,1,0.5177548999999999,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
7,1,1,0.35268189999987953,['c'],0,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
8,1,1,0.5334842000011122,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
9,1,1,0.49986019999960263,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
10,1,1,0.567990200001077,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
11,1,1,0.4854286999998294,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
12,1,1,0.38314809999974386,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
13,1,1,0.43376250000073924,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
14,1,1,0.5332675999998173,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
15,1,1,0.4156112000000576,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
16,1,1,0.5345329000010679,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
17,1,1,0.40089570000054664,['c'],1,left,none,-99,-99,0.5,0,none,19,19,Woman,Right,
18,1,1,1.2828343000001041,['n'],1,right,none,-99,-99,0.5,0,none,19,19,Woman,Right,
