withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000561500000003,x,-99,left,none,-99,-99,0.5,1,none,2,17,Woman,Right,
1,1,1,1.983495600000424,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
2,1,1,0.7669544999998834,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
3,1,1,0.700343200000134,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
4,1,1,0.6497457000004943,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
5,1,1,0.500040099999751,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
6,1,1,0.5665854999997464,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
7,1,1,0.6839351999997234,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
8,1,1,0.5165759000001344,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
9,1,1,0.9165445999997246,['n'],0,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
10,1,1,0.6175251000004209,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
11,1,1,0.45119939999949565,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
12,1,1,0.6826007999998183,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
13,1,1,0.5008435999998255,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
14,1,1,0.45035639999969135,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
15,1,1,0.6328413999999611,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
16,1,1,0.5336341000001994,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
17,1,1,0.48319719999926747,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
18,1,1,0.5330554000001939,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
19,1,1,1.050159700000222,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
20,1,1,0.466330399999606,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
21,1,1,0.832965300000069,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
22,1,1,0.5495473000000857,['c'],1,left,none,-99,-99,0.5,0,none,2,17,Woman,Right,
23,1,1,0.46590869999999995,['n'],1,right,none,-99,-99,0.5,0,none,2,17,Woman,Right,
0,2,1,0.9001908000000185,['c'],0,right,none,-99,-99,0.1,0,none,2,17,Woman,Right,
1,2,1,1.216250299999956,['n'],0,left,none,-99,-99,0.1,0,none,2,17,Woman,Right,
2,2,1,1.1658103999998275,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
3,2,1,0.548959200000354,['n'],1,right,none,-99,-99,0.4,0,none,2,17,Woman,Right,
4,2,1,0.5666170000004058,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
5,2,1,0.5995844999997644,['c'],1,left,none,-99,-99,0.4,0,none,2,17,Woman,Right,
6,2,1,0.5496859000004406,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
7,2,1,0.5818398000001253,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
8,2,1,0.48479610000049433,['n'],1,right,none,-99,-99,0.1,0,none,2,17,Woman,Right,
9,2,1,0.6662319999995816,['c'],1,left,none,-99,-99,0.1,0,none,2,17,Woman,Right,
10,2,1,0.3835353999993458,['c'],1,left,none,-99,-99,0.4,0,none,2,17,Woman,Right,
11,2,1,0.5832780000000639,['n'],1,right,none,-99,-99,0.1,0,none,2,17,Woman,Right,
12,2,1,0.35067569999955595,['c'],0,right,none,-99,-99,0.1,0,none,2,17,Woman,Right,
13,2,1,0.4501892999996926,['n'],0,left,none,-99,-99,0.1,0,none,2,17,Woman,Right,
14,2,1,0.6332629999997152,['n'],1,right,none,-99,-99,0.4,0,none,2,17,Woman,Right,
15,2,1,0.6668093999996927,['n'],1,right,none,-99,-99,0.2,0,none,2,17,Woman,Right,
16,2,1,0.5170045000004393,['c'],1,left,none,-99,-99,0.4,0,none,2,17,Woman,Right,
17,2,1,0.6827208999993672,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
18,2,1,0.6328031000002738,['n'],1,right,none,-99,-99,0.4,0,none,2,17,Woman,Right,
19,2,1,0.6166800999999396,['n'],1,right,none,-99,-99,0.4,0,none,2,17,Woman,Right,
20,2,1,0.5162703999994847,['c'],1,left,none,-99,-99,0.2,0,none,2,17,Woman,Right,
21,2,1,0.5499210999996649,['n'],1,right,none,-99,-99,0.1,0,none,2,17,Woman,Right,
22,2,1,0.4159276000000318,['c'],0,right,none,-99,-99,0.4,0,none,2,17,Woman,Right,
23,2,1,0.9493413999998666,['n'],1,right,none,-99,-99,0.2,0,none,2,17,Woman,Right,
0,3,1,2.5668959999993604,['n'],0,left,none,-99,-99,0.4,1,none,2,17,Woman,Right,
1,3,1,0.6332395999997971,['c'],1,left,['2'],5,1.5504591999997501,0.4,0,none,2,17,Woman,Right,
