withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,4.2003538999997545,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
1,1,1,1.5007157000000007,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
2,1,1,1.4164502000003267,['n'],0,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
3,1,1,1.5680185000001075,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
4,1,1,0.9342010999989725,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
5,1,1,0.6504887000010058,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
6,1,1,0.9006086000008509,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
7,1,1,0.6676924000003055,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
8,1,1,1.533907700000782,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
9,1,1,0.48378149999916786,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
10,1,1,0.7164002000008622,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
11,1,1,0.7672452999995585,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
12,1,1,1.0504334999986895,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
13,1,1,0.6839309999995749,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
14,1,1,0.6995249000010517,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
15,1,1,2.215428700001212,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
16,1,1,0.7004694999995991,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
17,1,1,0.9349909000011394,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
18,1,1,0.6351012000013725,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
19,1,1,0.6839160999988962,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
20,1,1,0.649209700000938,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
21,1,1,0.5510790000007546,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
22,1,1,0.6679077000007965,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
23,1,1,0.4652989999995043,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
0,1,2,0.718110700001489,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
1,1,2,0.5007416999997076,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
2,1,2,0.44940649999989546,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
3,1,2,0.5519603000011557,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
4,1,2,0.5996596000004502,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
5,1,2,0.9158456000004662,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
6,1,2,0.583800299998984,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
7,1,2,0.5169754999988072,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
8,1,2,0.582481800000096,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
9,1,2,0.8160768000016105,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
10,1,2,0.48386910000044736,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
11,1,2,0.45056339999973716,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
12,1,2,0.8652077000006102,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
13,1,2,0.6332965000001423,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
14,1,2,0.7010458000004292,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
15,1,2,0.6011211999993975,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
16,1,2,0.6339723000000959,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
17,1,2,0.6513416999987385,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
18,1,2,0.9675086000006559,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
19,1,2,0.7513763000006293,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
20,1,2,0.617391800000405,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
21,1,2,0.9668875999996089,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
22,1,2,0.7674936999992497,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
23,1,2,0.6186374999997497,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
0,1,3,0.6849399999991874,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
1,1,3,0.6003252999998949,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
2,1,3,0.5160575000008976,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
3,1,3,0.9346614999994927,['n'],0,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
4,1,3,0.7501998999996431,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
5,1,3,0.5172425000000658,['c'],0,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
6,1,3,0.8827099999998609,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
7,1,3,0.6681936000004498,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
8,1,3,0.9157582999996521,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
9,1,3,0.6841291000000638,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
10,1,3,0.8663489999999001,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
11,1,3,0.44900520000010147,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
12,1,3,0.7836895999989792,['n'],0,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
13,1,3,0.6846182999997836,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
14,1,3,0.7340256000006775,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
15,1,3,0.6504647000001569,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
16,1,3,0.6651426000007632,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
17,1,3,0.5984704000002239,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
18,1,3,1.8336554000015894,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
19,1,3,1.7678156999991188,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
20,1,3,0.5658868999998958,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
21,1,3,0.6178995999998733,['n'],0,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
22,1,3,0.9336327000000892,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
23,1,3,0.8172981999996409,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
0,1,4,0.6339538000011089,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
1,1,4,0.5501893000000564,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
2,1,4,0.5847856999989745,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
3,1,4,0.5350565000007919,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
4,1,4,0.4485236000000441,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
5,1,4,0.46722479999880306,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
6,1,4,0.5000835999999254,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
7,1,4,0.6684972999992169,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
8,1,4,0.5658443000011175,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
9,1,4,0.5495339000008244,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
10,1,4,0.5508508999992046,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
11,1,4,1.1338419999992766,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
12,1,4,0.43365479999920353,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
13,1,4,0.4674663999994664,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
14,1,4,0.48304079999979876,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
15,1,4,0.48363269999936165,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
16,1,4,0.5330729000015708,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
17,1,4,0.516369199998735,['c'],1,left,none,-99,-99,0.5,0,none,21,18,Woman,Right,
18,1,4,0.5007433999999193,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
19,1,4,0.7679630000002362,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
20,1,4,0.4497645999999804,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
21,1,4,0.6496936999992613,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
22,1,4,0.46722960000079183,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
23,1,4,0.5845190000000002,['n'],1,right,none,-99,-99,0.5,0,none,21,18,Woman,Right,
0,2,1,3.583770600000207,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
1,2,1,0.632365800000116,['n'],0,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
2,2,1,0.45070339999983844,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
3,2,1,0.5673378999999841,['n'],1,right,none,-99,-99,0.4,0,none,21,18,Woman,Right,
4,2,1,0.6840651999991678,['n'],0,left,none,-99,-99,0.2,0,none,21,18,Woman,Right,
5,2,1,1.9347058000003017,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
6,2,1,0.5832264000000578,['n'],0,left,none,-99,-99,0.1,0,none,21,18,Woman,Right,
7,2,1,0.6506451000004745,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
8,2,1,0.5002561000001151,['c'],1,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
9,2,1,0.9999213999999483,['n'],0,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
10,2,1,0.6326735999991797,['n'],0,left,none,-99,-99,0.1,0,none,21,18,Woman,Right,
11,2,1,0.5339965000002849,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
12,2,1,0.550388199999361,['c'],1,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
13,2,1,0.5342430999990029,['n'],1,right,none,-99,-99,0.4,0,none,21,18,Woman,Right,
14,2,1,0.5337865999990754,['c'],1,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
15,2,1,0.6999171000006754,['n'],1,right,none,-99,-99,0.2,0,none,21,18,Woman,Right,
16,2,1,0.9005269999997836,['n'],1,right,none,-99,-99,0.1,0,none,21,18,Woman,Right,
17,2,1,0.751506700000391,['n'],0,left,none,-99,-99,0.1,0,none,21,18,Woman,Right,
18,2,1,1.6680993999998464,['c'],1,left,none,-99,-99,0.1,0,none,21,18,Woman,Right,
19,2,1,0.5663526999996975,['c'],1,left,none,-99,-99,0.4,0,none,21,18,Woman,Right,
