withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.150881899999149,['c'],0,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
1,1,1,0.9345226000004914,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
2,1,1,0.8345296999996208,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
3,1,1,2.032528199999433,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
4,1,1,0.7505892999997741,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
5,1,1,0.7505767000002379,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
6,1,1,0.7161142999993899,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
7,1,1,0.9489496999995026,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
8,1,1,1.6515933999999106,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
9,1,1,0.9337470999998914,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
10,1,1,0.9844267999997101,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
11,1,1,1.8674960999996983,['n'],0,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
12,1,1,0.9169987000004767,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
13,1,1,0.9331640000000334,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
14,1,1,0.7180214999989403,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
15,1,1,0.7503629000002547,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
16,1,1,0.7827023999998346,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
17,1,1,0.6829431999994995,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
18,1,1,0.6343543999992107,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
19,1,1,0.7324664999996457,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
20,1,1,0.5517128999999841,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
21,1,1,0.6347262999988743,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
22,1,1,0.665722800000367,['n'],1,right,none,-99,-99,0.5,0,none,18,18,Woman,Right,
23,1,1,0.4824678999993921,['c'],1,left,none,-99,-99,0.5,0,none,18,18,Woman,Right,
0,2,1,1.0518339000009291,['c'],0,right,none,-99,-99,0.1,0,none,18,18,Woman,Right,
1,2,1,0.6011387000016839,['n'],1,right,none,-99,-99,0.2,0,none,18,18,Woman,Right,
2,2,1,0.7510932999994111,['c'],1,left,none,-99,-99,0.2,0,none,18,18,Woman,Right,
3,2,1,0.5664590999986103,['n'],1,right,none,-99,-99,0.1,0,none,18,18,Woman,Right,
