withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000187900001038,x,-99,left,none,-99,-99,0.5,1,none,40,18,Woman,Right,
1,1,1,1.1505880999993678,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
2,1,1,1.0334963999994216,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
3,1,1,0.5669698999990942,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
4,1,1,0.9497128000002704,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
5,1,1,0.7326284999999189,['c'],0,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
6,1,1,0.9345262000006187,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
7,1,1,0.5500433999986853,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
8,1,1,0.6838369000015518,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
9,1,1,0.6673640999997588,['c'],0,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
10,1,1,0.7837271999997029,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
11,1,1,0.7171307999997225,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
12,1,1,1.2153981999999814,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
13,1,1,0.48341230000005453,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
14,1,1,0.700171099999352,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
15,1,1,0.7504124999995838,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
16,1,1,0.5502063000003545,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
17,1,1,0.7171703000003617,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
18,1,1,0.5168078999995487,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
19,1,1,0.8000871999993251,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
20,1,1,0.5507545999989816,['c'],1,left,none,-99,-99,0.5,0,none,40,18,Woman,Right,
21,1,1,0.6835453000003326,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
22,1,1,0.6332089999996242,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
23,1,1,0.8007675999997446,['n'],1,right,none,-99,-99,0.5,0,none,40,18,Woman,Right,
0,2,1,0.6504963999996107,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
1,2,1,0.6168772000000899,['c'],0,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
2,2,1,0.8340088999993895,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
3,2,1,0.7000105999995867,['n'],1,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
4,2,1,0.5507254999993165,['c'],1,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
5,2,1,0.617161500000293,['n'],1,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
6,2,1,0.516670900000463,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
7,2,1,0.7667831999988266,['c'],0,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
8,2,1,0.6003256000003603,['c'],0,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
9,2,1,0.6000192000010429,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
10,2,1,0.5339268000006996,['n'],0,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
11,2,1,0.5163642000006803,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
12,2,1,0.5658856000009109,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
13,2,1,0.5508188999992853,['c'],0,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
14,2,1,0.9174820000007458,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
15,2,1,0.5834054999995715,['n'],1,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
16,2,1,0.5833267999987584,['c'],0,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
17,2,1,0.633789200001047,['c'],0,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
18,2,1,0.5669168000003992,['n'],0,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
19,2,1,0.6672622000005504,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
20,2,1,0.7007705000014539,['c'],0,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
21,2,1,0.8335996999994677,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
22,2,1,0.9998572999993485,['c'],0,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
23,2,1,0.7325792000010551,['n'],1,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
0,2,2,0.5341079999998328,['c'],0,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
1,2,2,0.7174426999990828,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
2,2,2,0.5506236000001081,['c'],0,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
3,2,2,0.850157599999875,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
4,2,2,0.8001566999992065,['c'],0,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
5,2,2,1.0501775000011548,['c'],1,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
6,2,2,0.7500858000003063,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
7,2,2,0.7996041000005789,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
8,2,2,0.7668195999995078,['c'],0,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
9,2,2,0.8500021000018023,['c'],1,left,none,-99,-99,0.1,0,none,40,18,Woman,Right,
10,2,2,0.767650899999353,['n'],1,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
11,2,2,0.5493752000002132,['c'],0,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
12,2,2,1.3501797000008082,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
13,2,2,0.8506844999992609,['n'],1,right,none,-99,-99,0.2,0,none,40,18,Woman,Right,
14,2,2,0.8005941999999777,['n'],1,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
15,2,2,0.8167370000010123,['n'],0,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
16,2,2,0.6173358999985794,['c'],1,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
17,2,2,0.6673607000011543,['n'],1,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
18,2,2,0.6993784999995114,['n'],0,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
19,2,2,1.0166377999994438,['n'],1,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
20,2,2,0.9168848000008438,['n'],1,right,none,-99,-99,0.1,0,none,40,18,Woman,Right,
21,2,2,0.7839123000012478,['n'],1,right,none,-99,-99,0.4,0,none,40,18,Woman,Right,
22,2,2,0.5163893999997526,['n'],0,left,none,-99,-99,0.4,0,none,40,18,Woman,Right,
23,2,2,0.9341097999986232,['n'],0,left,none,-99,-99,0.2,0,none,40,18,Woman,Right,
0,3,1,0.9171130999984598,['n'],0,left,['2'],5,4.633859999999913,0.2,0,none,40,18,Woman,Right,
1,3,1,2.183749400001034,['n'],1,right,['9'],2,2.8342398999993748,0.1,0,none,40,18,Woman,Right,
2,3,1,1.4502849999989849,['n'],1,right,['1'],6,2.3842968000008113,0.2,0,none,40,18,Woman,Right,
3,3,1,2.88269500000024,['n'],1,right,none,-99,-99,0.4,1,none,40,18,Woman,Right,
4,3,1,1.950498800000787,['n'],0,left,['2'],5,1.701090499998827,0.1,0,none,40,18,Woman,Right,
5,3,1,1.0497983000004751,['n'],0,left,['2'],5,1.7678364999992482,0.1,0,none,40,18,Woman,Right,
6,3,1,1.417181900000287,['n'],1,right,['8'],3,2.2010439000005135,0.1,0,none,40,18,Woman,Right,
7,3,1,1.8662891999993008,['n'],1,right,['1'],6,1.5009543000014673,0.2,0,none,40,18,Woman,Right,
8,3,1,1.7839327000001504,['n'],1,right,['2'],5,3.3003702000005433,0.4,0,none,40,18,Woman,Right,
9,3,1,1.6986367000008613,['c'],0,right,['1'],6,1.3680145999987872,0.4,0,none,40,18,Woman,Right,
10,3,1,1.3000377999997,['n'],0,left,['3'],4,2.7181350000009843,0.2,0,none,40,18,Woman,Right,
11,3,1,1.5665674000010767,['n'],0,left,['3'],4,2.200574600001346,0.4,0,none,40,18,Woman,Right,
12,3,1,0.8999261999997543,['n'],0,left,['3'],4,1.151310100000046,0.4,0,none,40,18,Woman,Right,
13,3,1,1.5649355000005016,['n'],1,right,['9'],2,2.2518092000009347,0.2,0,none,40,18,Woman,Right,
14,3,1,1.335103399998843,['n'],0,left,['8'],3,2.067713000000367,0.2,0,none,40,18,Woman,Right,
15,3,1,2.9501091000001907,['c'],0,right,['8'],3,1.8171860000002198,0.4,0,none,40,18,Woman,Right,
16,3,1,1.4155780999990384,['n'],0,left,['2'],5,2.0345671999984916,0.1,0,none,40,18,Woman,Right,
17,3,1,0.6010897000014666,['n'],0,left,['3'],4,2.5174829000006866,0.4,0,none,40,18,Woman,Right,
18,3,1,1.4668934999990597,['n'],0,left,['8'],3,2.417013499998575,0.2,0,none,40,18,Woman,Right,
19,3,1,1.1164490000010119,['n'],0,left,['8'],3,1.2016081999991002,0.1,0,none,40,18,Woman,Right,
20,3,1,2.1834553999997297,['n'],0,left,['3'],4,2.1510112000014487,0.2,0,none,40,18,Woman,Right,
21,3,1,2.2327236000000994,['n'],1,right,['9'],2,1.2848675000004732,0.1,0,none,40,18,Woman,Right,
