withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.6179627999999866,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
1,1,1,2.200599999999895,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
2,1,1,1.5983023000000003,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
3,1,1,1.3321674999999686,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
4,1,1,1.7146430000000237,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
5,1,1,1.965837400000055,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
6,1,1,1.050881000000004,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
7,1,1,1.0176656999999523,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
8,1,1,1.2841767999999547,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
9,1,1,0.9830848000000287,['n'],0,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
10,1,1,1.4676949999999351,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
11,1,1,1.2165785999999343,['c'],0,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
12,1,1,1.0839392000000316,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
13,1,1,3.215648999999985,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
14,1,1,2.0342521000000033,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
15,1,1,0.7820505999998204,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
16,1,1,1.7336129000000255,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
17,1,1,2.117885200000046,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
18,1,1,1.300493200000119,['c'],0,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
19,1,1,2.400834600000053,['c'],0,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
20,1,1,1.7489189000000351,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
21,1,1,0.883889500000123,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
22,1,1,1.3670322999998916,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
23,1,1,0.8171389000001454,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
0,1,2,2.4169105999999374,['c'],1,left,none,-99,-99,0.5,0,none,23,18,Woman,Right,
1,1,2,1.1668258999998216,['n'],1,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
2,1,2,0.6495291999999608,['c'],0,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
3,1,2,0.8000145999999404,['c'],0,right,none,-99,-99,0.5,0,none,23,18,Woman,Right,
