withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.2343137000000297,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
1,1,1,1.1837672999999995,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
2,1,1,1.0667472000000089,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
3,1,1,0.9673655000001418,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
4,1,1,1.2329445000000305,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
5,1,1,1.0525763999999072,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
6,1,1,0.616866200000004,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
7,1,1,1.8831876000001557,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
8,1,1,1.0670531999999184,['n'],1,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
9,1,1,0.9341102000000774,['n'],1,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
10,1,1,1.0343050000001313,['n'],1,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
11,1,1,1.0675023000001147,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
12,1,1,1.1165631999999732,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
13,1,1,1.066530499999999,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
14,1,1,0.9002849999999398,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
15,1,1,0.6663863999999649,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
16,1,1,0.8508577000000059,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
17,1,1,0.9678337000000283,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
18,1,1,0.9668274000000565,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
19,1,1,0.7328443999999763,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
20,1,1,0.7513601999999082,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
21,1,1,0.7003841999999167,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
22,1,1,0.6325827999999092,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
23,1,1,0.6842073999998775,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
0,1,2,0.9341729000000214,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
1,1,2,1.4000068999998803,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
2,1,2,0.6337215000000924,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
3,1,2,0.749912600000016,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
4,1,2,0.7503037000001314,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
5,1,2,0.9997163999998975,['n'],1,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
6,1,2,3.284373799999912,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
7,1,2,2.716082500000084,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
8,1,2,1.2505480999998326,['n'],1,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
9,1,2,1.8500821999998607,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
10,1,2,0.899752000000035,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
11,1,2,0.7335745000000315,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
12,1,2,0.43374949999997625,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
13,1,2,0.5995922999998129,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
14,1,2,0.949841699999979,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
15,1,2,0.568254700000125,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
16,1,2,0.6836556999999175,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
17,1,2,0.7513526000000184,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
18,1,2,0.701158200000009,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
19,1,2,1.0668044000001373,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
20,1,2,0.8005470000000514,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
21,1,2,0.7011629999999514,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
22,1,2,0.7333337000000029,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
23,1,2,0.5177966000001106,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
0,1,3,1.1336581999998998,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
1,1,3,0.5172536000000036,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
2,1,3,0.7000103999998828,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
3,1,3,0.5499219999999241,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
4,1,3,0.5176575000000412,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
5,1,3,0.6161334000000807,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
6,1,3,1.600338800000145,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
7,1,3,1.5507970999999543,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
8,1,3,0.7173960000000079,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
9,1,3,0.6679378999999699,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
10,1,3,1.1162791000001562,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
11,1,3,1.1169299999999112,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
12,1,3,0.9835067000001345,['n'],0,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
13,1,3,1.5323413000000983,['c'],1,left,none,-99,-99,0.5,0,none,25,18,Woman,Right,
14,1,3,1.9660412999999153,['c'],0,right,none,-99,-99,0.5,0,none,25,18,Woman,Right,
