withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.6676250000000437,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
1,1,1,1.2172780000000785,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
2,1,1,2.133965199999693,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
3,1,1,3.234392000000298,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
4,1,1,0.8158244000005652,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
5,1,1,0.9004542000002402,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
6,1,1,2.8504612999995516,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
7,1,1,0.850644299999658,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
8,1,1,0.9005397000000812,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
9,1,1,0.950754099999358,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
10,1,1,0.6013659000000189,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
11,1,1,1.0503668999999718,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
12,1,1,0.6007204000006823,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
13,1,1,0.5664664000005359,['n'],0,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
14,1,1,1.3339277000004586,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
15,1,1,1.767177200000333,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
16,1,1,0.6012090999993234,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
17,1,1,0.818304999999782,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
18,1,1,0.6505155999993804,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
19,1,1,1.1339854999996533,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
20,1,1,0.7338086000008843,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
21,1,1,0.8173044000004666,['n'],1,right,none,-99,-99,0.5,0,none,17,18,Woman,Left,
22,1,1,0.5505303000009008,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
23,1,1,1.5497014999991734,['c'],1,left,none,-99,-99,0.5,0,none,17,18,Woman,Left,
0,2,1,5.01675940000041,x,-99,right,none,-99,-99,0.2,1,none,17,18,Woman,Left,
1,2,1,0.9833926999999676,['n'],1,right,none,-99,-99,0.4,0,none,17,18,Woman,Left,
2,2,1,1.2335816999993767,['c'],1,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
3,2,1,1.0504287000003387,['c'],1,left,none,-99,-99,0.2,0,none,17,18,Woman,Left,
4,2,1,0.8672238999997717,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
5,2,1,0.6006624000001466,['c'],1,left,none,-99,-99,0.4,0,none,17,18,Woman,Left,
6,2,1,1.4165815999995175,['n'],0,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
7,2,1,0.5846217999996952,['n'],0,left,none,-99,-99,0.4,0,none,17,18,Woman,Left,
8,2,1,0.9842762000007497,['c'],1,left,none,-99,-99,0.4,0,none,17,18,Woman,Left,
9,2,1,0.6191423999998733,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
10,2,1,0.7678009000001111,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
11,2,1,0.7346066000000064,['n'],1,right,none,-99,-99,0.1,0,none,17,18,Woman,Left,
12,2,1,1.3679038999998738,['n'],1,right,none,-99,-99,0.1,0,none,17,18,Woman,Left,
13,2,1,0.8330159999995885,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
14,2,1,0.9503966000002038,['c'],1,left,none,-99,-99,0.4,0,none,17,18,Woman,Left,
15,2,1,0.650590000000193,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
16,2,1,0.6000168999999005,['n'],1,right,none,-99,-99,0.4,0,none,17,18,Woman,Left,
17,2,1,1.3318006999998033,['c'],1,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
18,2,1,0.6016972999996142,['n'],0,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
19,2,1,2.0013885999997,['n'],0,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
20,2,1,1.4178437000000486,['n'],1,right,none,-99,-99,0.2,0,none,17,18,Woman,Left,
21,2,1,1.0673409000000902,['c'],1,left,none,-99,-99,0.1,0,none,17,18,Woman,Left,
22,2,1,1.3167639000002964,['c'],1,left,none,-99,-99,0.4,0,none,17,18,Woman,Left,
23,2,1,0.7665492999994967,['n'],1,right,none,-99,-99,0.4,0,none,17,18,Woman,Left,
0,3,1,3.882895099999587,['n'],0,left,['2'],2,4.0184189000001425,0.2,0,none,17,18,Woman,Left,
1,3,1,2.316260099999454,['c'],1,left,['2'],2,2.949805600000218,0.2,0,none,17,18,Woman,Left,
2,3,1,1.7007695000002059,['c'],1,left,['0'],6,2.1678711000004114,0.4,0,none,17,18,Woman,Left,
3,3,1,1.5503149999995003,['c'],1,left,['0'],6,1.1178939000001265,0.2,0,none,17,18,Woman,Left,
4,3,1,3.2999049000000014,['n'],0,left,['3'],3,3.3179937999993854,0.2,0,none,17,18,Woman,Left,
5,3,1,1.7998764000003575,['n'],1,right,['9'],5,1.1997396999995544,0.1,0,none,17,18,Woman,Left,
6,3,1,1.151312500000131,['n'],1,right,['0'],6,0.6347618999998303,0.4,0,none,17,18,Woman,Left,
7,3,1,1.4833181000003606,['c'],1,left,['1'],1,1.0182698999997228,0.4,0,none,17,18,Woman,Left,
8,3,1,1.4668817000001582,['n'],1,right,['0'],6,0.9015214999999444,0.2,0,none,17,18,Woman,Left,
9,3,1,1.533934500000214,['n'],1,right,['0'],6,0.718027599999914,0.4,0,none,17,18,Woman,Left,
10,3,1,2.133546099999876,['n'],1,right,['0'],6,0.7514821000004304,0.1,0,none,17,18,Woman,Left,
11,3,1,2.351113499999883,['c'],1,left,['9'],5,2.8529636999992363,0.1,0,none,17,18,Woman,Left,
12,3,1,1.5676028000007136,['n'],1,right,['0'],6,0.4694863999993686,0.4,0,none,17,18,Woman,Left,
13,3,1,1.2668217000000368,['n'],1,right,['9'],5,0.7998512000003757,0.1,0,none,17,18,Woman,Left,
14,3,1,2.8327689000007013,['c'],0,right,['2'],2,0.6851324999997814,0.1,0,none,17,18,Woman,Left,
15,3,1,1.2345396999999139,['n'],1,right,['0'],6,0.8681808000001183,0.4,0,none,17,18,Woman,Left,
16,3,1,1.3836068000000523,['c'],1,left,['0'],6,0.9334143000005497,0.4,0,none,17,18,Woman,Left,
17,3,1,2.3007812999994712,['n'],0,left,['9'],5,0.7506561000000147,0.1,0,none,17,18,Woman,Left,
18,3,1,1.4495058000002246,['c'],1,left,['0'],6,0.9849659999999858,0.4,0,none,17,18,Woman,Left,
19,3,1,1.5817675999996936,['n'],1,right,['0'],6,0.8502230000003692,0.1,0,none,17,18,Woman,Left,
20,3,1,2.416856399999233,['n'],1,right,['0'],6,0.36706620000040857,0.2,0,none,17,18,Woman,Left,
21,3,1,3.215422299999773,['c'],1,left,['0'],6,0.8671514000006937,0.2,0,none,17,18,Woman,Left,
22,3,1,2.0161457999993218,['n'],1,right,['0'],6,0.25098139999954583,0.1,0,none,17,18,Woman,Left,
23,3,1,0.8338011000005281,['c'],1,left,['0'],6,0.43575909999981377,0.2,0,none,17,18,Woman,Left,
0,4,1,2.184260600000016,['n'],0,left,['9'],5,4.900358699999742,0.1,0,FastAcc,17,18,Woman,Left,
1,4,1,1.9506529000000228,['c'],1,left,['2'],2,1.5672241000002032,0.1,0,FastAcc,17,18,Woman,Left,
2,4,1,0.7179128999996465,['c'],1,left,['0'],6,1.9517196999995576,0.4,0,FastAcc,17,18,Woman,Left,
3,4,1,0.833813299999747,['n'],1,right,['0'],6,0.6180761000005077,0.4,0,FastAcc,17,18,Woman,Left,
4,4,1,3.568150600000081,['c'],0,right,['8'],4,2.867936599999666,0.1,0,FastAcc,17,18,Woman,Left,
5,4,1,2.299518900000294,['n'],1,right,['3'],3,1.1852432000005138,0.1,0,FastAcc,17,18,Woman,Left,
