withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,1.1009658000002673,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
1,1,1,1.0673796999999468,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
2,1,1,1.3843048999997336,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
3,1,1,1.9827024000005622,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
4,1,1,1.3015515000006417,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
5,1,1,0.883588100000452,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
6,1,1,1.5176578999999037,['c'],0,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
7,1,1,2.5175116000000344,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
8,1,1,1.699880299999677,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
9,1,1,1.166846600000099,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
10,1,1,1.6504324999996243,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
11,1,1,1.299497899999551,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
12,1,1,1.0163596000002144,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
13,1,1,1.1001881000001958,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
14,1,1,1.3338474000001952,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
15,1,1,0.9494283000003634,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
16,1,1,1.0346175000004223,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
17,1,1,1.2498396999999386,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
18,1,1,0.8014764999998079,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
19,1,1,0.8335699999997814,['c'],0,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
20,1,1,0.36684520000017073,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
21,1,1,1.2848610999999437,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
22,1,1,1.6330453000000489,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
23,1,1,1.0508059000003414,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
0,1,2,1.617429899999479,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
1,1,2,0.749982799999998,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
2,1,2,0.7179418999994596,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
3,1,2,0.5338191000000734,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
4,1,2,0.5999550999995336,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
5,1,2,0.9008942999998908,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
6,1,2,0.8337006000001566,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
7,1,2,0.9329836000006253,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
8,1,2,0.6999643999997716,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
9,1,2,0.9326396999995268,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
10,1,2,0.7671226999991632,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
11,1,2,1.5166300999999294,['c'],0,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
12,1,2,0.6679067000004579,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
13,1,2,0.7843171000004077,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
14,1,2,0.8995141999994303,['n'],0,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
15,1,2,0.7004114000001209,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
16,1,2,0.8333804000003511,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
17,1,2,0.8670436000002155,['c'],1,left,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
18,1,2,0.6492600000001403,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
19,1,2,0.8164353999991363,['n'],1,right,none,-99,-99,0.5,-99,0,none,22,18,Man,Right,
