withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000090300000011,x,-99,left,none,-99,-99,0.5,-99,1,none,9,18,Woman,Right,
1,1,1,1.5166903999997885,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
2,1,1,1.1502349000002141,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
3,1,1,0.633886600000551,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
4,1,1,0.5671838999996908,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
5,1,1,0.6326379000001907,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
6,1,1,1.1668353000004572,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
7,1,1,0.916380499999832,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
8,1,1,0.5825788000001921,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
9,1,1,0.8174020999995264,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
10,1,1,5.0150345000001835,x,-99,left,none,-99,-99,0.5,-99,1,none,9,18,Woman,Right,
11,1,1,0.6658170000000609,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
12,1,1,3.383738500000618,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
13,1,1,0.6684174000001804,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
14,1,1,0.6995695000005071,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
15,1,1,0.6492450999994617,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
16,1,1,0.7186284000008527,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
17,1,1,0.9340769000000364,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
18,1,1,0.6345341999995071,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
19,1,1,0.7669394000004104,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
20,1,1,0.616595899999993,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
21,1,1,1.150443899999118,['c'],1,left,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
22,1,1,0.5344524000001911,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
23,1,1,0.6007735000002867,['n'],1,right,none,-99,-99,0.5,-99,0,none,9,18,Woman,Right,
0,2,1,1.0505993999995553,['n'],1,right,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
1,2,1,0.7343581000004633,['c'],1,left,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
2,2,1,0.4505067999998573,['n'],0,left,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
3,2,1,1.8996643999998923,['c'],0,right,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
4,2,1,1.215213099999346,['n'],1,right,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
5,2,1,0.7334931000004872,['c'],1,left,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
6,2,1,0.6663867000006576,['n'],1,right,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
7,2,1,1.099924000000101,['c'],0,right,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
8,2,1,0.9841761000006954,['c'],1,left,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
9,2,1,0.9837235000004512,['n'],1,right,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
10,2,1,0.9660625999995318,['c'],1,left,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
11,2,1,0.7500644000001557,['n'],1,right,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
12,2,1,1.3172716999997647,['c'],1,left,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
13,2,1,1.3337874999997439,['c'],1,left,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
14,2,1,1.2660015999999814,['n'],1,right,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
15,2,1,1.0334757000000536,['n'],1,right,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
16,2,1,0.8659262000001036,['c'],1,left,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
17,2,1,0.7164530999998533,['n'],0,left,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
18,2,1,1.4176131000003807,['c'],1,left,none,-99,-99,0.2,-99,0,none,9,18,Woman,Right,
19,2,1,0.6997745999997278,['n'],1,right,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
20,2,1,0.8823509999992893,['c'],1,left,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
21,2,1,0.7165029999996477,['n'],1,right,none,-99,-99,0.4,-99,0,none,9,18,Woman,Right,
22,2,1,0.7665523000005123,['n'],1,right,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
23,2,1,0.7498243000000002,['n'],0,left,none,-99,-99,0.1,-99,0,none,9,18,Woman,Right,
0,3,1,2.017550999999912,['c'],0,right,['u'],1,1.345473200000015,0.1,0,0,none,9,18,Woman,Right,
1,3,1,1.3499049000001833,['c'],1,left,['u'],1,0.5082583000003069,0.4,1,0,none,9,18,Woman,Right,
2,3,1,1.167316000000028,['n'],1,right,['u'],1,0.5435941999994611,0.4,1,0,none,9,18,Woman,Right,
3,3,1,1.2668284999999742,['c'],1,left,['u'],1,0.5418776000005892,0.4,1,0,none,9,18,Woman,Right,
4,3,1,2.0684246000000712,['c'],1,left,['e'],0,0.9085985000001529,0.4,0,0,none,9,18,Woman,Right,
5,3,1,1.8680514999996376,['n'],1,right,['e'],0,0.38823469999988447,0.1,0,0,none,9,18,Woman,Right,
6,3,1,1.0679573999996137,['n'],1,right,['u'],1,0.36919140000009065,0.4,1,0,none,9,18,Woman,Right,
7,3,1,0.967743999999584,['c'],1,left,['u'],1,0.4025924000006853,0.2,1,0,none,9,18,Woman,Right,
8,3,1,1.4172952999997506,['c'],1,left,['e'],0,0.5270062999998117,0.1,0,0,none,9,18,Woman,Right,
9,3,1,3.4685850000005303,['c'],1,left,['e'],0,0.5022383000004993,0.1,0,0,none,9,18,Woman,Right,
10,3,1,0.9169532000005347,['n'],1,right,['u'],1,0.40385240000068734,0.2,1,0,none,9,18,Woman,Right,
11,3,1,0.8177883999996993,['c'],1,left,['u'],1,0.5070047999997769,0.2,1,0,none,9,18,Woman,Right,
12,3,1,1.1665041999995083,['n'],1,right,['u'],1,0.6218802999992477,0.1,1,0,none,9,18,Woman,Right,
13,3,1,1.0522378999994544,['c'],1,left,['u'],1,0.6567085000006045,0.4,1,0,none,9,18,Woman,Right,
14,3,1,1.3500922000002902,['n'],1,right,['u'],1,0.615523899999971,0.2,1,0,none,9,18,Woman,Right,
