withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,2.7509562000004735,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
1,1,1,3.9992340999997396,['c'],0,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
2,1,1,2.5334929000000557,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
3,1,1,4.850358800000322,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
4,1,1,1.0170229999994262,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
5,1,1,1.015539600000011,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
6,1,1,1.9496939000000566,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
7,1,1,3.049692900000082,['c'],0,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
8,1,1,5.00050900000042,x,-99,right,none,-99,-99,0.5,1,none,10,18,Woman,Right,
9,1,1,1.1663184999997611,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
10,1,1,1.1657201999996687,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
11,1,1,0.7336973000001308,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
12,1,1,0.8838362000005873,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
13,1,1,1.3002096999998685,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
14,1,1,0.7000102000001789,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
15,1,1,1.0498778999999558,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
16,1,1,0.7993608000006134,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
17,1,1,1.583326599999964,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
18,1,1,0.6504344000004494,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
19,1,1,1.3658495999998195,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
20,1,1,0.7510149999998248,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
21,1,1,0.7505347999995138,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
22,1,1,0.666579300000194,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
23,1,1,0.7161815999997998,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
0,1,2,1.248944200000551,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
1,1,2,0.7167626000000382,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
2,1,2,0.6159016999999949,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
3,1,2,0.7162037999996755,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
4,1,2,0.5500019000000975,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
5,1,2,0.5835170000000289,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
6,1,2,0.4327468999999837,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
7,1,2,0.5834139999997205,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
8,1,2,0.44895160000032774,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
9,1,2,0.5500480999999127,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
10,1,2,0.4664259999999558,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
11,1,2,0.4834147999999914,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
12,1,2,0.532728500000303,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
13,1,2,0.4837367999998605,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
14,1,2,0.5333820000005289,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
15,1,2,0.46687500000007276,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
16,1,2,0.5499011000001701,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
17,1,2,0.4333581000000777,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
18,1,2,1.8996311000000787,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
19,1,2,2.482801300000574,['c'],0,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
20,1,2,1.1999865999996473,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
21,1,2,0.9832915000006324,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
22,1,2,2.066091200000301,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
23,1,2,1.1996650999999474,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
0,1,3,1.3991247999992993,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
1,1,3,0.6165700999999899,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
2,1,3,1.117602600000282,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
3,1,3,0.8335668999998234,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
4,1,3,0.5836506000005102,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
5,1,3,0.7000281000000541,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
6,1,3,0.7007042999994155,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
7,1,3,0.7168354000004911,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
8,1,3,1.249694900000577,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
9,1,3,0.8160501000002114,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
10,1,3,1.1994697000000087,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
11,1,3,1.46717179999996,['n'],0,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
12,1,3,0.9333827000000383,['c'],0,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
13,1,3,0.833318799999688,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
14,1,3,1.0500504999999976,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
15,1,3,0.6995080000006055,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
16,1,3,0.866652200000317,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
17,1,3,0.8335982999997213,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
18,1,3,0.716744600000311,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
19,1,3,0.6179438000008304,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
20,1,3,0.7338045000005877,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
21,1,3,0.5828328000006877,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
22,1,3,0.4166824000003544,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
23,1,3,1.0334535000001779,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
0,1,4,1.183614800000214,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
1,1,4,0.3334018000005017,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
2,1,4,0.3673207000001639,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
3,1,4,0.2832675999998173,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
4,1,4,0.28362080000079004,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
5,1,4,0.2671233000000939,['c'],0,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
6,1,4,0.5167921000002025,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
7,1,4,0.3834839999999531,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
8,1,4,0.5502093000004606,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
9,1,4,0.44951659999969706,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
10,1,4,0.399910699999964,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
11,1,4,0.48373869999977614,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
12,1,4,0.5335297000001447,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
13,1,4,0.4660693000005267,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
14,1,4,0.4834200999994209,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
15,1,4,0.43235729999923933,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
16,1,4,0.9643506000002162,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
17,1,4,0.3965005000000019,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
18,1,4,0.43129099999987375,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
19,1,4,0.5316441999993913,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
20,1,4,0.397467300000244,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
21,1,4,1.014017700000295,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
22,1,4,0.38002070000038657,['c'],1,left,none,-99,-99,0.5,0,none,10,18,Woman,Right,
23,1,4,0.48255060000064987,['n'],1,right,none,-99,-99,0.5,0,none,10,18,Woman,Right,
0,2,1,1.1828100999991875,['c'],0,right,none,-99,-99,0.2,0,none,10,18,Woman,Right,
1,2,1,0.8809991999996782,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
2,2,1,0.4311337999997704,['c'],1,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
3,2,1,1.2472705999998652,['c'],0,right,none,-99,-99,0.1,0,none,10,18,Woman,Right,
4,2,1,0.7646518999999898,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
5,2,1,0.41294829999969807,['c'],1,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
6,2,1,0.9807219000003897,['c'],1,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
7,2,1,0.7312554000000091,['c'],1,left,none,-99,-99,0.4,0,none,10,18,Woman,Right,
8,2,1,0.5639559999999619,['n'],0,left,none,-99,-99,0.2,0,none,10,18,Woman,Right,
9,2,1,0.5461059999997815,['c'],1,left,none,-99,-99,0.2,0,none,10,18,Woman,Right,
10,2,1,0.6494981000005282,['n'],1,right,none,-99,-99,0.2,0,none,10,18,Woman,Right,
11,2,1,0.5003792999996222,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
12,2,1,0.5312405999993643,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
13,2,1,0.5639578000000256,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
14,2,1,0.39694430000054126,['c'],1,left,none,-99,-99,0.4,0,none,10,18,Woman,Right,
15,2,1,0.9807870000004186,['n'],0,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
16,2,1,0.5498834999998508,['n'],1,right,none,-99,-99,0.2,0,none,10,18,Woman,Right,
17,2,1,0.38074890000007144,['c'],1,left,none,-99,-99,0.2,0,none,10,18,Woman,Right,
18,2,1,0.7147932000007131,['n'],1,right,none,-99,-99,0.4,0,none,10,18,Woman,Right,
19,2,1,0.43112159999964206,['c'],1,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
20,2,1,0.4473329000002195,['c'],0,right,none,-99,-99,0.1,0,none,10,18,Woman,Right,
21,2,1,0.5975029999999606,['n'],0,left,none,-99,-99,0.2,0,none,10,18,Woman,Right,
22,2,1,0.5639541999998983,['n'],1,right,none,-99,-99,0.2,0,none,10,18,Woman,Right,
23,2,1,0.5807373999996344,['n'],0,left,none,-99,-99,0.1,0,none,10,18,Woman,Right,
0,3,1,1.4830628999998225,['n'],1,right,none,-99,-99,0.2,1,none,10,18,Woman,Right,
1,3,1,1.5830382000003738,['c'],1,left,['2'],5,2.46712959999968,0.1,0,none,10,18,Woman,Right,
2,3,1,1.1993814999996175,['n'],0,left,['2'],5,2.133702200000698,0.1,0,none,10,18,Woman,Right,
3,3,1,1.2331677000001946,['n'],1,right,['1'],6,2.200422800000524,0.4,0,none,10,18,Woman,Right,
4,3,1,1.5839956999998321,['n'],1,right,['2'],5,1.9003105000001597,0.4,0,none,10,18,Woman,Right,
5,3,1,1.0492530999999872,['c'],1,left,['3'],4,0.867133400000057,0.2,0,none,10,18,Woman,Right,
6,3,1,2.233573299999989,['n'],0,left,['9'],2,1.9671840000000884,0.2,0,none,10,18,Woman,Right,
7,3,1,1.5006351000001814,['n'],1,right,['1'],6,2.084077800000159,0.4,0,none,10,18,Woman,Right,
8,3,1,1.3504197000002023,['c'],1,left,['8'],3,3.550705999999991,0.1,0,none,10,18,Woman,Right,
9,3,1,1.733020800000304,['n'],0,left,['8'],3,0.9005936000003203,0.2,0,none,10,18,Woman,Right,
10,3,1,1.1499377999998615,['n'],1,right,['9'],2,0.4337636999998722,0.2,0,none,10,18,Woman,Right,
11,3,1,1.9167772000000696,['c'],0,right,['8'],3,1.4172265000006519,0.2,0,none,10,18,Woman,Right,
12,3,1,1.100409600000603,['c'],1,left,['2'],5,1.1503069000000323,0.4,0,none,10,18,Woman,Right,
13,3,1,1.283871999999974,['n'],1,right,['2'],5,1.1000650000005407,0.1,0,none,10,18,Woman,Right,
14,3,1,1.6174011000002793,['c'],0,right,['0'],1,1.850530400000025,0.4,0,none,10,18,Woman,Right,
15,3,1,0.9667835000000196,['c'],1,left,['2'],5,1.1504479999994146,0.4,0,none,10,18,Woman,Right,
16,3,1,2.0833221000002595,['c'],1,left,['8'],3,1.5335410999996384,0.2,0,none,10,18,Woman,Right,
17,3,1,1.3509130000002187,['c'],1,left,['8'],3,1.0671983000002,0.2,0,none,10,18,Woman,Right,
18,3,1,0.9168427000004158,['c'],0,right,['1'],6,2.0503881000004185,0.4,0,none,10,18,Woman,Right,
19,3,1,2.800298699999985,['c'],1,left,['0'],1,1.2341108000000531,0.1,0,none,10,18,Woman,Right,
20,3,1,1.200517000000218,['n'],1,right,['2'],5,1.6005407000002378,0.4,0,none,10,18,Woman,Right,
21,3,1,1.3493562999992719,['c'],0,right,['9'],2,1.750451100000646,0.1,0,none,10,18,Woman,Right,
22,3,1,1.150027599999703,['c'],1,left,['3'],4,1.7504754000001412,0.1,0,none,10,18,Woman,Right,
23,3,1,1.2503083000001425,['c'],0,right,['8'],3,1.6007309999995414,0.1,0,none,10,18,Woman,Right,
0,4,1,1.499481800000467,['c'],1,left,['3'],4,2.916965999999775,0.4,0,FastFast,10,18,Woman,Right,
1,4,1,1.2657662000001437,['n'],1,right,['2'],5,1.1838840999998865,0.4,0,FastFast,10,18,Woman,Right,
2,4,1,2.2504054999999425,['c'],0,right,['9'],2,1.7503682999995362,0.4,0,FastFast,10,18,Woman,Right,
3,4,1,1.0156734000001961,['c'],1,left,['0'],1,1.4337916000004043,0.2,0,FastFast,10,18,Woman,Right,
4,4,1,1.149461599999995,['c'],1,left,['2'],5,0.9338695000005828,0.4,0,FastFast,10,18,Woman,Right,
5,4,1,1.7498261000000639,['c'],0,right,['9'],2,1.1837673999998515,0.2,0,FastFast,10,18,Woman,Right,
6,4,1,1.1997371999996176,['c'],1,left,['3'],4,1.200519300000451,0.1,0,FastFast,10,18,Woman,Right,
7,4,1,1.6662185999994108,['n'],0,left,['8'],3,1.0507245999997394,0.4,0,FastFast,10,18,Woman,Right,
8,4,1,2.149833800000124,['c'],0,right,['0'],1,1.0671800999998595,0.1,0,FastFast,10,18,Woman,Right,
9,4,1,1.1493066000002727,['c'],1,left,['8'],3,1.2505682000000888,0.2,0,FastFast,10,18,Woman,Right,
10,4,1,1.2830598999998983,['c'],1,left,['3'],4,1.0341874999994616,0.2,0,FastFast,10,18,Woman,Right,
11,4,1,1.3330959999993865,['c'],0,right,['3'],4,0.7505952999999863,0.1,0,FastFast,10,18,Woman,Right,
12,4,1,0.9489817000003313,['c'],1,left,['3'],4,0.9004495999997744,0.2,0,FastFast,10,18,Woman,Right,
13,4,1,1.1488303000005544,['c'],1,left,['8'],3,1.35056110000005,0.2,0,FastFast,10,18,Woman,Right,
14,4,1,0.9154665999994904,['c'],1,left,['8'],3,0.7503388000004634,0.2,0,FastFast,10,18,Woman,Right,
15,4,1,1.0833282000003237,['c'],1,left,['8'],3,1.4503725000004124,0.2,0,FastFast,10,18,Woman,Right,
16,4,1,1.0488956999997754,['c'],1,left,['3'],4,1.2338497000000643,0.4,0,FastFast,10,18,Woman,Right,
17,4,1,0.8829431000003751,['c'],1,left,['2'],5,0.7839601000005132,0.4,0,FastFast,10,18,Woman,Right,
18,4,1,1.3835944999991625,['c'],1,left,['2'],5,0.7005316999993738,0.4,0,FastFast,10,18,Woman,Right,
19,4,1,1.2330572000000757,['n'],1,right,['3'],4,0.9506454000002122,0.1,0,FastFast,10,18,Woman,Right,
20,4,1,1.0664372999999614,['c'],1,left,['8'],3,0.7838628999998036,0.1,0,FastFast,10,18,Woman,Right,
21,4,1,1.950312599999961,['c'],1,left,['8'],3,0.8172506999999314,0.2,0,FastFast,10,18,Woman,Right,
22,4,1,1.1330731999996715,['n'],1,right,['3'],4,0.7838990999998714,0.4,0,FastFast,10,18,Woman,Right,
23,4,1,2.1656679999996413,['n'],1,right,['0'],1,1.2505620000001727,0.1,0,FastFast,10,18,Woman,Right,
24,4,1,0.9160663000002387,['c'],1,left,['1'],6,1.0338762999999744,0.4,0,FastFast,10,18,Woman,Right,
