withinblocktrial,block,block_repetition,rt,resp,cor,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub,age,gender,handedness,
0,1,1,5.000024299999495,x,-99,left,none,-99,-99,0.5,1,none,9,19,Man,Left,
1,1,1,1.1484698000003846,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
2,1,1,1.766237200001342,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
3,1,1,1.850601899999674,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
4,1,1,1.7167064000004757,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
5,1,1,3.2501202000003104,['c'],0,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
6,1,1,1.649767699998847,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
7,1,1,2.5159984000001714,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
8,1,1,5.015100199998415,x,-99,right,none,-99,-99,0.5,1,none,9,19,Man,Left,
9,1,1,1.067069700000502,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
10,1,1,1.4669494000008854,['c'],0,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
11,1,1,1.1339964999988297,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
12,1,1,3.6669043000001693,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
13,1,1,4.199976199999583,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
14,1,1,5.01623440000003,x,-99,left,none,-99,-99,0.5,1,none,9,19,Man,Left,
15,1,1,0.7987585000009858,['c'],0,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
16,1,1,0.8831828000002133,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
17,1,1,4.1338009999999485,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
18,1,1,5.016323399999237,x,-99,right,none,-99,-99,0.5,1,none,9,19,Man,Left,
19,1,1,2.0664981000008993,['c'],0,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
20,1,1,5.0165293000009115,x,-99,right,none,-99,-99,0.5,1,none,9,19,Man,Left,
21,1,1,3.116816800000379,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
22,1,1,3.099481700000979,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
23,1,1,4.216308000000936,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
0,1,2,0.9001129000007495,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
1,1,2,2.0990622999997868,['c'],0,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
2,1,2,0.8492722999999387,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
3,1,2,0.8670351000000664,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
4,1,2,3.232436600001165,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
5,1,2,0.6503059000006033,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
6,1,2,1.63243059999877,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
7,1,2,2.566531999998915,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
8,1,2,0.8500742000014725,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
9,1,2,1.6659067000000505,['n'],0,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
10,1,2,4.0998339999987365,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
11,1,2,3.050694500001555,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
12,1,2,1.8335891000006086,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
13,1,2,2.266735699999117,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
14,1,2,1.9997129000003042,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
15,1,2,1.2498620999995183,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
16,1,2,3.4833021000013105,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
17,1,2,1.7824596999998903,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
18,1,2,3.2001624000004085,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
19,1,2,2.6002950000001874,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
20,1,2,2.199538000000757,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
21,1,2,2.250101800000266,['n'],1,right,none,-99,-99,0.5,0,none,9,19,Man,Left,
22,1,2,0.783726800000295,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
23,1,2,0.983442599999762,['c'],1,left,none,-99,-99,0.5,0,none,9,19,Man,Left,
0,2,1,0.7165084000007482,['c'],1,left,none,-99,-99,0.2,0,none,9,19,Man,Left,
1,2,1,1.216021299998829,['c'],1,left,none,-99,-99,0.4,0,none,9,19,Man,Left,
2,2,1,1.083815299998605,['c'],1,left,none,-99,-99,0.2,0,none,9,19,Man,Left,
3,2,1,2.883586700001615,['n'],1,right,none,-99,-99,0.2,0,none,9,19,Man,Left,
4,2,1,3.6164423000009265,['n'],1,right,none,-99,-99,0.4,0,none,9,19,Man,Left,
5,2,1,3.9998117000013735,['c'],1,left,none,-99,-99,0.1,0,none,9,19,Man,Left,
6,2,1,3.966113899999982,['n'],1,right,none,-99,-99,0.1,0,none,9,19,Man,Left,
7,2,1,2.9987578999989637,['c'],0,right,none,-99,-99,0.4,0,none,9,19,Man,Left,
8,2,1,1.3173279999991792,['c'],1,left,none,-99,-99,0.4,0,none,9,19,Man,Left,
9,2,1,0.8991393000014796,['n'],1,right,none,-99,-99,0.4,0,none,9,19,Man,Left,
10,2,1,2.7496439999995346,['n'],1,right,none,-99,-99,0.2,0,none,9,19,Man,Left,
11,2,1,3.534043699999529,['n'],0,left,none,-99,-99,0.2,0,none,9,19,Man,Left,
12,2,1,3.933340199999293,['c'],0,right,none,-99,-99,0.1,0,none,9,19,Man,Left,
13,2,1,4.88326059999963,['c'],0,right,none,-99,-99,0.1,0,none,9,19,Man,Left,
14,2,1,0.9331910000000789,['c'],1,left,none,-99,-99,0.4,0,none,9,19,Man,Left,
15,2,1,2.5660643999999593,['n'],0,left,none,-99,-99,0.2,0,none,9,19,Man,Left,
16,2,1,2.7836633999995684,['c'],1,left,none,-99,-99,0.4,0,none,9,19,Man,Left,
17,2,1,3.800152199999502,['c'],0,right,none,-99,-99,0.2,0,none,9,19,Man,Left,
18,2,1,3.3668061999997008,['n'],0,left,none,-99,-99,0.1,0,none,9,19,Man,Left,
19,2,1,4.3632808000002115,['c'],0,right,none,-99,-99,0.1,0,none,9,19,Man,Left,
20,2,1,2.914704700000584,['n'],1,right,none,-99,-99,0.4,0,none,9,19,Man,Left,
21,2,1,4.132093700000041,['n'],1,right,none,-99,-99,0.1,0,none,9,19,Man,Left,
22,2,1,4.079567099999622,['c'],1,left,none,-99,-99,0.2,0,none,9,19,Man,Left,
23,2,1,1.546717199998966,['c'],1,left,none,-99,-99,0.1,0,none,9,19,Man,Left,
0,3,1,1.5656228000007104,['c'],0,right,['8'],4,1.967198099999223,0.2,0,none,9,19,Man,Left,
1,3,1,2.2319007999994938,['c'],0,right,['8'],4,1.3175494000006438,0.2,0,none,9,19,Man,Left,
2,3,1,5.01535160000094,x,-99,right,none,-99,-99,0.4,1,none,9,19,Man,Left,
3,3,1,1.2821134999994683,['c'],1,left,['8'],4,1.267301400001088,0.1,0,none,9,19,Man,Left,
4,3,1,1.4491546999997809,['c'],1,left,['8'],4,0.4173097000002599,0.2,0,none,9,19,Man,Left,
5,3,1,4.182470000001558,['c'],1,left,['3'],3,0.6672502000001259,0.1,0,none,9,19,Man,Left,
6,3,1,5.016269199999442,x,-99,right,none,-99,-99,0.2,1,none,9,19,Man,Left,
7,3,1,1.0166222999996535,['c'],1,left,['8'],4,0.9837684000012814,0.1,0,none,9,19,Man,Left,
8,3,1,3.6173206999992544,['n'],1,right,['8'],4,2.550520700000561,0.4,0,none,9,19,Man,Left,
9,3,1,5.016250799999398,x,-99,right,none,-99,-99,0.2,1,none,9,19,Man,Left,
10,3,1,2.566191099998832,['c'],1,left,['3'],3,0.8504405000003317,0.1,0,none,9,19,Man,Left,
11,3,1,1.8655933999998524,['c'],0,right,['1'],1,0.7171256000001449,0.1,0,none,9,19,Man,Left,
12,3,1,2.8831246999998257,['n'],0,left,['8'],4,1.2338270000000193,0.2,0,none,9,19,Man,Left,
13,3,1,4.082485299999462,['c'],1,left,['2'],2,0.9170219999996334,0.1,0,none,9,19,Man,Left,
14,3,1,3.882238000000143,['n'],1,right,['2'],2,0.8338729000006424,0.1,0,none,9,19,Man,Left,
15,3,1,2.482927999999447,['n'],1,right,['9'],5,1.2671517999988282,0.4,0,none,9,19,Man,Left,
16,3,1,1.699631399998907,['c'],0,right,['3'],3,0.8504486000001634,0.4,0,none,9,19,Man,Left,
17,3,1,2.7662213999992673,['c'],1,left,['3'],3,1.1671544000000722,0.4,0,none,9,19,Man,Left,
18,3,1,1.6825324000001274,['c'],1,left,['8'],4,0.31715170000097714,0.4,0,none,9,19,Man,Left,
19,3,1,5.015300899998692,x,-99,right,none,-99,-99,0.2,1,none,9,19,Man,Left,
20,3,1,2.8829784999998083,['c'],0,right,['8'],4,1.0338799000001018,0.1,0,none,9,19,Man,Left,
21,3,1,1.9495219000000361,['c'],1,left,['3'],3,0.6171618999997008,0.4,0,none,9,19,Man,Left,
22,3,1,1.6828655999997864,['c'],1,left,['2'],2,0.9339395000006334,0.2,0,none,9,19,Man,Left,
23,3,1,1.7330663000011555,['c'],1,left,['3'],3,0.8172383000000991,0.4,0,none,9,19,Man,Left,
0,4,1,1.3825788000012835,['n'],1,right,['2'],2,1.1846620999986044,0.4,0,FastFast,9,19,Man,Left,
1,4,1,2.6829694000007294,['n'],1,right,['2'],2,1.367345299999215,0.1,0,FastFast,9,19,Man,Left,
2,4,1,1.2822966999992786,['c'],1,left,['2'],2,0.7172047000003658,0.2,0,FastFast,9,19,Man,Left,
3,4,1,0.8994753999995737,['c'],1,left,['8'],4,0.4834169000005204,0.1,0,FastFast,9,19,Man,Left,
4,4,1,0.9830297999997128,['n'],0,left,['2'],2,0.4002684000006411,0.1,0,FastFast,9,19,Man,Left,
5,4,1,1.2329856000014843,['n'],1,right,['8'],4,0.8839100000004692,0.4,0,FastFast,9,19,Man,Left,
6,4,1,0.93325139999979,['c'],1,left,['8'],4,0.3005137999989529,0.4,0,FastFast,9,19,Man,Left,
7,4,1,1.2329341000004206,['c'],0,right,['8'],4,0.31716290000076697,0.1,0,FastFast,9,19,Man,Left,
8,4,1,2.1162713000012445,['c'],1,left,['3'],3,0.6671631999997771,0.1,0,FastFast,9,19,Man,Left,
9,4,1,1.0005357999998523,['c'],1,left,['8'],4,0.3005584999991697,0.4,0,FastFast,9,19,Man,Left,
10,4,1,1.0670722000013484,['c'],0,right,['8'],4,0.25045160000081523,0.4,0,FastFast,9,19,Man,Left,
11,4,1,1.7662700999990193,['c'],1,left,['8'],4,0.6004548000000796,0.4,0,FastFast,9,19,Man,Left,
12,4,1,2.149803999998767,['c'],0,right,['1'],1,0.2504140000000916,0.4,0,FastFast,9,19,Man,Left,
13,4,1,2.449579600001016,['c'],1,left,['2'],2,0.633853100000124,0.1,0,FastFast,9,19,Man,Left,
14,4,1,1.2828916999987996,['n'],1,right,['9'],5,0.6004283000002033,0.4,0,FastFast,9,19,Man,Left,
15,4,1,2.1496284999993804,['c'],1,left,['2'],2,0.4170838999998523,0.1,0,FastFast,9,19,Man,Left,
16,4,1,2.7330154000010225,['c'],0,right,['1'],1,1.0505229999998846,0.1,0,FastFast,9,19,Man,Left,
17,4,1,1.315442200000689,['c'],1,left,['3'],3,0.31714610000017274,0.2,0,FastFast,9,19,Man,Left,
18,4,1,1.0162417000010464,['c'],1,left,['8'],4,0.617109699998764,0.4,0,FastFast,9,19,Man,Left,
19,4,1,1.3162770999988425,['n'],1,right,['8'],4,0.3172196999985317,0.4,0,FastFast,9,19,Man,Left,
20,4,1,2.032061400001112,['n'],1,right,['2'],2,0.3838709999999992,0.2,0,FastFast,9,19,Man,Left,
21,4,1,1.3170683999996982,['n'],1,right,['9'],5,0.4002457999995386,0.2,0,FastFast,9,19,Man,Left,
22,4,1,2.0007401000002574,['c'],0,right,['2'],2,0.5503883000001224,0.4,0,FastFast,9,19,Man,Left,
